n;P+;R+;Time;Date
2;0,0055;0,0018;00:30;01.04.2021
3;0,0054;0,0018;01:00;01.04.2021
4;0,0054;0,0018;01:30;01.04.2021
5;0,0054;0,0018;02:00;01.04.2021
6;0,0057;0,0018;02:30;01.04.2021
7;0,0054;0,0018;03:00;01.04.2021
8;0,0055;0,0018;03:30;01.04.2021
9;0,0054;0,0018;04:00;01.04.2021
10;0,0054;0,0018;04:30;01.04.2021
11;0,0056;0,0018;05:00;01.04.2021
12;0,0055;0,0018;05:30;01.04.2021
13;0,0045;0,0018;06:00;01.04.2021
14;0,0029;0,0018;06:30;01.04.2021
15;0,0029;0,0018;07:00;01.04.2021
16;0,0029;0,0018;07:30;01.04.2021
17;0,0029;0,0018;08:00;01.04.2021
18;0,0029;0,0016;08:30;01.04.2021
19;0,0029;0,0017;09:00;01.04.2021
20;0,0029;0,0015;09:30;01.04.2021
21;0,0029;0,0014;10:00;01.04.2021
22;0,0029;0,0014;10:30;01.04.2021
23;0,0029;0,0014;11:00;01.04.2021
24;0,0029;0,0014;11:30;01.04.2021
25;0,0029;0,0014;12:00;01.04.2021
26;0,0029;0,0015;12:30;01.04.2021
27;0,0029;0,0014;13:00;01.04.2021
28;0,0029;0,0014;13:30;01.04.2021
29;0,0029;0,0014;14:00;01.04.2021
30;0,0029;0,0014;14:30;01.04.2021
31;0,0029;0,0014;15:00;01.04.2021
32;0,0029;0,0014;15:30;01.04.2021
33;0,0029;0,0014;16:00;01.04.2021
34;0,0029;0,0016;16:30;01.04.2021
35;0,0029;0,0016;17:00;01.04.2021
36;0,0029;0,0018;17:30;01.04.2021
37;0,0029;0,0018;18:00;01.04.2021
38;0,0029;0,0018;18:30;01.04.2021
39;0,0029;0,0018;19:00;01.04.2021
40;0,0051;0,0021;19:30;01.04.2021
41;0,0054;0,0018;20:00;01.04.2021
42;0,0054;0,0018;20:30;01.04.2021
43;0,0054;0,0018;21:00;01.04.2021
44;0,0054;0,0018;21:30;01.04.2021
45;0,0054;0,0018;22:00;01.04.2021
46;0,0054;0,0018;22:30;01.04.2021
47;0,0054;0,0018;23:00;01.04.2021
48;0,0054;0,0018;23:30;01.04.2021
49;0,0054;0,0018;00:00;02.04.2021
;0,0054;0,0018;00:30;02.04.2021
;0,0054;0,0018;01:00;02.04.2021
;0,0054;0,0018;01:30;02.04.2021
;0,0054;0,0018;02:00;02.04.2021
;0,0054;0,0018;02:30;02.04.2021
;0,0054;0,0018;03:00;02.04.2021
;0,0054;0,0018;03:30;02.04.2021
;0,0054;0,0018;04:00;02.04.2021
;0,0054;0,0018;04:30;02.04.2021
;0,0054;0,0018;05:00;02.04.2021
;0,0054;0,0018;05:30;02.04.2021
;0,0035;0,0018;06:00;02.04.2021
;0,0029;0,0018;06:30;02.04.2021
;0,0029;0,0018;07:00;02.04.2021
;0,0029;0,0018;07:30;02.04.2021
;0,0029;0,0017;08:00;02.04.2021
;0,0029;0,0016;08:30;02.04.2021
;0,0029;0,0014;09:00;02.04.2021
;0,0029;0,0014;09:30;02.04.2021
;0,0029;0,0014;10:00;02.04.2021
;0,0029;0,0014;10:30;02.04.2021
;0,0029;0,0014;11:00;02.04.2021
;0,0029;0,0014;11:30;02.04.2021
;0,0029;0,0014;12:00;02.04.2021
;0,0029;0,0015;12:30;02.04.2021
;0,0029;0,0014;13:00;02.04.2021
;0,0029;0,0014;13:30;02.04.2021
;0,0029;0,0014;14:00;02.04.2021
;0,0029;0,0014;14:30;02.04.2021
;0,0029;0,0014;15:00;02.04.2021
;0,0029;0,0014;15:30;02.04.2021
;0,0029;0,0014;16:00;02.04.2021
;0,0029;0,0016;16:30;02.04.2021
;0,0029;0,0018;17:00;02.04.2021
;0,0029;0,0018;17:30;02.04.2021
;0,0029;0,0018;18:00;02.04.2021
;0,0029;0,0018;18:30;02.04.2021
;0,0032;0,0020;19:00;02.04.2021
;0,0054;0,0019;19:30;02.04.2021
;0,0054;0,0018;20:00;02.04.2021
;0,0054;0,0018;20:30;02.04.2021
;0,0054;0,0018;21:00;02.04.2021
;0,0054;0,0018;21:30;02.04.2021
;0,0054;0,0018;22:00;02.04.2021
;0,0054;0,0018;22:30;02.04.2021
;0,0054;0,0018;23:00;02.04.2021
;0,0055;0,0018;23:30;02.04.2021
;0,0055;0,0019;00:00;03.04.2021
;0,0056;0,0019;00:30;03.04.2021
;0,0057;0,0019;01:00;03.04.2021
