n;P+;R+;Time;Date
242;0,1530;0,0000;01:00;06.12.2020
243;0,1520;0,0000;01:30;06.12.2020
244;0,1530;0,0000;02:00;06.12.2020
245;0,1540;0,0000;02:30;06.12.2020
246;0,1520;0,0000;03:00;06.12.2020
247;0,1500;0,0000;03:30;06.12.2020
248;0,1500;0,0000;04:00;06.12.2020
249;0,1500;0,0000;04:30;06.12.2020
250;0,1500;0,0000;05:00;06.12.2020
251;0,1490;0,0000;05:30;06.12.2020
252;0,1490;0,0000;06:00;06.12.2020
253;0,1480;0,0000;06:30;06.12.2020
254;0,1530;0,0000;07:00;06.12.2020
255;0,1520;0,0000;07:30;06.12.2020
256;0,1530;0,0000;08:00;06.12.2020
257;0,1520;0,0000;08:30;06.12.2020
258;0,1610;0,0000;09:00;06.12.2020
259;0,1780;0,0000;09:30;06.12.2020
260;0,1770;0,0000;10:00;06.12.2020
261;0,1770;0,0000;10:30;06.12.2020
262;0,1780;0,0000;11:00;06.12.2020
263;0,1840;0,0000;11:30;06.12.2020
264;0,1810;0,0000;12:00;06.12.2020
265;0,1800;0,0000;12:30;06.12.2020
266;0,1810;0,0000;13:00;06.12.2020
267;0,1810;0,0000;13:30;06.12.2020
268;0,1820;0,0000;14:00;06.12.2020
269;0,1790;0,0000;14:30;06.12.2020
270;0,1780;0,0000;15:00;06.12.2020
271;0,1810;0,0000;15:30;06.12.2020
272;0,1710;0,0000;16:00;06.12.2020
273;0,1540;0,0000;16:30;06.12.2020
274;0,1530;0,0000;17:00;06.12.2020
275;0,1550;0,0000;17:30;06.12.2020
276;0,1550;0,0000;18:00;06.12.2020
277;0,1540;0,0000;18:30;06.12.2020
278;0,1540;0,0000;19:00;06.12.2020
279;0,1550;0,0000;19:30;06.12.2020
280;0,1540;0,0000;20:00;06.12.2020
281;0,1510;0,0000;20:30;06.12.2020
282;0,1540;0,0000;21:00;06.12.2020
283;0,1590;0,0000;21:30;06.12.2020
284;0,1580;0,0000;22:00;06.12.2020
285;0,1580;0,0000;22:30;06.12.2020
286;0,1570;0,0000;23:00;06.12.2020
287;0,1540;0,0000;23:30;06.12.2020
288;0,1540;0,0000;00:00;07.12.2020
289;0,1540;0,0000;00:30;07.12.2020
290;0,1530;0,0000;01:00;07.12.2020
291;0,1510;0,0000;01:30;07.12.2020
292;0,1520;0,0000;02:00;07.12.2020
293;0,1540;0,0000;02:30;07.12.2020
294;0,1510;0,0000;03:00;07.12.2020
295;0,1550;0,0000;03:30;07.12.2020
296;0,1530;0,0000;04:00;07.12.2020
297;0,1540;0,0000;04:30;07.12.2020
298;0,1510;0,0000;05:00;07.12.2020
299;0,1510;0,0000;05:30;07.12.2020
300;0,1530;0,0000;06:00;07.12.2020
301;0,1550;0,0000;06:30;07.12.2020
302;0,1730;0,0000;07:00;07.12.2020
303;0,1850;0,0000;07:30;07.12.2020
304;0,2030;0,0000;08:00;07.12.2020
305;0,2170;0,0000;08:30;07.12.2020
306;0,2570;0,0000;09:00;07.12.2020
307;0,2760;0,0000;09:30;07.12.2020
308;0,2790;0,0000;10:00;07.12.2020
309;0,2740;0,0000;10:30;07.12.2020
310;0,3100;0,0000;11:00;07.12.2020
311;0,2710;0,0000;11:30;07.12.2020
312;0,2660;0,0000;12:00;07.12.2020
313;0,2570;0,0000;12:30;07.12.2020
314;0,2690;0,0000;13:00;07.12.2020
315;0,2690;0,0000;13:30;07.12.2020
316;0,2630;0,0000;14:00;07.12.2020
317;0,2670;0,0000;14:30;07.12.2020
318;0,2520;0,0000;15:00;07.12.2020
319;0,2480;0,0000;15:30;07.12.2020
320;0,2410;0,0000;16:00;07.12.2020
321;0,2200;0,0000;16:30;07.12.2020
322;0,2190;0,0000;17:00;07.12.2020
323;0,2150;0,0000;17:30;07.12.2020
324;0,2140;0,0000;18:00;07.12.2020
325;0,2120;0,0000;18:30;07.12.2020
326;0,2100;0,0000;19:00;07.12.2020
327;0,2080;0,0000;19:30;07.12.2020
328;0,2030;0,0000;20:00;07.12.2020
329;0,2020;0,0000;20:30;07.12.2020
330;0,2000;0,0000;21:00;07.12.2020
331;0,1740;0,0000;21:30;07.12.2020
332;0,1730;0,0000;22:00;07.12.2020
333;0,1710;0,0000;22:30;07.12.2020
334;0,1700;0,0000;23:00;07.12.2020
335;0,1640;0,0000;23:30;07.12.2020
336;0,1630;0,0000;00:00;08.12.2020
337;0,1600;0,0000;00:30;08.12.2020
338;0,1590;0,0000;01:00;08.12.2020
339;0,1620;0,0000;01:30;08.12.2020
340;0,1590;0,0000;02:00;08.12.2020
341;0,1580;0,0000;02:30;08.12.2020
342;0,1610;0,0000;03:00;08.12.2020
343;0,1600;0,0000;03:30;08.12.2020
344;0,1610;0,0000;04:00;08.12.2020
345;0,1600;0,0000;04:30;08.12.2020
346;0,1600;0,0000;05:00;08.12.2020
347;0,1590;0,0000;05:30;08.12.2020
348;0,1600;0,0000;06:00;08.12.2020
349;0,1630;0,0000;06:30;08.12.2020
350;0,1680;0,0000;07:00;08.12.2020
351;0,2000;0,0000;07:30;08.12.2020
352;0,2070;0,0000;08:00;08.12.2020
353;0,2260;0,0000;08:30;08.12.2020
354;0,2420;0,0000;09:00;08.12.2020
355;0,2720;0,0000;09:30;08.12.2020
356;0,2820;0,0000;10:00;08.12.2020
357;0,2780;0,0000;10:30;08.12.2020
358;0,2640;0,0000;11:00;08.12.2020
359;0,2770;0,0000;11:30;08.12.2020
360;0,2840;0,0000;12:00;08.12.2020
361;0,2740;0,0000;12:30;08.12.2020
362;0,2880;0,0000;13:00;08.12.2020
363;0,2860;0,0000;13:30;08.12.2020
364;0,2660;0,0000;14:00;08.12.2020
365;0,2660;0,0000;14:30;08.12.2020
366;0,2550;0,0000;15:00;08.12.2020
367;0,2450;0,0000;15:30;08.12.2020
368;0,2370;0,0000;16:00;08.12.2020
369;0,2240;0,0000;16:30;08.12.2020
370;0,2160;0,0000;17:00;08.12.2020
371;0,2120;0,0000;17:30;08.12.2020
372;0,2110;0,0000;18:00;08.12.2020
373;0,2100;0,0000;18:30;08.12.2020
374;0,2080;0,0000;19:00;08.12.2020
375;0,2020;0,0000;19:30;08.12.2020
376;0,1980;0,0000;20:00;08.12.2020
377;0,1920;0,0000;20:30;08.12.2020
378;0,1870;0,0000;21:00;08.12.2020
379;0,1640;0,0000;21:30;08.12.2020
380;0,1620;0,0000;22:00;08.12.2020
381;0,1600;0,0000;22:30;08.12.2020
382;0,1590;0,0000;23:00;08.12.2020
383;0,1550;0,0000;23:30;08.12.2020
384;0,1570;0,0000;00:00;09.12.2020
385;0,1550;0,0000;00:30;09.12.2020
386;0,1520;0,0000;01:00;09.12.2020
387;0,1560;0,0000;01:30;09.12.2020
388;0,1560;0,0000;02:00;09.12.2020
389;0,1540;0,0000;02:30;09.12.2020
390;0,1540;0,0000;03:00;09.12.2020
391;0,1520;0,0000;03:30;09.12.2020
392;0,1510;0,0000;04:00;09.12.2020
393;0,1530;0,0000;04:30;09.12.2020
394;0,1540;0,0000;05:00;09.12.2020
395;0,1530;0,0000;05:30;09.12.2020
396;0,1530;0,0000;06:00;09.12.2020
397;0,1560;0,0000;06:30;09.12.2020
398;0,1700;0,0000;07:00;09.12.2020
399;0,2160;0,0000;07:30;09.12.2020
400;0,2020;0,0000;08:00;09.12.2020
401;0,2280;0,0000;08:30;09.12.2020
402;0,2360;0,0000;09:00;09.12.2020
403;0,2680;0,0000;09:30;09.12.2020
404;0,2570;0,0000;10:00;09.12.2020
405;0,2740;0,0000;10:30;09.12.2020
406;0,2610;0,0000;11:00;09.12.2020
407;0,2480;0,0000;11:30;09.12.2020
408;0,2630;0,0000;12:00;09.12.2020
409;0,2750;0,0000;12:30;09.12.2020
410;0,2750;0,0000;13:00;09.12.2020
411;0,2820;0,0000;13:30;09.12.2020
412;0,2710;0,0000;14:00;09.12.2020
413;0,2650;0,0000;14:30;09.12.2020
414;0,2570;0,0000;15:00;09.12.2020
415;0,2440;0,0000;15:30;09.12.2020
416;0,2330;0,0000;16:00;09.12.2020
417;0,2150;0,0000;16:30;09.12.2020
418;0,2140;0,0000;17:00;09.12.2020
419;0,2150;0,0000;17:30;09.12.2020
420;0,2170;0,0000;18:00;09.12.2020
421;0,2140;0,0000;18:30;09.12.2020
422;0,2100;0,0000;19:00;09.12.2020
423;0,2090;0,0000;19:30;09.12.2020
424;0,2030;0,0000;20:00;09.12.2020
425;0,1920;0,0000;20:30;09.12.2020
426;0,1870;0,0000;21:00;09.12.2020
427;0,1610;0,0000;21:30;09.12.2020
428;0,1660;0,0000;22:00;09.12.2020
429;0,1680;0,0000;22:30;09.12.2020
430;0,1660;0,0000;23:00;09.12.2020
431;0,1660;0,0000;23:30;09.12.2020
432;0,1630;0,0000;00:00;10.12.2020
433;0,1650;0,0000;00:30;10.12.2020
434;0,1610;0,0000;01:00;10.12.2020
435;0,1600;0,0000;01:30;10.12.2020
436;0,1620;0,0000;02:00;10.12.2020
437;0,1600;0,0000;02:30;10.12.2020
438;0,1590;0,0000;03:00;10.12.2020
439;0,1610;0,0000;03:30;10.12.2020
440;0,1600;0,0000;04:00;10.12.2020
441;0,1630;0,0000;04:30;10.12.2020
442;0,1600;0,0000;05:00;10.12.2020
443;0,1600;0,0000;05:30;10.12.2020
444;0,1610;0,0000;06:00;10.12.2020
445;0,1650;0,0000;06:30;10.12.2020
446;0,1700;0,0000;07:00;10.12.2020
447;0,2050;0,0000;07:30;10.12.2020
448;0,2160;0,0000;08:00;10.12.2020
449;0,2320;0,0000;08:30;10.12.2020
450;0,2450;0,0000;09:00;10.12.2020
451;0,2870;0,0000;09:30;10.12.2020
452;0,2730;0,0000;10:00;10.12.2020
453;0,2770;0,0000;10:30;10.12.2020
454;0,2760;0,0000;11:00;10.12.2020
455;0,2750;0,0000;11:30;10.12.2020
456;0,2660;0,0000;12:00;10.12.2020
457;0,2710;0,0000;12:30;10.12.2020
458;0,2620;0,0000;13:00;10.12.2020
459;0,2700;0,0000;13:30;10.12.2020
460;0,2630;0,0000;14:00;10.12.2020
461;0,2540;0,0000;14:30;10.12.2020
462;0,2610;0,0000;15:00;10.12.2020
463;0,2560;0,0000;15:30;10.12.2020
464;0,2360;0,0000;16:00;10.12.2020
465;0,2260;0,0000;16:30;10.12.2020
466;0,2200;0,0000;17:00;10.12.2020
467;0,2160;0,0000;17:30;10.12.2020
468;0,2130;0,0000;18:00;10.12.2020
469;0,2120;0,0000;18:30;10.12.2020
470;0,2110;0,0000;19:00;10.12.2020
471;0,2070;0,0000;19:30;10.12.2020
472;0,2030;0,0000;20:00;10.12.2020
473;0,2020;0,0000;20:30;10.12.2020
474;0,1900;0,0000;21:00;10.12.2020
475;0,1720;0,0000;21:30;10.12.2020
476;0,1700;0,0000;22:00;10.12.2020
477;0,1650;0,0000;22:30;10.12.2020
478;0,1650;0,0000;23:00;10.12.2020
479;0,1600;0,0000;23:30;10.12.2020
480;0,1590;0,0000;00:00;11.12.2020
481;0,1590;0,0000;00:30;11.12.2020
482;0,1580;0,0000;01:00;11.12.2020
483;0,1580;0,0000;01:30;11.12.2020
484;0,1590;0,0000;02:00;11.12.2020
485;0,1570;0,0000;02:30;11.12.2020
486;0,1550;0,0000;03:00;11.12.2020
487;0,1560;0,0000;03:30;11.12.2020
488;0,1540;0,0000;04:00;11.12.2020
489;0,1570;0,0000;04:30;11.12.2020
490;0,1570;0,0000;05:00;11.12.2020
491;0,1530;0,0000;05:30;11.12.2020
492;0,1520;0,0000;06:00;11.12.2020
493;0,1630;0,0000;06:30;11.12.2020
494;0,1590;0,0000;07:00;11.12.2020
495;0,1750;0,0000;07:30;11.12.2020
496;0,2130;0,0000;08:00;11.12.2020
497;0,2220;0,0000;08:30;11.12.2020
498;0,2660;0,0000;09:00;11.12.2020
499;0,2710;0,0000;09:30;11.12.2020
500;0,2700;0,0000;10:00;11.12.2020
501;0,2580;0,0000;10:30;11.12.2020
502;0,2540;0,0000;11:00;11.12.2020
503;0,2610;0,0000;11:30;11.12.2020
504;0,2580;0,0000;12:00;11.12.2020
505;0,2760;0,0000;12:30;11.12.2020
506;0,2810;0,0000;13:00;11.12.2020
507;0,2730;0,0000;13:30;11.12.2020
508;0,2620;0,0000;14:00;11.12.2020
509;0,2540;0,0000;14:30;11.12.2020
510;0,2470;0,0000;15:00;11.12.2020
511;0,2430;0,0000;15:30;11.12.2020
512;0,2360;0,0000;16:00;11.12.2020
513;0,2250;0,0000;16:30;11.12.2020
514;0,2150;0,0000;17:00;11.12.2020
515;0,2060;0,0000;17:30;11.12.2020
516;0,2050;0,0000;18:00;11.12.2020
517;0,2050;0,0000;18:30;11.12.2020
518;0,2030;0,0000;19:00;11.12.2020
519;0,2020;0,0000;19:30;11.12.2020
520;0,1940;0,0000;20:00;11.12.2020
521;0,1910;0,0000;20:30;11.12.2020
522;0,1890;0,0000;21:00;11.12.2020
523;0,1560;0,0000;21:30;11.12.2020
524;0,1500;0,0000;22:00;11.12.2020
525;0,1570;0,0000;22:30;11.12.2020
526;0,1500;0,0000;23:00;11.12.2020
527;0,1450;0,0000;23:30;11.12.2020
528;0,1440;0,0000;00:00;12.12.2020
529;0,1440;0,0000;00:30;12.12.2020
530;0,1400;0,0000;01:00;12.12.2020
531;0,1370;0,0000;01:30;12.12.2020
532;0,1380;0,0000;02:00;12.12.2020
533;0,1400;0,0000;02:30;12.12.2020
534;0,1380;0,0000;03:00;12.12.2020
535;0,1370;0,0000;03:30;12.12.2020
536;0,1370;0,0000;04:00;12.12.2020
537;0,1390;0,0000;04:30;12.12.2020
538;0,1390;0,0000;05:00;12.12.2020
539;0,1370;0,0000;05:30;12.12.2020
540;0,1370;0,0000;06:00;12.12.2020
541;0,1380;0,0000;06:30;12.12.2020
542;0,1370;0,0000;07:00;12.12.2020
543;0,1360;0,0000;07:30;12.12.2020
544;0,1360;0,0000;08:00;12.12.2020
545;0,1370;0,0000;08:30;12.12.2020
546;0,1460;0,0000;09:00;12.12.2020
547;0,1590;0,0000;09:30;12.12.2020
548;0,1590;0,0000;10:00;12.12.2020
549;0,1650;0,0000;10:30;12.12.2020
550;0,1660;0,0000;11:00;12.12.2020
551;0,1660;0,0000;11:30;12.12.2020
552;0,1690;0,0000;12:00;12.12.2020
553;0,1720;0,0000;12:30;12.12.2020
554;0,1710;0,0000;13:00;12.12.2020
555;0,1720;0,0000;13:30;12.12.2020
556;0,1680;0,0000;14:00;12.12.2020
557;0,1670;0,0000;14:30;12.12.2020
558;0,1690;0,0000;15:00;12.12.2020
559;0,1660;0,0000;15:30;12.12.2020
560;0,1530;0,0000;16:00;12.12.2020
561;0,1430;0,0000;16:30;12.12.2020
562;0,1430;0,0000;17:00;12.12.2020
563;0,1400;0,0000;17:30;12.12.2020
564;0,1400;0,0000;18:00;12.12.2020
565;0,1390;0,0000;18:30;12.12.2020
566;0,1370;0,0000;19:00;12.12.2020
567;0,1380;0,0000;19:30;12.12.2020
568;0,1390;0,0000;20:00;12.12.2020
569;0,1380;0,0000;20:30;12.12.2020
570;0,1370;0,0000;21:00;12.12.2020
571;0,1370;0,0000;21:30;12.12.2020
572;0,1380;0,0000;22:00;12.12.2020
573;0,1360;0,0000;22:30;12.12.2020
574;0,1360;0,0000;23:00;12.12.2020
575;0,1330;0,0000;23:30;12.12.2020
576;0,1330;0,0000;00:00;13.12.2020
577;0,1340;0,0000;00:30;13.12.2020
578;0,1330;0,0000;01:00;13.12.2020
579;0,1300;0,0000;01:30;13.12.2020
580;0,1310;0,0000;02:00;13.12.2020
581;0,1310;0,0000;02:30;13.12.2020
582;0,1300;0,0000;03:00;13.12.2020
583;0,1320;0,0000;03:30;13.12.2020
584;0,1320;0,0000;04:00;13.12.2020
585;0,1320;0,0000;04:30;13.12.2020
586;0,1320;0,0000;05:00;13.12.2020
587;0,1320;0,0000;05:30;13.12.2020
588;0,1320;0,0000;06:00;13.12.2020
589;0,1320;0,0000;06:30;13.12.2020
590;0,1340;0,0000;07:00;13.12.2020
591;0,1340;0,0000;07:30;13.12.2020
592;0,1370;0,0000;08:00;13.12.2020
593;0,1380;0,0000;08:30;13.12.2020
594;0,1490;0,0000;09:00;13.12.2020
595;0,1650;0,0000;09:30;13.12.2020
596;0,1630;0,0000;10:00;13.12.2020
597;0,1610;0,0000;10:30;13.12.2020
598;0,1650;0,0000;11:00;13.12.2020
599;0,1640;0,0000;11:30;13.12.2020
600;0,1620;0,0000;12:00;13.12.2020
601;0,1640;0,0000;12:30;13.12.2020
602;0,1650;0,0000;13:00;13.12.2020
603;0,1620;0,0000;13:30;13.12.2020
604;0,1620;0,0000;14:00;13.12.2020
605;0,1620;0,0000;14:30;13.12.2020
606;0,1610;0,0000;15:00;13.12.2020
607;0,1600;0,0000;15:30;13.12.2020
