n;P+;R+;Time;Date
1;0,0450;0,0000;00:30;01.02.2021
2;0,0470;0,0000;01:00;01.02.2021
3;0,0450;0,0000;01:30;01.02.2021
4;0,0460;0,0000;02:00;01.02.2021
5;0,0440;0,0000;02:30;01.02.2021
6;0,0450;0,0000;03:00;01.02.2021
7;0,0450;0,0000;03:30;01.02.2021
8;0,0450;0,0000;04:00;01.02.2021
9;0,0460;0,0000;04:30;01.02.2021
10;0,0450;0,0000;05:00;01.02.2021
11;0,0450;0,0000;05:30;01.02.2021
12;0,0450;0,0000;06:00;01.02.2021
13;0,0460;0,0000;06:30;01.02.2021
14;0,0540;0,0000;07:00;01.02.2021
15;0,0550;0,0000;07:30;01.02.2021
16;0,0570;0,0000;08:00;01.02.2021
17;0,0580;0,0000;08:30;01.02.2021
18;0,0690;0,0000;09:00;01.02.2021
19;0,0780;0,0000;09:30;01.02.2021
20;0,0780;0,0000;10:00;01.02.2021
21;0,0780;0,0000;10:30;01.02.2021
22;0,0790;0,0000;11:00;01.02.2021
23;0,0780;0,0000;11:30;01.02.2021
24;0,0790;0,0000;12:00;01.02.2021
25;0,0810;0,0000;12:30;01.02.2021
26;0,0830;0,0000;13:00;01.02.2021
27;0,0860;0,0000;13:30;01.02.2021
28;0,0900;0,0000;14:00;01.02.2021
29;0,0980;0,0000;14:30;01.02.2021
30;0,0990;0,0000;15:00;01.02.2021
31;0,1000;0,0000;15:30;01.02.2021
32;0,0930;0,0000;16:00;01.02.2021
33;0,0910;0,0000;16:30;01.02.2021
34;0,0880;0,0000;17:00;01.02.2021
35;0,0710;0,0000;17:30;01.02.2021
36;0,0700;0,0000;18:00;01.02.2021
37;0,0630;0,0000;18:30;01.02.2021
38;0,0600;0,0000;19:00;01.02.2021
39;0,0580;0,0000;19:30;01.02.2021
40;0,0560;0,0000;20:00;01.02.2021
41;0,0540;0,0000;20:30;01.02.2021
42;0,0530;0,0000;21:00;01.02.2021
43;0,0520;0,0000;21:30;01.02.2021
44;0,0500;0,0000;22:00;01.02.2021
45;0,0480;0,0000;22:30;01.02.2021
46;0,0480;0,0000;23:00;01.02.2021
47;0,0480;0,0000;23:30;01.02.2021
48;0,0470;0,0000;00:00;02.02.2021
49;0,0460;0,0000;00:30;02.02.2021
50;0,0470;0,0000;01:00;02.02.2021
51;0,0460;0,0000;01:30;02.02.2021
52;0,0460;0,0000;02:00;02.02.2021
53;0,0450;0,0000;02:30;02.02.2021
54;0,0450;0,0000;03:00;02.02.2021
55;0,0430;0,0000;03:30;02.02.2021
56;0,0440;0,0000;04:00;02.02.2021
57;0,0440;0,0000;04:30;02.02.2021
58;0,0430;0,0000;05:00;02.02.2021
59;0,0440;0,0000;05:30;02.02.2021
60;0,0420;0,0000;06:00;02.02.2021
61;0,0410;0,0000;06:30;02.02.2021
62;0,0500;0,0000;07:00;02.02.2021
63;0,0500;0,0000;07:30;02.02.2021
64;0,0500;0,0000;08:00;02.02.2021
65;0,0550;0,0000;08:30;02.02.2021
66;0,0740;0,0000;09:00;02.02.2021
67;0,0740;0,0000;09:30;02.02.2021
68;0,0750;0,0000;10:00;02.02.2021
69;0,0750;0,0000;10:30;02.02.2021
70;0,0750;0,0000;11:00;02.02.2021
71;0,0750;0,0000;11:30;02.02.2021
72;0,0750;0,0000;12:00;02.02.2021
73;0,0770;0,0000;12:30;02.02.2021
74;0,0770;0,0000;13:00;02.02.2021
75;0,0800;0,0000;13:30;02.02.2021
76;0,0810;0,0000;14:00;02.02.2021
77;0,0890;0,0000;14:30;02.02.2021
78;0,0890;0,0000;15:00;02.02.2021
79;0,0870;0,0000;15:30;02.02.2021
80;0,0850;0,0000;16:00;02.02.2021
81;0,0840;0,0000;16:30;02.02.2021
82;0,0840;0,0000;17:00;02.02.2021
83;0,0640;0,0000;17:30;02.02.2021
84;0,0640;0,0000;18:00;02.02.2021
85;0,0540;0,0000;18:30;02.02.2021
86;0,0530;0,0000;19:00;02.02.2021
87;0,0520;0,0000;19:30;02.02.2021
88;0,0520;0,0000;20:00;02.02.2021
89;0,0510;0,0000;20:30;02.02.2021
90;0,0500;0,0000;21:00;02.02.2021
91;0,0500;0,0000;21:30;02.02.2021
92;0,0490;0,0000;22:00;02.02.2021
93;0,0460;0,0000;22:30;02.02.2021
94;0,0440;0,0000;23:00;02.02.2021
95;0,0420;0,0000;23:30;02.02.2021
96;0,0420;0,0000;00:00;03.02.2021
97;0,0410;0,0000;00:30;03.02.2021
98;0,0430;0,0000;01:00;03.02.2021
99;0,0420;0,0000;01:30;03.02.2021
100;0,0420;0,0000;02:00;03.02.2021
101;0,0410;0,0000;02:30;03.02.2021
102;0,0410;0,0000;03:00;03.02.2021
103;0,0410;0,0000;03:30;03.02.2021
104;0,0410;0,0000;04:00;03.02.2021
105;0,0400;0,0000;04:30;03.02.2021
106;0,0410;0,0000;05:00;03.02.2021
107;0,0400;0,0000;05:30;03.02.2021
108;0,0410;0,0000;06:00;03.02.2021
109;0,0420;0,0000;06:30;03.02.2021
110;0,0560;0,0000;07:00;03.02.2021
111;0,0560;0,0000;07:30;03.02.2021
112;0,0570;0,0000;08:00;03.02.2021
113;0,0600;0,0000;08:30;03.02.2021
114;0,0740;0,0000;09:00;03.02.2021
115;0,0750;0,0000;09:30;03.02.2021
116;0,0740;0,0000;10:00;03.02.2021
117;0,0740;0,0000;10:30;03.02.2021
118;0,0730;0,0000;11:00;03.02.2021
119;0,0740;0,0000;11:30;03.02.2021
120;0,0740;0,0000;12:00;03.02.2021
121;0,0730;0,0000;12:30;03.02.2021
122;0,0740;0,0000;13:00;03.02.2021
123;0,0760;0,0000;13:30;03.02.2021
124;0,0760;0,0000;14:00;03.02.2021
125;0,0780;0,0000;14:30;03.02.2021
126;0,0770;0,0000;15:00;03.02.2021
127;0,0780;0,0000;15:30;03.02.2021
128;0,0740;0,0000;16:00;03.02.2021
129;0,0740;0,0000;16:30;03.02.2021
130;0,0730;0,0000;17:00;03.02.2021
