n;P+;R+;Time;Date
46;0,4030;0,0920;23:00;01.12.2020
47;0,3940;0,0840;23:30;01.12.2020
48;0,3940;0,0830;00:00;02.12.2020
49;0,3890;0,0830;00:30;02.12.2020
50;0,4010;0,0880;01:00;02.12.2020
51;0,3980;0,0870;01:30;02.12.2020
52;0,4610;0,0950;02:00;02.12.2020
53;0,3900;0,0760;02:30;02.12.2020
54;0,4000;0,0840;03:00;02.12.2020
55;0,3890;0,0790;03:30;02.12.2020
56;0,4050;0,0880;04:00;02.12.2020
57;0,3950;0,0810;04:30;02.12.2020
58;0,3920;0,0790;05:00;02.12.2020
59;0,3920;0,0800;05:30;02.12.2020
60;0,3920;0,0810;06:00;02.12.2020
61;0,3940;0,0790;06:30;02.12.2020
62;0,4110;0,0810;07:00;02.12.2020
63;0,4510;0,0780;07:30;02.12.2020
64;0,4630;0,0830;08:00;02.12.2020
65;0,4550;0,0780;08:30;02.12.2020
66;0,4570;0,0810;09:00;02.12.2020
67;0,4510;0,0750;09:30;02.12.2020
68;0,4530;0,0740;10:00;02.12.2020
69;0,4530;0,0750;10:30;02.12.2020
70;0,4600;0,0800;11:00;02.12.2020
71;0,4630;0,0790;11:30;02.12.2020
72;0,4610;0,0810;12:00;02.12.2020
73;0,4620;0,0840;12:30;02.12.2020
74;0,4530;0,0770;13:00;02.12.2020
75;0,4580;0,0820;13:30;02.12.2020
76;0,4540;0,0790;14:00;02.12.2020
77;0,4630;0,0810;14:30;02.12.2020
78;0,4630;0,0830;15:00;02.12.2020
79;0,4630;0,0810;15:30;02.12.2020
80;0,4600;0,0780;16:00;02.12.2020
81;0,4650;0,0840;16:30;02.12.2020
82;0,4620;0,0850;17:00;02.12.2020
83;0,4590;0,0780;17:30;02.12.2020
84;0,4550;0,0780;18:00;02.12.2020
85;0,4620;0,0820;18:30;02.12.2020
86;0,4620;0,0870;19:00;02.12.2020
87;0,4650;0,0900;19:30;02.12.2020
88;0,4600;0,0860;20:00;02.12.2020
89;0,4670;0,0930;20:30;02.12.2020
90;0,4640;0,0920;21:00;02.12.2020
91;0,4600;0,0880;21:30;02.12.2020
92;0,4500;0,0910;22:00;02.12.2020
93;0,4140;0,0860;22:30;02.12.2020
94;0,4090;0,0870;23:00;02.12.2020
95;0,4050;0,0930;23:30;02.12.2020
96;0,3950;0,0820;00:00;03.12.2020
97;0,3890;0,0840;00:30;03.12.2020
98;0,4050;0,0890;01:00;03.12.2020
99;0,3880;0,0820;01:30;03.12.2020
100;0,4000;0,0850;02:00;03.12.2020
101;0,3850;0,0820;02:30;03.12.2020
102;0,3980;0,0830;03:00;03.12.2020
103;0,3950;0,0850;03:30;03.12.2020
104;0,4000;0,0860;04:00;03.12.2020
105;0,3900;0,0830;04:30;03.12.2020
106;0,3960;0,0840;05:00;03.12.2020
107;0,3910;0,0840;05:30;03.12.2020
108;0,3970;0,0840;06:00;03.12.2020
109;0,3970;0,0810;06:30;03.12.2020
110;0,4100;0,0870;07:00;03.12.2020
111;0,4550;0,0830;07:30;03.12.2020
112;0,4470;0,0790;08:00;03.12.2020
113;0,4550;0,0820;08:30;03.12.2020
114;0,4600;0,0820;09:00;03.12.2020
115;0,4560;0,0840;09:30;03.12.2020
116;0,4620;0,0870;10:00;03.12.2020
117;0,4620;0,0820;10:30;03.12.2020
118;0,4590;0,0820;11:00;03.12.2020
119;0,4570;0,0830;11:30;03.12.2020
120;0,4710;0,0870;12:00;03.12.2020
121;0,4680;0,0860;12:30;03.12.2020
122;0,4680;0,0860;13:00;03.12.2020
123;0,4740;0,0900;13:30;03.12.2020
124;0,4710;0,0900;14:00;03.12.2020
125;0,4640;0,0840;14:30;03.12.2020
126;0,4610;0,0800;15:00;03.12.2020
127;0,4680;0,0840;15:30;03.12.2020
128;0,4690;0,0900;16:00;03.12.2020
129;0,4700;0,0850;16:30;03.12.2020
130;0,4730;0,0870;17:00;03.12.2020
131;0,4620;0,0840;17:30;03.12.2020
132;0,4670;0,0740;18:00;03.12.2020
133;0,4660;0,0850;18:30;03.12.2020
134;0,4630;0,0860;19:00;03.12.2020
135;0,4640;0,0860;19:30;03.12.2020
136;0,4670;0,0860;20:00;03.12.2020
137;0,4570;0,0810;20:30;03.12.2020
138;0,4670;0,0890;21:00;03.12.2020
139;0,4590;0,0860;21:30;03.12.2020
140;0,4600;0,0920;22:00;03.12.2020
141;0,4280;0,0830;22:30;03.12.2020
142;0,4330;0,0830;23:00;03.12.2020
143;0,3970;0,0760;23:30;03.12.2020
144;0,3950;0,0770;00:00;04.12.2020
145;0,4030;0,0810;00:30;04.12.2020
146;0,3910;0,0760;01:00;04.12.2020
147;0,3980;0,0830;01:30;04.12.2020
148;0,4020;0,0820;02:00;04.12.2020
149;0,3980;0,0830;02:30;04.12.2020
150;0,3960;0,0830;03:00;04.12.2020
151;0,3920;0,0790;03:30;04.12.2020
152;0,3930;0,0830;04:00;04.12.2020
153;0,4030;0,0850;04:30;04.12.2020
154;0,4000;0,0830;05:00;04.12.2020
155;0,3970;0,0810;05:30;04.12.2020
156;0,3910;0,0830;06:00;04.12.2020
157;0,4030;0,0890;06:30;04.12.2020
158;0,4040;0,0800;07:00;04.12.2020
159;0,4590;0,0870;07:30;04.12.2020
160;0,4490;0,0770;08:00;04.12.2020
161;0,4660;0,0820;08:30;04.12.2020
162;0,4550;0,0790;09:00;04.12.2020
163;0,4680;0,0830;09:30;04.12.2020
164;0,4570;0,0820;10:00;04.12.2020
165;0,4600;0,0800;10:30;04.12.2020
166;0,4600;0,0800;11:00;04.12.2020
167;0,4660;0,0770;11:30;04.12.2020
168;0,4510;0,0690;12:00;04.12.2020
169;0,4660;0,0830;12:30;04.12.2020
170;0,4540;0,0790;13:00;04.12.2020
171;0,4610;0,0830;13:30;04.12.2020
172;0,4610;0,0810;14:00;04.12.2020
173;0,4670;0,0860;14:30;04.12.2020
174;0,4600;0,0830;15:00;04.12.2020
175;0,4690;0,0840;15:30;04.12.2020
176;0,4550;0,0740;16:00;04.12.2020
177;0,4590;0,0800;16:30;04.12.2020
178;0,4620;0,0790;17:00;04.12.2020
179;0,4650;0,0810;17:30;04.12.2020
180;0,4620;0,0780;18:00;04.12.2020
181;0,4660;0,0830;18:30;04.12.2020
182;0,4660;0,0810;19:00;04.12.2020
183;0,4530;0,0770;19:30;04.12.2020
184;0,4580;0,0800;20:00;04.12.2020
185;0,4640;0,0850;20:30;04.12.2020
186;0,4560;0,0810;21:00;04.12.2020
187;0,4720;0,0900;21:30;04.12.2020
188;0,4460;0,0820;22:00;04.12.2020
189;0,4000;0,0800;22:30;04.12.2020
190;0,3960;0,0820;23:00;04.12.2020
191;0,4000;0,0790;23:30;04.12.2020
192;0,4000;0,0810;00:00;05.12.2020
193;0,3930;0,0790;00:30;05.12.2020
194;0,3940;0,0770;01:00;05.12.2020
195;0,3940;0,0840;01:30;05.12.2020
196;0,3910;0,0810;02:00;05.12.2020
197;0,3980;0,0810;02:30;05.12.2020
198;0,3910;0,0780;03:00;05.12.2020
199;0,4010;0,0830;03:30;05.12.2020
200;0,3910;0,0760;04:00;05.12.2020
201;0,3890;0,0800;04:30;05.12.2020
202;0,3880;0,0760;05:00;05.12.2020
203;0,3960;0,0820;05:30;05.12.2020
204;0,3930;0,0840;06:00;05.12.2020
205;0,3980;0,0820;06:30;05.12.2020
206;0,4120;0,0860;07:00;05.12.2020
207;0,4540;0,0850;07:30;05.12.2020
208;0,4510;0,0830;08:00;05.12.2020
209;0,4510;0,0820;08:30;05.12.2020
210;0,4690;0,0890;09:00;05.12.2020
211;0,4610;0,0850;09:30;05.12.2020
212;0,4620;0,0850;10:00;05.12.2020
213;0,4530;0,0820;10:30;05.12.2020
214;0,4560;0,0790;11:00;05.12.2020
215;0,4700;0,0870;11:30;05.12.2020
216;0,4540;0,0810;12:00;05.12.2020
217;0,4700;0,0880;12:30;05.12.2020
218;0,4540;0,0770;13:00;05.12.2020
219;0,4590;0,0810;13:30;05.12.2020
220;0,4580;0,0760;14:00;05.12.2020
221;0,4590;0,0830;14:30;05.12.2020
222;0,4630;0,0820;15:00;05.12.2020
223;0,4690;0,0900;15:30;05.12.2020
224;0,4570;0,0820;16:00;05.12.2020
225;0,4610;0,0800;16:30;05.12.2020
226;0,4570;0,0790;17:00;05.12.2020
227;0,4550;0,0810;17:30;05.12.2020
228;0,4590;0,0810;18:00;05.12.2020
229;0,4550;0,0810;18:30;05.12.2020
230;0,4580;0,0820;19:00;05.12.2020
231;0,4540;0,0840;19:30;05.12.2020
232;0,4480;0,0820;20:00;05.12.2020
233;0,4450;0,0810;20:30;05.12.2020
234;0,4350;0,0770;21:00;05.12.2020
235;0,4460;0,0820;21:30;05.12.2020
236;0,4280;0,0830;22:00;05.12.2020
237;0,4220;0,0850;22:30;05.12.2020
238;0,4560;0,0830;23:00;05.12.2020
239;0,4590;0,0830;23:30;05.12.2020
240;0,4590;0,0820;00:00;06.12.2020
241;0,4240;0,0800;00:30;06.12.2020
242;0,3740;0,0720;01:00;06.12.2020
243;0,4220;0,0820;01:30;06.12.2020
244;0,4560;0,0790;02:00;06.12.2020
245;0,4540;0,0800;02:30;06.12.2020
246;0,4550;0,0800;03:00;06.12.2020
247;0,4610;0,0850;03:30;06.12.2020
248;0,4370;0,0790;04:00;06.12.2020
249;0,3820;0,0800;04:30;06.12.2020
250;0,3730;0,0710;05:00;06.12.2020
251;0,3740;0,0750;05:30;06.12.2020
252;0,3790;0,0760;06:00;06.12.2020
253;0,3810;0,0790;06:30;06.12.2020
254;0,4000;0,0770;07:00;06.12.2020
255;0,4540;0,0810;07:30;06.12.2020
256;0,4490;0,0800;08:00;06.12.2020
257;0,4560;0,0830;08:30;06.12.2020
258;0,4570;0,0830;09:00;06.12.2020
259;0,4440;0,0770;09:30;06.12.2020
260;0,4570;0,0840;10:00;06.12.2020
261;0,4530;0,0800;10:30;06.12.2020
262;0,4570;0,0890;11:00;06.12.2020
263;0,4560;0,0800;11:30;06.12.2020
264;0,4570;0,0840;12:00;06.12.2020
265;0,4600;0,0860;12:30;06.12.2020
266;0,4580;0,0800;13:00;06.12.2020
267;0,4570;0,0890;13:30;06.12.2020
268;0,4480;0,0780;14:00;06.12.2020
269;0,4660;0,0850;14:30;06.12.2020
270;0,4620;0,0870;15:00;06.12.2020
271;0,4570;0,0850;15:30;06.12.2020
272;0,4580;0,0850;16:00;06.12.2020
273;0,4640;0,0860;16:30;06.12.2020
274;0,4510;0,0800;17:00;06.12.2020
275;0,4570;0,0850;17:30;06.12.2020
276;0,4630;0,0860;18:00;06.12.2020
277;0,4530;0,0800;18:30;06.12.2020
278;0,4570;0,0860;19:00;06.12.2020
279;0,4490;0,0810;19:30;06.12.2020
280;0,4570;0,0850;20:00;06.12.2020
281;0,4630;0,0880;20:30;06.12.2020
282;0,4530;0,0830;21:00;06.12.2020
283;0,4500;0,0780;21:30;06.12.2020
284;0,4310;0,0810;22:00;06.12.2020
285;0,3720;0,0790;22:30;06.12.2020
286;0,3850;0,0820;23:00;06.12.2020
287;0,3800;0,0790;23:30;06.12.2020
288;0,3750;0,0740;00:00;07.12.2020
289;0,3730;0,0780;00:30;07.12.2020
290;0,3770;0,0750;01:00;07.12.2020
291;0,3750;0,0760;01:30;07.12.2020
292;0,3760;0,0740;02:00;07.12.2020
293;0,3690;0,0700;02:30;07.12.2020
294;0,3770;0,0770;03:00;07.12.2020
295;0,3780;0,0750;03:30;07.12.2020
296;0,3790;0,0780;04:00;07.12.2020
297;0,3700;0,0730;04:30;07.12.2020
298;0,3720;0,0730;05:00;07.12.2020
299;0,3730;0,0740;05:30;07.12.2020
300;0,3700;0,0720;06:00;07.12.2020
301;0,3700;0,0750;06:30;07.12.2020
302;0,3960;0,0740;07:00;07.12.2020
303;0,4540;0,0810;07:30;07.12.2020
304;0,4480;0,0790;08:00;07.12.2020
305;0,4550;0,0770;08:30;07.12.2020
306;0,4490;0,0780;09:00;07.12.2020
307;0,4550;0,0740;09:30;07.12.2020
308;0,4560;0,0780;10:00;07.12.2020
309;0,4570;0,0800;10:30;07.12.2020
310;0,4570;0,0770;11:00;07.12.2020
311;0,4580;0,0790;11:30;07.12.2020
312;0,4560;0,0770;12:00;07.12.2020
313;0,4650;0,0820;12:30;07.12.2020
314;0,4650;0,0850;13:00;07.12.2020
315;0,4650;0,0800;13:30;07.12.2020
316;0,4610;0,0800;14:00;07.12.2020
317;0,4610;0,0790;14:30;07.12.2020
318;0,4600;0,0790;15:00;07.12.2020
319;0,4630;0,0820;15:30;07.12.2020
320;0,4670;0,0840;16:00;07.12.2020
321;0,4650;0,0830;16:30;07.12.2020
322;0,4620;0,0710;17:00;07.12.2020
323;0,4630;0,0740;17:30;07.12.2020
324;0,4590;0,0610;18:00;07.12.2020
325;0,4590;0,0690;18:30;07.12.2020
326;0,4620;0,0760;19:00;07.12.2020
327;0,4600;0,0750;19:30;07.12.2020
328;0,4660;0,0830;20:00;07.12.2020
329;0,4660;0,0780;20:30;07.12.2020
330;0,4570;0,0760;21:00;07.12.2020
331;0,4600;0,0790;21:30;07.12.2020
332;0,4330;0,0770;22:00;07.12.2020
333;0,3850;0,0770;22:30;07.12.2020
334;0,3770;0,0700;23:00;07.12.2020
335;0,3840;0,0750;23:30;07.12.2020
336;0,3770;0,0750;00:00;08.12.2020
337;0,3860;0,0780;00:30;08.12.2020
338;0,3840;0,0780;01:00;08.12.2020
339;0,3800;0,0750;01:30;08.12.2020
340;0,3820;0,0760;02:00;08.12.2020
341;0,3750;0,0740;02:30;08.12.2020
342;0,3780;0,0740;03:00;08.12.2020
343;0,3800;0,0750;03:30;08.12.2020
344;0,3790;0,0750;04:00;08.12.2020
345;0,3820;0,0790;04:30;08.12.2020
346;0,3810;0,0750;05:00;08.12.2020
347;0,3790;0,0780;05:30;08.12.2020
348;0,3810;0,0760;06:00;08.12.2020
349;0,3750;0,0720;06:30;08.12.2020
350;0,4010;0,0800;07:00;08.12.2020
351;0,4510;0,0790;07:30;08.12.2020
352;0,4620;0,0800;08:00;08.12.2020
353;0,4560;0,0690;08:30;08.12.2020
354;0,4580;0,0630;09:00;08.12.2020
355;0,4550;0,0650;09:30;08.12.2020
356;0,4570;0,0640;10:00;08.12.2020
357;0,4560;0,0610;10:30;08.12.2020
358;0,4560;0,0630;11:00;08.12.2020
359;0,4620;0,0670;11:30;08.12.2020
360;0,4640;0,0710;12:00;08.12.2020
361;0,4560;0,0630;12:30;08.12.2020
362;0,4600;0,0640;13:00;08.12.2020
363;0,4620;0,0790;13:30;08.12.2020
364;0,4620;0,0750;14:00;08.12.2020
365;0,4600;0,0720;14:30;08.12.2020
366;0,4600;0,0740;15:00;08.12.2020
367;0,4570;0,0630;15:30;08.12.2020
368;0,4600;0,0650;16:00;08.12.2020
369;0,4660;0,0730;16:30;08.12.2020
370;0,4670;0,0730;17:00;08.12.2020
371;0,4600;0,0670;17:30;08.12.2020
372;0,4620;0,0770;18:00;08.12.2020
373;0,4620;0,0770;18:30;08.12.2020
374;0,4590;0,0740;19:00;08.12.2020
375;0,4640;0,0790;19:30;08.12.2020
376;0,4600;0,0790;20:00;08.12.2020
377;0,4620;0,0840;20:30;08.12.2020
378;0,4530;0,0800;21:00;08.12.2020
379;0,4640;0,0830;21:30;08.12.2020
380;0,4440;0,0840;22:00;08.12.2020
381;0,3750;0,0720;22:30;08.12.2020
382;0,3730;0,0730;23:00;08.12.2020
383;0,3790;0,0730;23:30;08.12.2020
384;0,3850;0,0790;00:00;09.12.2020
385;0,3800;0,0740;00:30;09.12.2020
386;0,3840;0,0820;01:00;09.12.2020
387;0,3810;0,0770;01:30;09.12.2020
388;0,3790;0,0750;02:00;09.12.2020
389;0,3820;0,0760;02:30;09.12.2020
390;0,3750;0,0730;03:00;09.12.2020
391;0,3840;0,0740;03:30;09.12.2020
392;0,3700;0,0710;04:00;09.12.2020
393;0,3820;0,0740;04:30;09.12.2020
394;0,3720;0,0740;05:00;09.12.2020
395;0,3820;0,0750;05:30;09.12.2020
396;0,3780;0,0730;06:00;09.12.2020
397;0,3830;0,0810;06:30;09.12.2020
398;0,3950;0,0740;07:00;09.12.2020
399;0,4490;0,0790;07:30;09.12.2020
400;0,4490;0,0750;08:00;09.12.2020
401;0,4630;0,0790;08:30;09.12.2020
402;0,4500;0,0660;09:00;09.12.2020
403;0,4520;0,0700;09:30;09.12.2020
404;0,4560;0,0740;10:00;09.12.2020
405;0,4560;0,0790;10:30;09.12.2020
406;0,4490;0,0770;11:00;09.12.2020
407;0,4590;0,0800;11:30;09.12.2020
408;0,4540;0,0800;12:00;09.12.2020
409;0,4580;0,0820;12:30;09.12.2020
410;0,4640;0,0850;13:00;09.12.2020
411;0,4550;0,0810;13:30;09.12.2020
412;0,4560;0,0800;14:00;09.12.2020
413;0,4560;0,0800;14:30;09.12.2020
414;0,4630;0,0830;15:00;09.12.2020
415;0,4600;0,0840;15:30;09.12.2020
416;0,4610;0,0820;16:00;09.12.2020
417;0,4520;0,0770;16:30;09.12.2020
418;0,4500;0,0720;17:00;09.12.2020
419;0,4490;0,0750;17:30;09.12.2020
420;0,4550;0,0760;18:00;09.12.2020
421;0,4620;0,0860;18:30;09.12.2020
422;0,4630;0,0870;19:00;09.12.2020
423;0,4620;0,0830;19:30;09.12.2020
424;0,4660;0,0880;20:00;09.12.2020
425;0,4570;0,0840;20:30;09.12.2020
426;0,4590;0,0870;21:00;09.12.2020
427;0,4540;0,0840;21:30;09.12.2020
428;0,4380;0,0850;22:00;09.12.2020
429;0,3930;0,0800;22:30;09.12.2020
430;0,3870;0,0770;23:00;09.12.2020
431;0,3850;0,0810;23:30;09.12.2020
432;0,3890;0,0830;00:00;10.12.2020
433;0,3760;0,0780;00:30;10.12.2020
434;0,3820;0,0810;01:00;10.12.2020
435;0,3750;0,0760;01:30;10.12.2020
436;0,3760;0,0790;02:00;10.12.2020
437;0,3820;0,0800;02:30;10.12.2020
438;0,3720;0,0750;03:00;10.12.2020
439;0,3790;0,0760;03:30;10.12.2020
440;0,3790;0,0780;04:00;10.12.2020
441;0,3780;0,0740;04:30;10.12.2020
442;0,3720;0,0730;05:00;10.12.2020
443;0,3750;0,0710;05:30;10.12.2020
444;0,3740;0,0750;06:00;10.12.2020
445;0,3780;0,0780;06:30;10.12.2020
446;0,4010;0,0800;07:00;10.12.2020
447;0,4460;0,0760;07:30;10.12.2020
448;0,4640;0,0840;08:00;10.12.2020
449;0,4620;0,0780;08:30;10.12.2020
450;0,4660;0,0840;09:00;10.12.2020
451;0,4610;0,0710;09:30;10.12.2020
452;0,4590;0,0760;10:00;10.12.2020
453;0,4580;0,0780;10:30;10.12.2020
454;0,4650;0,0810;11:00;10.12.2020
455;0,4730;0,0870;11:30;10.12.2020
456;0,4650;0,0860;12:00;10.12.2020
457;0,4660;0,0800;12:30;10.12.2020
458;0,4740;0,0950;13:00;10.12.2020
459;0,4720;0,0850;13:30;10.12.2020
460;0,4640;0,0870;14:00;10.12.2020
461;0,4610;0,0850;14:30;10.12.2020
462;0,4710;0,0880;15:00;10.12.2020
463;0,4690;0,0880;15:30;10.12.2020
464;0,4740;0,0920;16:00;10.12.2020
465;0,4820;0,0890;16:30;10.12.2020
466;0,4660;0,0820;17:00;10.12.2020
467;0,4660;0,0900;17:30;10.12.2020
468;0,4720;0,0850;18:00;10.12.2020
469;0,4710;0,0920;18:30;10.12.2020
470;0,4580;0,0830;19:00;10.12.2020
471;0,4690;0,0890;19:30;10.12.2020
472;0,4670;0,0890;20:00;10.12.2020
473;0,4720;0,0950;20:30;10.12.2020
474;0,4680;0,0910;21:00;10.12.2020
475;0,4610;0,0910;21:30;10.12.2020
476;0,4540;0,0910;22:00;10.12.2020
477;0,4260;0,0870;22:30;10.12.2020
478;0,4220;0,0900;23:00;10.12.2020
479;0,3820;0,0820;23:30;10.12.2020
480;0,3900;0,0830;00:00;11.12.2020
481;0,3850;0,0820;00:30;11.12.2020
482;0,3860;0,0830;01:00;11.12.2020
483;0,3880;0,0850;01:30;11.12.2020
484;0,3850;0,0820;02:00;11.12.2020
485;0,3830;0,0790;02:30;11.12.2020
486;0,3820;0,0790;03:00;11.12.2020
487;0,3830;0,0790;03:30;11.12.2020
488;0,3800;0,0820;04:00;11.12.2020
489;0,3890;0,0790;04:30;11.12.2020
490;0,3840;0,0830;05:00;11.12.2020
491;0,3810;0,0800;05:30;11.12.2020
492;0,3820;0,0820;06:00;11.12.2020
493;0,3870;0,0800;06:30;11.12.2020
494;0,4020;0,0820;07:00;11.12.2020
495;0,4600;0,0840;07:30;11.12.2020
496;0,4670;0,0860;08:00;11.12.2020
497;0,4660;0,0790;08:30;11.12.2020
498;0,4570;0,0700;09:00;11.12.2020
499;0,4720;0,0830;09:30;11.12.2020
500;0,4590;0,0780;10:00;11.12.2020
501;0,4670;0,0800;10:30;11.12.2020
502;0,4590;0,0750;11:00;11.12.2020
503;0,4650;0,0790;11:30;11.12.2020
504;0,4690;0,0830;12:00;11.12.2020
505;0,4660;0,0890;12:30;11.12.2020
506;0,4710;0,0880;13:00;11.12.2020
507;0,4570;0,0840;13:30;11.12.2020
508;0,4670;0,0870;14:00;11.12.2020
509;0,4650;0,0810;14:30;11.12.2020
510;0,4670;0,0870;15:00;11.12.2020
511;0,4590;0,0820;15:30;11.12.2020
512;0,4630;0,0860;16:00;11.12.2020
513;0,4630;0,0870;16:30;11.12.2020
514;0,4690;0,0870;17:00;11.12.2020
515;0,4600;0,0780;17:30;11.12.2020
516;0,4570;0,0810;18:00;11.12.2020
517;0,4370;0,0770;18:30;11.12.2020
518;0,4650;0,0860;19:00;11.12.2020
519;0,4590;0,0880;19:30;11.12.2020
520;0,4590;0,0790;20:00;11.12.2020
521;0,4630;0,0880;20:30;11.12.2020
522;0,4580;0,0850;21:00;11.12.2020
523;0,4600;0,0930;21:30;11.12.2020
524;0,4400;0,0830;22:00;11.12.2020
525;0,3800;0,0790;22:30;11.12.2020
526;0,3790;0,0770;23:00;11.12.2020
527;0,3740;0,0740;23:30;11.12.2020
528;0,3750;0,0780;00:00;12.12.2020
529;0,3720;0,0730;00:30;12.12.2020
530;0,3800;0,0770;01:00;12.12.2020
531;0,3760;0,0740;01:30;12.12.2020
532;0,3660;0,0710;02:00;12.12.2020
533;0,3790;0,0710;02:30;12.12.2020
534;0,3750;0,0720;03:00;12.12.2020
535;0,3710;0,0680;03:30;12.12.2020
536;0,3710;0,0690;04:00;12.12.2020
537;0,3720;0,0710;04:30;12.12.2020
538;0,3660;0,0670;05:00;12.12.2020
539;0,3720;0,0710;05:30;12.12.2020
540;0,3740;0,0730;06:00;12.12.2020
541;0,3670;0,0700;06:30;12.12.2020
542;0,3930;0,0740;07:00;12.12.2020
543;0,4520;0,0820;07:30;12.12.2020
544;0,4450;0,0770;08:00;12.12.2020
545;0,4500;0,0810;08:30;12.12.2020
546;0,4490;0,0820;09:00;12.12.2020
547;0,4460;0,0760;09:30;12.12.2020
548;0,4460;0,0780;10:00;12.12.2020
549;0,4510;0,0790;10:30;12.12.2020
550;0,4460;0,0760;11:00;12.12.2020
551;0,4510;0,0690;11:30;12.12.2020
552;0,4520;0,0770;12:00;12.12.2020
553;0,4430;0,0750;12:30;12.12.2020
554;0,4560;0,0820;13:00;12.12.2020
555;0,4490;0,0750;13:30;12.12.2020
556;0,4550;0,0800;14:00;12.12.2020
557;0,4420;0,0770;14:30;12.12.2020
558;0,4540;0,0780;15:00;12.12.2020
559;0,4540;0,0790;15:30;12.12.2020
560;0,4490;0,0760;16:00;12.12.2020
561;0,4500;0,0790;16:30;12.12.2020
562;0,4490;0,0770;17:00;12.12.2020
563;0,4530;0,0750;17:30;12.12.2020
564;0,4440;0,0750;18:00;12.12.2020
565;0,4520;0,0780;18:30;12.12.2020
566;0,4450;0,0740;19:00;12.12.2020
567;0,4510;0,0760;19:30;12.12.2020
568;0,4420;0,0750;20:00;12.12.2020
569;0,4520;0,0770;20:30;12.12.2020
570;0,4390;0,0720;21:00;12.12.2020
571;0,4470;0,0740;21:30;12.12.2020
572;0,4330;0,0780;22:00;12.12.2020
573;0,3790;0,0750;22:30;12.12.2020
574;0,3700;0,0700;23:00;12.12.2020
575;0,3740;0,0720;23:30;12.12.2020
576;0,3700;0,0680;00:00;13.12.2020
577;0,3680;0,0700;00:30;13.12.2020
578;0,3800;0,0780;01:00;13.12.2020
579;0,3670;0,0720;01:30;13.12.2020
580;0,3720;0,0740;02:00;13.12.2020
581;0,3680;0,0710;02:30;13.12.2020
582;0,3770;0,0690;03:00;13.12.2020
583;0,3690;0,0660;03:30;13.12.2020
584;0,3700;0,0670;04:00;13.12.2020
585;0,3680;0,0640;04:30;13.12.2020
586;0,3670;0,0640;05:00;13.12.2020
587;0,3660;0,0650;05:30;13.12.2020
588;0,3770;0,0690;06:00;13.12.2020
589;0,3670;0,0680;06:30;13.12.2020
590;0,3910;0,0680;07:00;13.12.2020
591;0,4490;0,0740;07:30;13.12.2020
592;0,4460;0,0740;08:00;13.12.2020
593;0,4470;0,0790;08:30;13.12.2020
594;0,4500;0,0820;09:00;13.12.2020
595;0,4530;0,0830;09:30;13.12.2020
596;0,4460;0,0800;10:00;13.12.2020
597;0,4490;0,0810;10:30;13.12.2020
598;0,4530;0,0860;11:00;13.12.2020
599;0,4560;0,0800;11:30;13.12.2020
600;0,4350;0,0810;12:00;13.12.2020
601;0,4510;0,0820;12:30;13.12.2020
602;0,4480;0,0840;13:00;13.12.2020
603;0,4570;0,0840;13:30;13.12.2020
604;0,4450;0,0800;14:00;13.12.2020
605;0,4440;0,0830;14:30;13.12.2020
606;0,4500;0,0850;15:00;13.12.2020
607;0,4490;0,0830;15:30;13.12.2020
