n;P+;R+;Time;Date
1105;0,0000;0,0000;00:30;24.02.2021
1106;0,0000;0,0000;01:00;24.02.2021
1107;0,0000;0,0000;01:30;24.02.2021
1108;0,0000;0,0000;02:00;24.02.2021
1109;0,0000;0,0000;02:30;24.02.2021
1110;0,0000;0,0000;03:00;24.02.2021
1111;0,0000;0,0000;03:30;24.02.2021
1112;0,0000;0,0000;04:00;24.02.2021
1113;0,0000;0,0000;04:30;24.02.2021
1114;0,0000;0,0000;05:00;24.02.2021
1115;0,0000;0,0000;05:30;24.02.2021
1116;0,0000;0,0000;06:00;24.02.2021
1117;0,0000;0,0000;06:30;24.02.2021
1118;0,0000;0,0000;07:00;24.02.2021
1119;0,0000;0,0000;07:30;24.02.2021
1120;0,0000;0,0000;08:00;24.02.2021
1121;0,0000;0,0000;08:30;24.02.2021
1122;0,0000;0,0000;09:00;24.02.2021
1123;0,0000;0,0000;09:30;24.02.2021
1124;0,0000;0,0000;10:00;24.02.2021
1125;0,0000;0,0000;10:30;24.02.2021
1126;0,0000;0,0000;11:00;24.02.2021
1127;0,0000;0,0000;11:30;24.02.2021
1128;0,0000;0,0000;12:00;24.02.2021
1129;0,0000;0,0000;12:30;24.02.2021
1130;0,0000;0,0000;13:00;24.02.2021
1131;0,0000;0,0000;13:30;24.02.2021
1132;0,0000;0,0000;14:00;24.02.2021
1133;0,0000;0,0000;14:30;24.02.2021
1134;0,0000;0,0000;15:00;24.02.2021
1135;0,0000;0,0000;15:30;24.02.2021
1136;0,0000;0,0000;16:00;24.02.2021
1137;0,0000;0,0000;16:30;24.02.2021
1138;0,0000;0,0000;17:00;24.02.2021
1139;0,0000;0,0000;17:30;24.02.2021
1140;0,0000;0,0000;18:00;24.02.2021
1141;0,0000;0,0000;18:30;24.02.2021
1142;0,0000;0,0000;19:00;24.02.2021
1143;0,0000;0,0000;19:30;24.02.2021
1144;0,0000;0,0000;20:00;24.02.2021
1145;0,0000;0,0000;20:30;24.02.2021
1146;0,0000;0,0000;21:00;24.02.2021
1147;0,0000;0,0000;21:30;24.02.2021
1148;0,0000;0,0000;22:00;24.02.2021
1149;0,0000;0,0000;22:30;24.02.2021
1150;0,0000;0,0000;23:00;24.02.2021
1151;0,0000;0,0000;23:30;24.02.2021
1152;0,0000;0,0000;00:00;25.02.2021
