n;P+;R+;Time;Date
2;0,1045;0,0000;00:30;01.04.2021
3;0,1058;0,0000;01:00;01.04.2021
4;0,1014;0,0000;01:30;01.04.2021
5;0,1007;0,0000;02:00;01.04.2021
6;0,1015;0,0000;02:30;01.04.2021
7;0,0989;0,0000;03:00;01.04.2021
8;0,0981;0,0000;03:30;01.04.2021
9;0,0981;0,0000;04:00;01.04.2021
10;0,0957;0,0000;04:30;01.04.2021
11;0,0949;0,0000;05:00;01.04.2021
12;0,0955;0,0000;05:30;01.04.2021
13;0,1018;0,0000;06:00;01.04.2021
14;0,1510;0,0000;06:30;01.04.2021
15;0,1713;0,0000;07:00;01.04.2021
16;0,1906;0,0000;07:30;01.04.2021
17;0,1989;0,0000;08:00;01.04.2021
18;0,2007;0,0000;08:30;01.04.2021
19;0,2202;0,0000;09:00;01.04.2021
20;0,2161;0,0000;09:30;01.04.2021
21;0,2249;0,0000;10:00;01.04.2021
22;0,2272;0,0000;10:30;01.04.2021
23;0,2237;0,0000;11:00;01.04.2021
24;0,2264;0,0000;11:30;01.04.2021
25;0,2248;0,0000;12:00;01.04.2021
26;0,2241;0,0000;12:30;01.04.2021
27;0,2243;0,0000;13:00;01.04.2021
28;0,2161;0,0000;13:30;01.04.2021
29;0,2108;0,0000;14:00;01.04.2021
30;0,2050;0,0000;14:30;01.04.2021
31;0,1979;0,0000;15:00;01.04.2021
32;0,1938;0,0000;15:30;01.04.2021
33;0,1918;0,0000;16:00;01.04.2021
34;0,1863;0,0000;16:30;01.04.2021
35;0,1838;0,0000;17:00;01.04.2021
36;0,1793;0,0000;17:30;01.04.2021
37;0,1749;0,0000;18:00;01.04.2021
38;0,1602;0,0000;18:30;01.04.2021
39;0,1548;0,0000;19:00;01.04.2021
40;0,1528;0,0000;19:30;01.04.2021
41;0,1514;0,0000;20:00;01.04.2021
42;0,1454;0,0000;20:30;01.04.2021
43;0,1423;0,0000;21:00;01.04.2021
44;0,1392;0,0000;21:30;01.04.2021
45;0,1373;0,0000;22:00;01.04.2021
46;0,1364;0,0000;22:30;01.04.2021
47;0,1348;0,0000;23:00;01.04.2021
48;0,1308;0,0000;23:30;01.04.2021
49;0,1306;0,0000;00:00;02.04.2021
50;0,1309;0,0000;00:30;02.04.2021
51;0,1302;0,0000;01:00;02.04.2021
52;0,1270;0,0000;01:30;02.04.2021
53;0,1279;0,0000;02:00;02.04.2021
54;0,1274;0,0000;02:30;02.04.2021
55;0,1272;0,0000;03:00;02.04.2021
56;0,1271;0,0000;03:30;02.04.2021
57;0,1253;0,0000;04:00;02.04.2021
58;0,1255;0,0000;04:30;02.04.2021
59;0,1270;0,0000;05:00;02.04.2021
60;0,1245;0,0000;05:30;02.04.2021
61;0,1357;0,0000;06:00;02.04.2021
62;0,1527;0,0000;06:30;02.04.2021
63;0,1749;0,0000;07:00;02.04.2021
64;0,1861;0,0000;07:30;02.04.2021
65;0,1959;0,0000;08:00;02.04.2021
66;0,2037;0,0000;08:30;02.04.2021
67;0,2174;0,0000;09:00;02.04.2021
68;0,2231;0,0000;09:30;02.04.2021
69;0,2164;0,0000;10:00;02.04.2021
70;0,2128;0,0000;10:30;02.04.2021
71;0,2113;0,0000;11:00;02.04.2021
72;0,2188;0,0000;11:30;02.04.2021
73;0,2241;0,0000;12:00;02.04.2021
74;0,2123;0,0000;12:30;02.04.2021
75;0,2163;0,0000;13:00;02.04.2021
76;0,2102;0,0000;13:30;02.04.2021
77;0,2036;0,0000;14:00;02.04.2021
78;0,1923;0,0000;14:30;02.04.2021
79;0,1904;0,0000;15:00;02.04.2021
80;0,1907;0,0000;15:30;02.04.2021
81;0,1863;0,0000;16:00;02.04.2021
82;0,1817;0,0000;16:30;02.04.2021
83;0,1692;0,0000;17:00;02.04.2021
84;0,1550;0,0000;17:30;02.04.2021
85;0,1493;0,0000;18:00;02.04.2021
86;0,1467;0,0000;18:30;02.04.2021
87;0,1438;0,0000;19:00;02.04.2021
88;0,1374;0,0000;19:30;02.04.2021
89;0,1341;0,0000;20:00;02.04.2021
90;0,1305;0,0000;20:30;02.04.2021
91;0,1276;0,0000;21:00;02.04.2021
92;0,1219;0,0000;21:30;02.04.2021
93;0,0977;0,0000;22:00;02.04.2021
94;0,0933;0,0000;22:30;02.04.2021
95;0,0930;0,0000;23:00;02.04.2021
96;0,0921;0,0000;23:30;02.04.2021
97;0,0902;0,0000;00:00;03.04.2021
;0,0909;0,0000;00:30;03.04.2021
;0,0903;0,0000;01:00;03.04.2021
;0,0894;0,0000;01:30;03.04.2021
;0,0900;0,0000;02:00;03.04.2021
;0,0899;0,0000;02:30;03.04.2021
;0,0902;0,0000;03:00;03.04.2021
;0,0893;0,0000;03:30;03.04.2021
;0,0913;0,0000;04:00;03.04.2021
;0,0910;0,0000;04:30;03.04.2021
;0,0912;0,0000;05:00;03.04.2021
;0,0917;0,0000;05:30;03.04.2021
;0,0917;0,0000;06:00;03.04.2021
;0,0937;0,0000;06:30;03.04.2021
;0,1040;0,0000;07:00;03.04.2021
