№;Город;Адрес;Отчетный месяц;Отчетный период начало;Отчетный период конец;Уровень;Тайм зона;Активная прием;Активная отдача;Реактивная отдача;Реактивная прием;Каталог
125;г. Москва;г. Владивосток, ул. Фонтанная, д. 18;01.01.2021;;;144;UTC+3;1;0;0;0;Дальневосточный банк
;;г. Магадан, ул. Пушкина, д. 11/11;01.01.2021;;;144;UTC+3;1;0;0;0;Дальневосточный банк
;;г. Находка, ул. Портовая, д. 3;01.01.2021;;;144;UTC+3;1;0;0;0;Дальневосточный банк
;;г. Хабаровск, ул. Гамарника, д. 22;01.01.2021;;;144;UTC+3;1;0;0;0;Дальневосточный банк
