№;Город;Адрес;Отчетный месяц;Отчетный период начало;Отчетный период конец;Уровень;Тайм зона;Активная прием;Активная отдача;Реактивная отдача;Реактивная прием;Сальдо;Каталог
;;г. Ульяновск, ул. Гончарова, д.40;01.01.2021;;;144;UTC+5;1;0;0;0;0;Поволжский банк
