n;P+;R+;Time;Date
139;0,404;0,086;21:30;03.06.2020
140;0,412;0,093;22:00;03.06.2020
141;0,418;0,105;22:30;03.06.2020
142;0,401;0,085;23:00;03.06.2020
143;0,405;0,097;23:30;03.06.2020
144;0,402;0,095;00:00;03.06.2020
145;0,402;0,087;00:30;04.06.2020
146;0,388;0,085;01:00;04.06.2020
147;0,412;0,104;01:30;04.06.2020
148;0,404;0,091;02:00;04.06.2020
149;0,399;0,092;02:30;04.06.2020
150;0,408;0,092;03:00;04.06.2020
151;0,391;0,093;03:30;04.06.2020
152;0,397;0,093;04:00;04.06.2020
153;0,408;0,103;04:30;04.06.2020
154;0,389;0,085;05:00;04.06.2020
155;0,388;0,08;05:30;04.06.2020
156;0,385;0,078;06:00;04.06.2020
157;0,389;0,079;06:30;04.06.2020
158;0,39;0,088;07:00;04.06.2020
159;0,395;0,087;07:30;04.06.2020
160;0,395;0,091;08:00;04.06.2020
161;0,383;0,081;08:30;04.06.2020
162;0,391;0,093;09:00;04.06.2020
163;0,394;0,085;09:30;04.06.2020
164;0,393;0,085;10:00;04.06.2020
165;0,394;0,086;10:30;04.06.2020
166;0,4;0,102;11:00;04.06.2020
167;0,385;0,089;11:30;04.06.2020
168;0,394;0,081;12:00;04.06.2020
169;0,393;0,086;12:30;04.06.2020
170;0,386;0,082;13:00;04.06.2020
171;0,389;0,087;13:30;04.06.2020
172;0,396;0,09;14:00;04.06.2020
173;0,387;0,089;14:30;04.06.2020
174;0,396;0,094;15:00;04.06.2020
175;0,392;0,09;15:30;04.06.2020
176;0,394;0,09;16:00;04.06.2020
177;0,393;0,083;16:30;04.06.2020
178;0,392;0,09;17:00;04.06.2020
179;0,398;0,088;17:30;04.06.2020
180;0,411;0,096;18:00;04.06.2020
181;0,395;0,087;18:30;04.06.2020
182;0,389;0,086;19:00;04.06.2020
183;0,39;0,088;19:30;04.06.2020
184;0,389;0,084;20:00;04.06.2020
185;0,401;0,087;20:30;04.06.2020
186;0,4;0,085;21:00;04.06.2020
187;0,395;0,082;21:30;04.06.2020
188;0,403;0,086;22:00;04.06.2020
189;0,406;0,088;22:30;04.06.2020
190;0,392;0,085;23:00;04.06.2020
191;0,402;0,088;23:30;04.06.2020
192;0,414;0,096;00:00;04.06.2020
193;0,404;0,091;00:30;05.06.2020
194;0,405;0,09;01:00;05.06.2020
195;0,401;0,091;01:30;05.06.2020
196;0,392;0,086;02:00;05.06.2020
197;0,415;0,097;02:30;05.06.2020
198;0,405;0,091;03:00;05.06.2020
199;0,414;0,097;03:30;05.06.2020
200;0,412;0,096;04:00;05.06.2020
201;0,404;0,092;04:30;05.06.2020
202;0,4;0,087;05:00;05.06.2020
203;0,418;0,095;05:30;05.06.2020
204;0,401;0,089;06:00;05.06.2020
205;0,406;0,091;06:30;05.06.2020
206;0,412;0,094;07:00;05.06.2020
207;0,405;0,093;07:30;05.06.2020
208;0,401;0,092;08:00;05.06.2020
209;0,409;0,099;08:30;05.06.2020
210;0,404;0,092;09:00;05.06.2020
211;0,401;0,088;09:30;05.06.2020
212;0,401;0,091;10:00;05.06.2020
213;0,4;0,093;10:30;05.06.2020
214;0,399;0,09;11:00;05.06.2020
215;0,406;0,092;11:30;05.06.2020
216;0,421;0,111;12:00;05.06.2020
217;0,407;0,108;12:30;05.06.2020
218;0,418;0,108;13:00;05.06.2020
219;0,421;0,118;13:30;05.06.2020
220;0,413;0,111;14:00;05.06.2020
221;0,416;0,105;14:30;05.06.2020
222;0,405;0,096;15:00;05.06.2020
223;0,409;0,099;15:30;05.06.2020
224;0,41;0,102;16:00;05.06.2020
225;0,397;0,09;16:30;05.06.2020
226;0,407;0,105;17:00;05.06.2020
227;0,421;0,115;17:30;05.06.2020
228;0,396;0,089;18:00;05.06.2020
229;0,413;0,112;18:30;05.06.2020
230;0,412;0,11;19:00;05.06.2020
231;0,412;0,108;19:30;05.06.2020
232;0,413;0,102;20:00;05.06.2020
233;0,405;0,099;20:30;05.06.2020
234;0,415;0,103;21:00;05.06.2020
235;0,403;0,091;21:30;05.06.2020
236;0,411;0,108;22:00;05.06.2020
237;0,409;0,098;22:30;05.06.2020
238;0,404;0,09;23:00;05.06.2020
239;0,415;0,112;23:30;05.06.2020
240;0,399;0,09;00:00;05.06.2020
241;0,41;0,102;00:30;06.06.2020
242;0,409;0,104;01:00;06.06.2020
243;0,404;0,096;01:30;06.06.2020
244;0,399;0,101;02:00;06.06.2020
245;0,415;0,109;02:30;06.06.2020
246;0,403;0,096;03:00;06.06.2020
247;0,405;0,105;03:30;06.06.2020
248;0,409;0,111;04:00;06.06.2020
249;0,409;0,103;04:30;06.06.2020
250;0,4;0,097;05:00;06.06.2020
251;0,415;0,11;05:30;06.06.2020
252;0,4;0,089;06:00;06.06.2020
253;0,403;0,094;06:30;06.06.2020
254;0,403;0,102;07:00;06.06.2020
255;0,4;0,098;07:30;06.06.2020
256;0,386;0,09;08:00;06.06.2020
257;0,38;0,087;08:30;06.06.2020
258;0,398;0,102;09:00;06.06.2020
259;0,395;0,092;09:30;06.06.2020
260;0,394;0,088;10:00;06.06.2020
261;0,383;0,092;10:30;06.06.2020
262;0,401;0,101;11:00;06.06.2020
263;0,403;0,106;11:30;06.06.2020
264;0,381;0,062;12:00;06.06.2020
265;0,391;0,074;12:30;06.06.2020
266;0,393;0,089;13:00;06.06.2020
267;0,389;0,089;13:30;06.06.2020
268;0,379;0,078;14:00;06.06.2020
269;0,384;0,087;14:30;06.06.2020
270;0,384;0,087;15:00;06.06.2020
271;0,382;0,088;15:30;06.06.2020
272;0,388;0,084;16:00;06.06.2020
273;0,379;0,085;16:30;06.06.2020
274;0,388;0,089;17:00;06.06.2020
275;0,372;0,084;17:30;06.06.2020
276;0,37;0,082;18:00;06.06.2020
277;0,374;0,083;18:30;06.06.2020
278;0,385;0,09;19:00;06.06.2020
279;0,378;0,087;19:30;06.06.2020
280;0,368;0,081;20:00;06.06.2020
281;0,394;0,092;20:30;06.06.2020
282;0,39;0,086;21:00;06.06.2020
283;0,393;0,09;21:30;06.06.2020
284;0,386;0,088;22:00;06.06.2020
285;0,397;0,087;22:30;06.06.2020
286;0,395;0,093;23:00;06.06.2020
287;0,398;0,094;23:30;06.06.2020
288;0,399;0,095;00:00;06.06.2020
289;0,383;0,089;00:30;07.06.2020
290;0,396;0,092;01:00;07.06.2020
291;0,4;0,091;01:30;07.06.2020
292;0,401;0,093;02:00;07.06.2020
293;0,391;0,09;02:30;07.06.2020
294;0,403;0,094;03:00;07.06.2020
295;0,389;0,089;03:30;07.06.2020
296;0,386;0,086;04:00;07.06.2020
297;0,387;0,087;04:30;07.06.2020
298;0,389;0,087;05:00;07.06.2020
299;0,393;0,09;05:30;07.06.2020
300;0,386;0,091;06:00;07.06.2020
301;0,389;0,086;06:30;07.06.2020
302;0,389;0,085;07:00;07.06.2020
303;0,379;0,083;07:30;07.06.2020
304;0,386;0,083;08:00;07.06.2020
305;0,371;0,071;08:30;07.06.2020
306;0,378;0,074;09:00;07.06.2020
307;0,38;0,067;09:30;07.06.2020
308;0,38;0,067;10:00;07.06.2020
309;0,375;0,074;10:30;07.06.2020
310;0,387;0,087;11:00;07.06.2020
311;0,38;0,087;11:30;07.06.2020
312;0,396;0,092;12:00;07.06.2020
313;0,4;0,108;12:30;07.06.2020
314;0,392;0,1;13:00;07.06.2020
315;0,387;0,092;13:30;07.06.2020
316;0,383;0,093;14:00;07.06.2020
317;0,384;0,1;14:30;07.06.2020
318;0,391;0,087;15:00;07.06.2020
319;0,388;0,098;15:30;07.06.2020
320;0,398;0,096;16:00;07.06.2020
321;0,379;0,092;16:30;07.06.2020
322;0,386;0,086;17:00;07.06.2020
323;0,392;0,093;17:30;07.06.2020
324;0,394;0,093;18:00;07.06.2020
325;0,39;0,091;18:30;07.06.2020
326;0,388;0,098;19:00;07.06.2020
327;0,378;0,092;19:30;07.06.2020
328;0,391;0,097;20:00;07.06.2020
329;0,384;0,088;20:30;07.06.2020
330;0,384;0,084;21:00;07.06.2020
331;0,385;0,09;21:30;07.06.2020
332;0,386;0,09;22:00;07.06.2020
333;0,391;0,096;22:30;07.06.2020
334;0,388;0,084;23:00;07.06.2020
335;0,388;0,085;23:30;07.06.2020
336;0,374;0,083;00:00;07.06.2020
337;0,376;0,085;00:30;08.06.2020
338;0,381;0,082;01:00;08.06.2020
339;0,385;0,087;01:30;08.06.2020
340;0,392;0,086;02:00;08.06.2020
341;0,384;0,078;02:30;08.06.2020
342;0,379;0,081;03:00;08.06.2020
343;0,382;0,077;03:30;08.06.2020
344;0,379;0,078;04:00;08.06.2020
345;0,379;0,08;04:30;08.06.2020
346;0,377;0,075;05:00;08.06.2020
347;0,381;0,078;05:30;08.06.2020
348;0,381;0,08;06:00;08.06.2020
349;0,375;0,077;06:30;08.06.2020
350;0,373;0,077;07:00;08.06.2020
351;0,378;0,08;07:30;08.06.2020
352;0,37;0,074;08:00;08.06.2020
353;0,382;0,084;08:30;08.06.2020
354;0,376;0,074;09:00;08.06.2020
355;0,382;0,072;09:30;08.06.2020
356;0,383;0,077;10:00;08.06.2020
357;0,383;0,079;10:30;08.06.2020
358;0,379;0,066;11:00;08.06.2020
359;0,377;0,072;11:30;08.06.2020
360;0,363;0,062;12:00;08.06.2020
361;0,382;0,073;12:30;08.06.2020
362;0,396;0,085;13:00;08.06.2020
363;0,385;0,077;13:30;08.06.2020
364;0,383;0,084;14:00;08.06.2020
365;0,385;0,081;14:30;08.06.2020
366;0,381;0,081;15:00;08.06.2020
367;0,394;0,085;15:30;08.06.2020
368;0,383;0,086;16:00;08.06.2020
369;0,41;0,084;16:30;08.06.2020
370;0,462;0,069;17:00;08.06.2020
371;0,451;0,079;17:30;08.06.2020
372;0,429;0,074;18:00;08.06.2020
373;0,446;0,087;18:30;08.06.2020
374;0,448;0,085;19:00;08.06.2020
375;0,449;0,086;19:30;08.06.2020
376;0,44;0,077;20:00;08.06.2020
377;0,452;0,077;20:30;08.06.2020
378;0,456;0,082;21:00;08.06.2020
379;0,445;0,078;21:30;08.06.2020
380;0,44;0,077;22:00;08.06.2020
381;0,425;0,083;22:30;08.06.2020
382;0,391;0,079;23:00;08.06.2020
383;0,387;0,077;23:30;08.06.2020
384;0,389;0,075;00:00;08.06.2020
385;0,395;0,078;00:30;09.06.2020
386;0,4;0,082;01:00;09.06.2020
387;0,396;0,081;01:30;09.06.2020
388;0,388;0,077;02:00;09.06.2020
389;0,385;0,074;02:30;09.06.2020
390;0,383;0,079;03:00;09.06.2020
391;0,395;0,078;03:30;09.06.2020
392;0,398;0,08;04:00;09.06.2020
393;0,397;0,081;04:30;09.06.2020
394;0,388;0,076;05:00;09.06.2020
395;0,388;0,082;05:30;09.06.2020
396;0,389;0,08;06:00;09.06.2020
397;0,401;0,082;06:30;09.06.2020
398;0,387;0,081;07:00;09.06.2020
399;0,41;0,081;07:30;09.06.2020
400;0,434;0,081;08:00;09.06.2020
401;0,446;0,089;08:30;09.06.2020
402;0,439;0,088;09:00;09.06.2020
403;0,441;0,083;09:30;09.06.2020
404;0,434;0,085;10:00;09.06.2020
405;0,433;0,083;10:30;09.06.2020
406;0,43;0,079;11:00;09.06.2020
407;0,451;0,082;11:30;09.06.2020
408;0,457;0,095;12:00;09.06.2020
409;0,445;0,09;12:30;09.06.2020
410;0,435;0,086;13:00;09.06.2020
411;0,45;0,095;13:30;09.06.2020
412;0,446;0,096;14:00;09.06.2020
413;0,441;0,087;14:30;09.06.2020
414;0,44;0,088;15:00;09.06.2020
415;0,45;0,105;15:30;09.06.2020
416;0,455;0,094;16:00;09.06.2020
417;0,46;0,111;16:30;09.06.2020
418;0,443;0,084;17:00;09.06.2020
419;0,465;0,107;17:30;09.06.2020
420;0,439;0,094;18:00;09.06.2020
421;0,463;0,092;18:30;09.06.2020
422;0,46;0,101;19:00;09.06.2020
423;0,448;0,101;19:30;09.06.2020
424;0,445;0,086;20:00;09.06.2020
425;0,462;0,106;20:30;09.06.2020
426;0,447;0,086;21:00;09.06.2020
427;0,449;0,096;21:30;09.06.2020
428;0,453;0,089;22:00;09.06.2020
429;0,424;0,082;22:30;09.06.2020
430;0,413;0,104;23:00;09.06.2020
431;0,39;0,079;23:30;09.06.2020
432;0,406;0,096;00:00;09.06.2020
433;0,39;0,082;00:30;10.06.2020
434;0,398;0,086;01:00;10.06.2020
435;0,407;0,098;01:30;10.06.2020
436;0,394;0,086;02:00;10.06.2020
437;0,401;0,09;02:30;10.06.2020
438;0,403;0,101;03:00;10.06.2020
439;0,391;0,08;03:30;10.06.2020
440;0,391;0,091;04:00;10.06.2020
441;0,404;0,089;04:30;10.06.2020
442;0,4;0,092;05:00;10.06.2020
443;0,404;0,096;05:30;10.06.2020
444;0,396;0,08;06:00;10.06.2020
445;0,39;0,084;06:30;10.06.2020
446;0,398;0,09;07:00;10.06.2020
447;0,409;0,082;07:30;10.06.2020
448;0,434;0,094;08:00;10.06.2020
449;0,442;0,094;08:30;10.06.2020
450;0,45;0,093;09:00;10.06.2020
451;0,44;0,083;09:30;10.06.2020
452;0,447;0,091;10:00;10.06.2020
453;0,447;0,094;10:30;10.06.2020
454;0,442;0,081;11:00;10.06.2020
455;0,452;0,09;11:30;10.06.2020
456;0,448;0,078;12:00;10.06.2020
457;0,44;0,088;12:30;10.06.2020
458;0,433;0,079;13:00;10.06.2020
459;0,447;0,084;13:30;10.06.2020
460;0,443;0,086;14:00;10.06.2020
461;0,434;0,08;14:30;10.06.2020
462;0,454;0,086;15:00;10.06.2020
463;0,442;0,086;15:30;10.06.2020
464;0,449;0,09;16:00;10.06.2020
465;0,434;0,078;16:30;10.06.2020
466;0,45;0,089;17:00;10.06.2020
467;0,438;0,083;17:30;10.06.2020
468;0,449;0,086;18:00;10.06.2020
469;0,453;0,088;18:30;10.06.2020
470;0,445;0,088;19:00;10.06.2020
471;0,45;0,088;19:30;10.06.2020
472;0,447;0,089;20:00;10.06.2020
473;0,444;0,084;20:30;10.06.2020
474;0,457;0,087;21:00;10.06.2020
475;0,449;0,084;21:30;10.06.2020
476;0,451;0,083;22:00;10.06.2020
477;0,43;0,083;22:30;10.06.2020
478;0,394;0,073;23:00;10.06.2020
479;0,396;0,079;23:30;10.06.2020
480;0,402;0,081;00:00;10.06.2020
481;0,4;0,077;00:30;11.06.2020
482;0,394;0,08;01:00;11.06.2020
483;0,402;0,081;01:30;11.06.2020
484;0,392;0,08;02:00;11.06.2020
485;0,397;0,079;02:30;11.06.2020
486;0,4;0,086;03:00;11.06.2020
487;0,402;0,089;03:30;11.06.2020
488;0,398;0,08;04:00;11.06.2020
489;0,401;0,083;04:30;11.06.2020
490;0,389;0,08;05:00;11.06.2020
491;0,392;0,077;05:30;11.06.2020
492;0,391;0,075;06:00;11.06.2020
493;0,397;0,082;06:30;11.06.2020
494;0,389;0,076;07:00;11.06.2020
495;0,401;0,079;07:30;11.06.2020
496;0,43;0,084;08:00;11.06.2020
497;0,441;0,08;08:30;11.06.2020
498;0,444;0,081;09:00;11.06.2020
499;0,45;0,084;09:30;11.06.2020
500;0,446;0,088;10:00;11.06.2020
501;0,438;0,082;10:30;11.06.2020
502;0,443;0,084;11:00;11.06.2020
503;0,452;0,089;11:30;11.06.2020
504;0,47;0,102;12:00;11.06.2020
505;0,459;0,105;12:30;11.06.2020
506;0,46;0,107;13:00;11.06.2020
507;0,474;0,104;13:30;11.06.2020
508;0,488;0,119;14:00;11.06.2020
509;0,475;0,11;14:30;11.06.2020
510;0,474;0,104;15:00;11.06.2020
511;0,479;0,103;15:30;11.06.2020
512;0,47;0,102;16:00;11.06.2020
513;0,472;0,102;16:30;11.06.2020
514;0,477;0,111;17:00;11.06.2020
515;0,488;0,113;17:30;11.06.2020
516;0,475;0,099;18:00;11.06.2020
517;0,481;0,108;18:30;11.06.2020
518;0,481;0,116;19:00;11.06.2020
519;0,483;0,109;19:30;11.06.2020
520;0,476;0,102;20:00;11.06.2020
521;0,484;0,102;20:30;11.06.2020
522;0,467;0,096;21:00;11.06.2020
523;0,479;0,105;21:30;11.06.2020
524;0,473;0,1;22:00;11.06.2020
525;0,451;0,097;22:30;11.06.2020
526;0,421;0,096;23:00;11.06.2020
527;0,424;0,098;23:30;11.06.2020
528;0,419;0,089;00:00;11.06.2020
529;0,418;0,095;00:30;12.06.2020
530;0,416;0,098;01:00;12.06.2020
531;0,423;0,102;01:30;12.06.2020
532;0,417;0,098;02:00;12.06.2020
533;0,42;0,103;02:30;12.06.2020
534;0,415;0,092;03:00;12.06.2020
535;0,413;0,097;03:30;12.06.2020
536;0,406;0,093;04:00;12.06.2020
537;0,416;0,097;04:30;12.06.2020
538;0,416;0,098;05:00;12.06.2020
539;0,413;0,087;05:30;12.06.2020
540;0,417;0,095;06:00;12.06.2020
541;0,402;0,087;06:30;12.06.2020
542;0,415;0,094;07:00;12.06.2020
543;0,424;0,089;07:30;12.06.2020
544;0,458;0,1;08:00;12.06.2020
545;0,458;0,086;08:30;12.06.2020
546;0,459;0,086;09:00;12.06.2020
547;0,471;0,103;09:30;12.06.2020
548;0,466;0,094;10:00;12.06.2020
549;0,476;0,108;10:30;12.06.2020
550;0,467;0,104;11:00;12.06.2020
551;0,468;0,101;11:30;12.06.2020
552;0,464;0,085;12:00;12.06.2020
553;0,464;0,088;12:30;12.06.2020
554;0,478;0,101;13:00;12.06.2020
555;0,469;0,083;13:30;12.06.2020
556;0,462;0,077;14:00;12.06.2020
557;0,464;0,082;14:30;12.06.2020
558;0,462;0,077;15:00;12.06.2020
559;0,461;0,085;15:30;12.06.2020
560;0,459;0,082;16:00;12.06.2020
561;0,461;0,088;16:30;12.06.2020
562;0,46;0,088;17:00;12.06.2020
563;0,459;0,092;17:30;12.06.2020
564;0,458;0,086;18:00;12.06.2020
565;0,457;0,089;18:30;12.06.2020
566;0,454;0,088;19:00;12.06.2020
567;0,448;0,083;19:30;12.06.2020
568;0,45;0,085;20:00;12.06.2020
569;0,445;0,077;20:30;12.06.2020
570;0,448;0,087;21:00;12.06.2020
571;0,45;0,087;21:30;12.06.2020
572;0,449;0,088;22:00;12.06.2020
573;0,428;0,091;22:30;12.06.2020
574;0,394;0,087;23:00;12.06.2020
575;0,4;0,092;23:30;12.06.2020
576;0,398;0,086;00:00;12.06.2020
577;0,39;0,084;00:30;13.06.2020
578;0,391;0,085;01:00;13.06.2020
579;0,4;0,086;01:30;13.06.2020
580;0,382;0,072;02:00;13.06.2020
581;0,393;0,079;02:30;13.06.2020
582;0,387;0,081;03:00;13.06.2020
583;0,395;0,081;03:30;13.06.2020
584;0,396;0,084;04:00;13.06.2020
585;0,398;0,08;04:30;13.06.2020
586;0,393;0,082;05:00;13.06.2020
587;0,382;0,077;05:30;13.06.2020
588;0,395;0,085;06:00;13.06.2020
589;0,389;0,086;06:30;13.06.2020
590;0,391;0,079;07:00;13.06.2020
591;0,408;0,082;07:30;13.06.2020
592;0,431;0,078;08:00;13.06.2020
593;0,431;0,08;08:30;13.06.2020
594;0,436;0,074;09:00;13.06.2020
595;0,438;0,072;09:30;13.06.2020
596;0,434;0,077;10:00;13.06.2020
597;0,435;0,076;10:30;13.06.2020
598;0,437;0,09;11:00;13.06.2020
599;0,44;0,091;11:30;13.06.2020
600;0,446;0,103;12:00;13.06.2020
601;0,454;0,116;12:30;13.06.2020
602;0,456;0,107;13:00;13.06.2020
603;0,447;0,089;13:30;13.06.2020
604;0,461;0,107;14:00;13.06.2020
605;0,467;0,107;14:30;13.06.2020
606;0,451;0,085;15:00;13.06.2020
607;0,463;0,1;15:30;13.06.2020
608;0,471;0,099;16:00;13.06.2020
609;0,462;0,1;16:30;13.06.2020
610;0,471;0,099;17:00;13.06.2020
611;0,462;0,09;17:30;13.06.2020
612;0,473;0,096;18:00;13.06.2020
613;0,475;0,097;18:30;13.06.2020
614;0,458;0,087;19:00;13.06.2020
615;0,467;0,095;19:30;13.06.2020
616;0,462;0,096;20:00;13.06.2020
617;0,467;0,1;20:30;13.06.2020
618;0,472;0,095;21:00;13.06.2020
619;0,462;0,087;21:30;13.06.2020
620;0,461;0,091;22:00;13.06.2020
621;0,466;0,111;22:30;13.06.2020
622;0,412;0,097;23:00;13.06.2020
623;0,412;0,087;23:30;13.06.2020
624;0,408;0,085;00:00;13.06.2020
625;0,404;0,08;00:30;14.06.2020
626;0,407;0,079;01:00;14.06.2020
627;0,416;0,087;01:30;14.06.2020
628;0,405;0,078;02:00;14.06.2020
629;0,398;0,076;02:30;14.06.2020
630;0,408;0,08;03:00;14.06.2020
631;0,404;0,078;03:30;14.06.2020
632;0,409;0,088;04:00;14.06.2020
633;0,4;0,077;04:30;14.06.2020
634;0,405;0,085;05:00;14.06.2020
635;0,395;0,075;05:30;14.06.2020
636;0,408;0,084;06:00;14.06.2020
637;0,403;0,077;06:30;14.06.2020
638;0,401;0,077;07:00;14.06.2020
639;0,42;0,077;07:30;14.06.2020
640;0,449;0,077;08:00;14.06.2020
641;0,456;0,081;08:30;14.06.2020
642;0,444;0,073;09:00;14.06.2020
643;0,455;0,079;09:30;14.06.2020
644;0,459;0,087;10:00;14.06.2020
645;0,458;0,087;10:30;14.06.2020
646;0,454;0,097;11:00;14.06.2020
647;0,467;0,101;11:30;14.06.2020
648;0,453;0,082;12:00;14.06.2020
649;0,451;0,083;12:30;14.06.2020
650;0,465;0,09;13:00;14.06.2020
651;0,46;0,09;13:30;14.06.2020
652;0,449;0,081;14:00;14.06.2020
653;0,454;0,082;14:30;14.06.2020
654;0,456;0,088;15:00;14.06.2020
655;0,456;0,083;15:30;14.06.2020
656;0,451;0,084;16:00;14.06.2020
657;0,464;0,086;16:30;14.06.2020
658;0,444;0,079;17:00;14.06.2020
659;0,465;0,089;17:30;14.06.2020
660;0,453;0,086;18:00;14.06.2020
661;0,415;0,079;18:30;14.06.2020
662;0,387;0,08;19:00;14.06.2020
663;0,392;0,08;19:30;14.06.2020
664;0,457;0,086;20:00;14.06.2020
665;0,46;0,094;20:30;14.06.2020
