n;P+;R+;Time;Date
;0,2350988;0,0000;00:30;20.02.2020
;0,2280988;0,0000;01:00;20.02.2020
;0,2240988;0,0000;01:30;20.02.2020
;0,2295988;0,0000;02:00;20.02.2020
;0,2390988;0,0000;02:30;20.02.2020
;0,2365988;0,0000;03:00;20.02.2020
;0,2380988;0,0000;03:30;20.02.2020
;0,2350988;0,0000;04:00;20.02.2020
;0,2255988;0,0000;04:30;20.02.2020
;0,2325988;0,0000;05:00;20.02.2020
;0,2435988;0,0000;05:30;20.02.2020
;0,2495988;0,0000;06:00;20.02.2020
;0,2735988;0,0000;06:30;20.02.2020
;0,2755988;0,0000;07:00;20.02.2020
;0,2755988;0,0000;07:30;20.02.2020
;0,2695988;0,0000;08:00;20.02.2020
;0,3030988;0,0000;08:30;20.02.2020
;0,3220988;0,0000;09:00;20.02.2020
;0,3270988;0,0000;09:30;20.02.2020
;0,3070988;0,0000;10:00;20.02.2020
;0,3035988;0,0000;10:30;20.02.2020
;0,3025988;0,0000;11:00;20.02.2020
;0,3140988;0,0000;11:30;20.02.2020
;0,3090988;0,0000;12:00;20.02.2020
;0,3120988;0,0000;12:30;20.02.2020
;0,3000988;0,0000;13:00;20.02.2020
;0,3050988;0,0005;13:30;20.02.2020
;0,3125988;0,0000;14:00;20.02.2020
;0,3035988;0,0000;14:30;20.02.2020
;0,2975988;0,0000;15:00;20.02.2020
;0,3050988;0,0000;15:30;20.02.2020
;0,3030988;0,0000;16:00;20.02.2020
;0,3085988;0,0000;16:30;20.02.2020
;0,3130988;0,0000;17:00;20.02.2020
;0,3210988;0,0010;17:30;20.02.2020
;0,3150988;0,0000;18:00;20.02.2020
;0,2915988;0,0000;18:30;20.02.2020
;0,2805988;0,0000;19:00;20.02.2020
;0,2700988;0,0000;19:30;20.02.2020
;0,2580988;0,0000;20:00;20.02.2020
;0,2535988;0,0000;20:30;20.02.2020
;0,2510988;0,0000;21:00;20.02.2020
;0,2505988;0,0000;21:30;20.02.2020
;0,2445988;0,0000;22:00;20.02.2020
;0,2430988;0,0000;22:30;20.02.2020
;0,2260988;0,0000;23:00;20.02.2020
;0,2375988;0,0000;23:30;20.02.2020
;0,2450988;0,0000;00:00;20.02.2020
;0,2425988;0,0000;00:30;21.02.2020
;0,2440988;0,0000;01:00;21.02.2020
;0,2390988;0,0000;01:30;21.02.2020
;0,2285988;0,0000;02:00;21.02.2020
;0,2455988;0,0000;02:30;21.02.2020
;0,2545988;0,0000;03:00;21.02.2020
;0,2530988;0,0000;03:30;21.02.2020
;0,2570988;0,0000;04:00;21.02.2020
;0,2545988;0,0000;04:30;21.02.2020
;0,2445988;0,0000;05:00;21.02.2020
;0,2560988;0,0000;05:30;21.02.2020
;0,2575988;0,0000;06:00;21.02.2020
;0,2665988;0,0000;06:30;21.02.2020
;0,2645988;0,0000;07:00;21.02.2020
;0,2730988;0,0000;07:30;21.02.2020
;0,2770988;0,0000;08:00;21.02.2020
;0,2975988;0,0000;08:30;21.02.2020
;0,3235988;0,0000;09:00;21.02.2020
;0,3180988;0,0000;09:30;21.02.2020
;0,3145988;0,0000;10:00;21.02.2020
;0,3125988;0,0000;10:30;21.02.2020
;0,3065988;0,0000;11:00;21.02.2020
;0,3090988;0,0000;11:30;21.02.2020
;0,3055988;0,0000;12:00;21.02.2020
;0,3085988;0,0000;12:30;21.02.2020
;0,3085988;0,0000;13:00;21.02.2020
;0,3110988;0,0000;13:30;21.02.2020
;0,3100988;0,0000;14:00;21.02.2020
;0,3050988;0,0000;14:30;21.02.2020
;0,3110988;0,0000;15:00;21.02.2020
;0,3005988;0,0000;15:30;21.02.2020
;0,3050988;0,0000;16:00;21.02.2020
;0,2850988;0,0000;16:30;21.02.2020
;0,2620988;0,0000;17:00;21.02.2020
;0,2640988;0,0005;17:30;21.02.2020
;0,2745988;0,0000;18:00;21.02.2020
;0,2595988;0,0000;18:30;21.02.2020
;0,2480988;0,0000;19:00;21.02.2020
;0,2420988;0,0000;19:30;21.02.2020
;0,2330988;0,0000;20:00;21.02.2020
;0,2240988;0,0000;20:30;21.02.2020
;0,2260988;0,0000;21:00;21.02.2020
;0,2365988;0,0000;21:30;21.02.2020
;0,2380988;0,0000;22:00;21.02.2020
;0,2370988;0,0000;22:30;21.02.2020
;0,2350988;0,0000;23:00;21.02.2020
;0,2295988;0,0000;23:30;21.02.2020
;0,2185988;0,0000;00:00;21.02.2020
;0,2350988;0,0000;00:30;22.02.2020
;0,2385988;0,0000;01:00;22.02.2020
;0,2375988;0,0000;01:30;22.02.2020
;0,2365988;0,0000;02:00;22.02.2020
;0,2310988;0,0000;02:30;22.02.2020
;0,2255988;0,0000;03:00;22.02.2020
;0,2310988;0,0000;03:30;22.02.2020
;0,2375988;0,0000;04:00;22.02.2020
;0,2430988;0,0000;04:30;22.02.2020
;0,2355988;0,0000;05:00;22.02.2020
;0,2355988;0,0000;05:30;22.02.2020
;0,2375988;0,0000;06:00;22.02.2020
;0,2405988;0,0000;06:30;22.02.2020
;0,2465988;0,0000;07:00;22.02.2020
;0,2280988;0,0000;07:30;22.02.2020
;0,2125988;0,0000;08:00;22.02.2020
;0,2050988;0,0000;08:30;22.02.2020
;0,1995988;0,0000;09:00;22.02.2020
;0,2080988;0,0000;09:30;22.02.2020
;0,2225988;0,0000;10:00;22.02.2020
;0,2160988;0,0000;10:30;22.02.2020
;0,2140988;0,0000;11:00;22.02.2020
;0,2055988;0,0000;11:30;22.02.2020
;0,2030988;0,0000;12:00;22.02.2020
;0,2050988;0,0000;12:30;22.02.2020
;0,2100988;0,0000;13:00;22.02.2020
;0,2075988;0,0000;13:30;22.02.2020
;0,2125988;0,0000;14:00;22.02.2020
;0,2050988;0,0000;14:30;22.02.2020
;0,1985988;0,0000;15:00;22.02.2020
;0,1985988;0,0000;15:30;22.02.2020
;0,2155988;0,0000;16:00;22.02.2020
;0,2135988;0,0000;16:30;22.02.2020
;0,2130988;0,0000;17:00;22.02.2020
;0,2230988;0,0000;17:30;22.02.2020
;0,2310988;0,0000;18:00;22.02.2020
;0,2320988;0,0000;18:30;22.02.2020
;0,2455988;0,0000;19:00;22.02.2020
;0,2475988;0,0000;19:30;22.02.2020
;0,2465988;0,0000;20:00;22.02.2020
;0,2485988;0,0000;20:30;22.02.2020
;0,2430988;0,0000;21:00;22.02.2020
;0,2365988;0,0000;21:30;22.02.2020
;0,2490988;0,0000;22:00;22.02.2020
;0,2500988;0,0000;22:30;22.02.2020
;0,2450988;0,0000;23:00;22.02.2020
;0,2455988;0,0000;23:30;22.02.2020
;0,2400988;0,0000;00:00;22.02.2020
;0,2275988;0,0000;00:30;23.02.2020
;0,2385988;0,0000;01:00;23.02.2020
;0,2400988;0,0000;01:30;23.02.2020
;0,2395988;0,0000;02:00;23.02.2020
;0,2430988;0,0000;02:30;23.02.2020
;0,2370988;0,0000;03:00;23.02.2020
;0,2290988;0,0000;03:30;23.02.2020
;0,2335988;0,0000;04:00;23.02.2020
;0,2420988;0,0000;04:30;23.02.2020
;0,2410988;0,0000;05:00;23.02.2020
;0,2405988;0,0000;05:30;23.02.2020
;0,2425988;0,0000;06:00;23.02.2020
;0,2385988;0,0000;06:30;23.02.2020
;0,2410988;0,0000;07:00;23.02.2020
;0,2280988;0,0000;07:30;23.02.2020
;0,2180988;0,0000;08:00;23.02.2020
;0,2140988;0,0000;08:30;23.02.2020
;0,2125988;0,0000;09:00;23.02.2020
;0,2130988;0,0000;09:30;23.02.2020
;0,2140988;0,0000;10:00;23.02.2020
;0,2115988;0,0000;10:30;23.02.2020
;0,1940988;0,0000;11:00;23.02.2020
;0,1935988;0,0000;11:30;23.02.2020
;0,1880988;0,0000;12:00;23.02.2020
;0,1850988;0,0000;12:30;23.02.2020
;0,1870988;0,0000;13:00;23.02.2020
;0,2040988;0,0000;13:30;23.02.2020
;0,1990988;0,0000;14:00;23.02.2020
;0,2065988;0,0000;14:30;23.02.2020
;0,2055988;0,0000;15:00;23.02.2020
;0,1970988;0,0000;15:30;23.02.2020
;0,1960988;0,0000;16:00;23.02.2020
;0,2015988;0,0000;16:30;23.02.2020
;0,2055988;0,0000;17:00;23.02.2020
;0,2160988;0,0000;17:30;23.02.2020
;0,2270988;0,0000;18:00;23.02.2020
;0,2180988;0,0000;18:30;23.02.2020
;0,2165988;0,0000;19:00;23.02.2020
;0,2230988;0,0000;19:30;23.02.2020
;0,2180988;0,0000;20:00;23.02.2020
;0,2265988;0,0000;20:30;23.02.2020
;0,2210988;0,0000;21:00;23.02.2020
;0,2185988;0,0000;21:30;23.02.2020
;0,2110988;0,0000;22:00;23.02.2020
;0,2215988;0,0000;22:30;23.02.2020
;0,2210988;0,0000;23:00;23.02.2020
;0,2210988;0,0000;23:30;23.02.2020
;0,2210988;0,0000;00:00;23.02.2020
;0,2185988;0,0000;00:30;24.02.2020
;0,2075988;0,0000;01:00;24.02.2020
;0,2170988;0,0000;01:30;24.02.2020
;0,2205988;0,0000;02:00;24.02.2020
;0,2220988;0,0000;02:30;24.02.2020
;0,2200988;0,0000;03:00;24.02.2020
;0,2225988;0,0000;03:30;24.02.2020
;0,2090988;0,0000;04:00;24.02.2020
;0,2110988;0,0000;04:30;24.02.2020
;0,2220988;0,0000;05:00;24.02.2020
;0,2220988;0,0000;05:30;24.02.2020
;0,2265988;0,0000;06:00;24.02.2020
;0,2370988;0,0000;06:30;24.02.2020
;0,2255988;0,0000;07:00;24.02.2020
;0,2250988;0,0000;07:30;24.02.2020
;0,2225988;0,0000;08:00;24.02.2020
;0,2170988;0,0000;08:30;24.02.2020
;0,2180988;0,0000;09:00;24.02.2020
;0,2190988;0,0000;09:30;24.02.2020
;0,2200988;0,0000;10:00;24.02.2020
;0,2070988;0,0000;10:30;24.02.2020
;0,2185988;0,0000;11:00;24.02.2020
;0,2175988;0,0000;11:30;24.02.2020
;0,2205988;0,0000;12:00;24.02.2020
;0,2155988;0,0000;12:30;24.02.2020
;0,2095988;0,0000;13:00;24.02.2020
;0,2080988;0,0000;13:30;24.02.2020
;0,2190988;0,0000;14:00;24.02.2020
;0,2235988;0,0000;14:30;24.02.2020
;0,2280988;0,0000;15:00;24.02.2020
;0,2260988;0,0000;15:30;24.02.2020
;0,2165988;0,0000;16:00;24.02.2020
;0,2175988;0,0000;16:30;24.02.2020
;0,2255988;0,0000;17:00;24.02.2020
;0,2350988;0,0000;17:30;24.02.2020
;0,2480988;0,0000;18:00;24.02.2020
;0,2370988;0,0000;18:30;24.02.2020
;0,2355988;0,0000;19:00;24.02.2020
;0,2355988;0,0000;19:30;24.02.2020
;0,2385988;0,0000;20:00;24.02.2020
;0,2425988;0,0000;20:30;24.02.2020
;0,2405988;0,0000;21:00;24.02.2020
;0,2360988;0,0000;21:30;24.02.2020
;0,2315988;0,0000;22:00;24.02.2020
;0,2210988;0,0000;22:30;24.02.2020
;0,2280988;0,0000;23:00;24.02.2020
;0,2345988;0,0000;23:30;24.02.2020
;0,2325988;0,0000;00:00;24.02.2020
