n;P+;R+;Time;Date
1;3,6640;0,0000;00:30;06.12.2019
2;3,6440;0,0000;01:00;06.12.2019
3;3,6400;0,0000;01:30;06.12.2019
4;3,5780;0,0000;02:00;06.12.2019
5;3,5640;0,0000;02:30;06.12.2019
6;3,5540;0,0020;03:00;06.12.2019
7;3,5460;0,0000;03:30;06.12.2019
8;3,5280;0,0000;04:00;06.12.2019
9;3,5720;0,0000;04:30;06.12.2019
10;3,5740;0,0000;05:00;06.12.2019
11;3,5480;0,0000;05:30;06.12.2019
12;3,5880;0,0000;06:00;06.12.2019
13;3,6080;0,0020;06:30;06.12.2019
14;3,6440;0,0000;07:00;06.12.2019
15;3,6940;0,0000;07:30;06.12.2019
16;3,7820;0,0000;08:00;06.12.2019
17;3,9240;0,0000;08:30;06.12.2019
18;4,0700;0,0000;09:00;06.12.2019
19;4,0720;0,0020;09:30;06.12.2019
20;4,1140;0,0000;10:00;06.12.2019
21;4,1860;0,0000;10:30;06.12.2019
22;4,1540;0,0000;11:00;06.12.2019
23;4,1700;0,0000;11:30;06.12.2019
24;4,2120;0,0000;12:00;06.12.2019
25;4,2400;0,0000;12:30;06.12.2019
26;4,1140;0,0000;13:00;06.12.2019
27;4,1340;0,0020;13:30;06.12.2019
28;4,1000;0,0000;14:00;06.12.2019
29;4,0460;0,0000;14:30;06.12.2019
30;4,1380;0,0000;15:00;06.12.2019
31;4,1700;0,0000;15:30;06.12.2019
32;4,0800;0,0000;16:00;06.12.2019
33;4,1100;0,0000;16:30;06.12.2019
34;4,0000;0,0000;17:00;06.12.2019
35;3,9080;0,0020;17:30;06.12.2019
36;3,9200;0,0000;18:00;06.12.2019
37;3,9940;0,0000;18:30;06.12.2019
38;3,8920;0,0000;19:00;06.12.2019
39;3,8580;0,0000;19:30;06.12.2019
40;3,8940;0,0000;20:00;06.12.2019
41;3,8520;0,0000;20:30;06.12.2019
42;3,8520;0,0000;21:00;06.12.2019
43;3,8040;0,0020;21:30;06.12.2019
44;3,8140;0,0000;22:00;06.12.2019
45;3,8280;0,0000;22:30;06.12.2019
46;3,8700;0,0000;23:00;06.12.2019
47;3,8700;0,0000;23:30;06.12.2019
48;3,7740;0,0000;00:00;06.12.2019
49;3,7400;0,0000;00:30;07.12.2019
50;3,7020;0,0020;01:00;07.12.2019
51;3,6600;0,0000;01:30;07.12.2019
52;3,5960;0,0000;02:00;07.12.2019
53;3,5700;0,0000;02:30;07.12.2019
54;3,5580;0,0000;03:00;07.12.2019
55;3,5700;0,0000;03:30;07.12.2019
56;3,5500;0,0000;04:00;07.12.2019
57;3,5840;0,0020;04:30;07.12.2019
58;3,5700;0,0000;05:00;07.12.2019
59;3,5700;0,0000;05:30;07.12.2019
60;3,5680;0,0000;06:00;07.12.2019
61;3,5780;0,0000;06:30;07.12.2019
