n;P+;R+;Time;Date
1;0,0000;0,0002;00:30;03.11.2019
2;0,0000;0,0004;01:00;03.11.2019
3;0,0000;0,0002;01:30;03.11.2019
4;0,0000;0,0002;02:00;03.11.2019
5;0,0000;0,0002;02:30;03.11.2019
6;0,0000;0,0002;03:00;03.11.2019
7;0,0000;0,0000;03:30;03.11.2019
8;0,0000;0,0000;04:00;03.11.2019
9;0,0000;0,0000;04:30;03.11.2019
10;0,0000;0,0000;05:00;03.11.2019
11;0,0000;0,0002;05:30;03.11.2019
12;0,0000;0,0002;06:00;03.11.2019
13;0,0000;0,0002;06:30;03.11.2019
14;0,0000;0,0000;07:00;03.11.2019
15;0,0000;0,0002;07:30;03.11.2019
16;0,0000;0,0002;08:00;03.11.2019
17;0,0000;0,0004;08:30;03.11.2019
18;0,0000;0,0000;09:00;03.11.2019
19;0,0000;0,0002;09:30;03.11.2019
20;0,0000;0,0004;10:00;03.11.2019
21;0,0000;0,0002;10:30;03.11.2019
22;0,0000;0,0000;11:00;03.11.2019
23;0,0000;0,0004;11:30;03.11.2019
24;0,0000;0,0002;12:00;03.11.2019
25;0,0000;0,0000;12:30;03.11.2019
26;0,0000;0,0000;13:00;03.11.2019
27;0,0000;0,0008;13:30;03.11.2019
28;0,0000;0,0004;14:00;03.11.2019
29;0,0000;0,0002;14:30;03.11.2019
30;0,0000;0,0006;15:00;03.11.2019
31;0,0000;0,0004;15:30;03.11.2019
32;0,0000;0,0002;16:00;03.11.2019
33;0,0000;0,0002;16:30;03.11.2019
34;0,0000;0,0004;17:00;03.11.2019
35;0,0000;0,0002;17:30;03.11.2019
36;0,0000;0,0002;18:00;03.11.2019
37;0,0000;0,0004;18:30;03.11.2019
38;0,0000;0,0002;19:00;03.11.2019
39;0,0000;0,0002;19:30;03.11.2019
40;0,0000;0,0004;20:00;03.11.2019
41;0,0000;0,0002;20:30;03.11.2019
42;0,0000;0,0004;21:00;03.11.2019
43;0,0000;0,0004;21:30;03.11.2019
44;0,0000;0,0002;22:00;03.11.2019
45;0,0000;0,0004;22:30;03.11.2019
46;0,0000;0,0002;23:00;03.11.2019
47;0,0000;0,0008;23:30;03.11.2019
48;0,0000;0,0006;00:00;03.11.2019
49;0,0000;0,0004;00:30;04.11.2019
50;0,0000;0,0006;01:00;04.11.2019
51;0,0000;0,0002;01:30;04.11.2019
52;0,0000;0,0004;02:00;04.11.2019
53;0,0000;0,0002;02:30;04.11.2019
54;0,0000;0,0000;03:00;04.11.2019
55;0,0000;0,0002;03:30;04.11.2019
56;0,0000;0,0002;04:00;04.11.2019
57;0,0000;0,0000;04:30;04.11.2019
58;0,0000;0,0002;05:00;04.11.2019
59;0,0000;0,0002;05:30;04.11.2019
60;0,0000;0,0002;06:00;04.11.2019
61;0,0000;0,0002;06:30;04.11.2019
62;0,0000;0,0002;07:00;04.11.2019
63;0,0000;0,0002;07:30;04.11.2019
64;0,0000;0,0000;08:00;04.11.2019
65;0,0000;0,0002;08:30;04.11.2019
66;0,0000;0,0000;09:00;04.11.2019
67;0,0000;0,0002;09:30;04.11.2019
68;0,0000;0,0002;10:00;04.11.2019
69;0,0000;0,0000;10:30;04.11.2019
70;0,0000;0,0002;11:00;04.11.2019
71;0,0000;0,0004;11:30;04.11.2019
72;0,0000;0,0002;12:00;04.11.2019
73;0,0000;0,0002;12:30;04.11.2019
74;0,0000;0,0002;13:00;04.11.2019
75;0,0000;0,0008;13:30;04.11.2019
76;0,0000;0,0004;14:00;04.11.2019
77;0,0000;0,0004;14:30;04.11.2019
78;0,0000;0,0004;15:00;04.11.2019
79;0,0000;0,0002;15:30;04.11.2019
80;0,0000;0,0002;16:00;04.11.2019
81;0,0000;0,0002;16:30;04.11.2019
82;0,0000;0,0000;17:00;04.11.2019
83;0,0000;0,0002;17:30;04.11.2019
84;0,0000;0,0002;18:00;04.11.2019
85;0,0000;0,0004;18:30;04.11.2019
86;0,0000;0,0002;19:00;04.11.2019
87;0,0000;0,0002;19:30;04.11.2019
88;0,0000;0,0000;20:00;04.11.2019
89;0,0000;0,0002;20:30;04.11.2019
90;0,0000;0,0002;21:00;04.11.2019
91;0,0000;0,0002;21:30;04.11.2019
92;0,0000;0,0000;22:00;04.11.2019
93;0,0000;0,0002;22:30;04.11.2019
94;0,0000;0,0002;23:00;04.11.2019
95;0,0000;0,0002;23:30;04.11.2019
96;0,0000;0,0002;00:00;04.11.2019
97;0,0000;0,0002;00:30;05.11.2019
98;0,0000;0,0002;01:00;05.11.2019
99;0,0000;0,0002;01:30;05.11.2019
100;0,0000;0,0004;02:00;05.11.2019
101;0,0000;0,0004;02:30;05.11.2019
102;0,0000;0,0002;03:00;05.11.2019
103;0,0000;0,0010;03:30;05.11.2019
104;0,0000;0,0020;04:00;05.11.2019
105;0,0000;0,0020;04:30;05.11.2019
106;0,0000;0,0014;05:00;05.11.2019
107;0,0000;0,0018;05:30;05.11.2019
108;0,0000;0,0018;06:00;05.11.2019
109;0,0000;0,0014;06:30;05.11.2019
110;0,0000;0,0010;07:00;05.11.2019
111;0,0000;0,0014;07:30;05.11.2019
112;0,0000;0,0010;08:00;05.11.2019
113;0,0000;0,0014;08:30;05.11.2019
114;0,0000;0,0012;09:00;05.11.2019
115;0,0000;0,0032;09:30;05.11.2019
116;0,0000;0,0020;10:00;05.11.2019
117;0,0000;0,0026;10:30;05.11.2019
118;0,0000;0,0026;11:00;05.11.2019
119;0,0000;0,0034;11:30;05.11.2019
120;0,0000;0,0020;12:00;05.11.2019
121;0,0000;0,0022;12:30;05.11.2019
122;0,0000;0,0024;13:00;05.11.2019
123;0,0000;0,0034;13:30;05.11.2019
124;0,0000;0,0018;14:00;05.11.2019
125;0,0000;0,0010;14:30;05.11.2019
126;0,0000;0,0008;15:00;05.11.2019
127;0,0000;0,0006;15:30;05.11.2019
128;0,0000;0,0002;16:00;05.11.2019
129;0,0000;0,0004;16:30;05.11.2019
130;0,0000;0,0002;17:00;05.11.2019
131;0,0000;0,0002;17:30;05.11.2019
132;0,0000;0,0002;18:00;05.11.2019
133;0,0000;0,0002;18:30;05.11.2019
134;0,0000;0,0002;19:00;05.11.2019
135;0,0000;0,0002;19:30;05.11.2019
136;0,0000;0,0002;20:00;05.11.2019
137;0,0000;0,0000;20:30;05.11.2019
138;0,0000;0,0002;21:00;05.11.2019
139;0,0000;0,0002;21:30;05.11.2019
140;0,0000;0,0002;22:00;05.11.2019
141;0,0000;0,0002;22:30;05.11.2019
142;0,0000;0,0004;23:00;05.11.2019
143;0,0000;0,0002;23:30;05.11.2019
144;0,0000;0,0002;00:00;05.11.2019
145;0,0000;0,0002;00:30;06.11.2019
