n;P+;R+;Time;Date
209;0,35;0,018;08:30;05.12.2019
210;0,354;0,021;09:00;05.12.2019
211;0,346;0,023;09:30;05.12.2019
212;0,344;0,017;10:00;05.12.2019
213;0,348;0,019;10:30;05.12.2019
214;0,348;0,021;11:00;05.12.2019
215;0,344;0,019;11:30;05.12.2019
216;0,344;0,021;12:00;05.12.2019
217;0,355;0,032;12:30;05.12.2019
218;0,36;0,062;13:00;05.12.2019
219;0,341;0,054;13:30;05.12.2019
220;0,308;0,012;14:00;05.12.2019
221;0,299;0,002;14:30;05.12.2019
222;0,287;0;15:00;05.12.2019
223;0,3;0,006;15:30;05.12.2019
224;0,309;0,02;16:00;05.12.2019
225;0,312;0,034;16:30;05.12.2019
226;0,299;0,033;17:00;05.12.2019
227;0,296;0,034;17:30;05.12.2019
228;0,314;0,033;18:00;05.12.2019
229;0,315;0,034;18:30;05.12.2019
230;0,315;0,034;19:00;05.12.2019
231;0,316;0,034;19:30;05.12.2019
232;0,323;0,035;20:00;05.12.2019
233;0,315;0,034;20:30;05.12.2019
234;0,309;0,034;21:00;05.12.2019
235;0,311;0,033;21:30;05.12.2019
236;0,305;0,033;22:00;05.12.2019
237;0,304;0,033;22:30;05.12.2019
238;0,303;0,032;23:00;05.12.2019
239;0,288;0,033;23:30;05.12.2019
240;0,292;0,032;00:00;05.12.2019
241;0,293;0,032;00:30;06.12.2019
242;0,294;0,032;01:00;06.12.2019
243;0,292;0,032;01:30;06.12.2019
244;0,294;0,032;02:00;06.12.2019
245;0,292;0,032;02:30;06.12.2019
246;0,29;0,031;03:00;06.12.2019
247;0,293;0,031;03:30;06.12.2019
248;0,291;0,031;04:00;06.12.2019
249;0,291;0,031;04:30;06.12.2019
250;0,291;0,031;05:00;06.12.2019
251;0,289;0,031;05:30;06.12.2019
252;0,289;0,031;06:00;06.12.2019
253;0,287;0,031;06:30;06.12.2019
254;0,295;0,032;07:00;06.12.2019
255;0,314;0,032;07:30;06.12.2019
256;0,338;0,033;08:00;06.12.2019
257;0,347;0,032;08:30;06.12.2019
258;0,337;0,033;09:00;06.12.2019
259;0,33;0,032;09:30;06.12.2019
260;0,33;0,033;10:00;06.12.2019
261;0,319;0,013;10:30;06.12.2019
262;0,308;0,005;11:00;06.12.2019
263;0,313;0,006;11:30;06.12.2019
264;0,328;0;12:00;06.12.2019
265;0,342;0,005;12:30;06.12.2019
266;0,359;0,033;13:00;06.12.2019
267;0,335;0,025;13:30;06.12.2019
268;0,324;0,008;14:00;06.12.2019
269;0,303;0,001;14:30;06.12.2019
270;0,308;0;15:00;06.12.2019
271;0,312;0,002;15:30;06.12.2019
272;0,299;0;16:00;06.12.2019
273;0,3;0;16:30;06.12.2019
274;0,316;0,003;17:00;06.12.2019
275;0,318;0,004;17:30;06.12.2019
276;0,319;0;18:00;06.12.2019
277;0,32;0;18:30;06.12.2019
278;0,309;0;19:00;06.12.2019
279;0,316;0;19:30;06.12.2019
280;0,302;0;20:00;06.12.2019
281;0,298;0;20:30;06.12.2019
282;0,294;0;21:00;06.12.2019
283;0,299;0;21:30;06.12.2019
284;0,295;0;22:00;06.12.2019
285;0,289;0;22:30;06.12.2019
286;0,289;0;23:00;06.12.2019
287;0,291;0;23:30;06.12.2019
288;0,276;0,001;00:00;06.12.2019
289;0,275;0,001;00:30;07.12.2019
290;0,277;0,011;01:00;07.12.2019
291;0,291;0;01:30;07.12.2019
292;0,298;0,007;02:00;07.12.2019
293;0,292;0,003;02:30;07.12.2019
294;0,292;0,001;03:00;07.12.2019
295;0,296;0;03:30;07.12.2019
296;0,295;0;04:00;07.12.2019
297;0,293;0;04:30;07.12.2019
298;0,294;0;05:00;07.12.2019
299;0,293;0;05:30;07.12.2019
300;0,295;0,002;06:00;07.12.2019
301;0,291;0;06:30;07.12.2019
302;0,297;0,001;07:00;07.12.2019
303;0,309;0;07:30;07.12.2019
304;0,327;0;08:00;07.12.2019
305;0,334;0;08:30;07.12.2019
306;0,339;0;09:00;07.12.2019
307;0,318;0;09:30;07.12.2019
308;0,315;0;10:00;07.12.2019
309;0,325;0;10:30;07.12.2019
310;0,342;0;11:00;07.12.2019
311;0,328;0;11:30;07.12.2019
312;0,326;0;12:00;07.12.2019
313;0,321;0;12:30;07.12.2019
314;0,332;0,004;13:00;07.12.2019
315;0,309;0;13:30;07.12.2019
316;0,309;0;14:00;07.12.2019
317;0,318;0;14:30;07.12.2019
318;0,336;0;15:00;07.12.2019
319;0,319;0;15:30;07.12.2019
320;0,312;0;16:00;07.12.2019
321;0,302;0;16:30;07.12.2019
322;0,299;0;17:00;07.12.2019
323;0,309;0,001;17:30;07.12.2019
324;0,301;0;18:00;07.12.2019
325;0,298;0;18:30;07.12.2019
326;0,283;0;19:00;07.12.2019
327;0,267;0,001;19:30;07.12.2019
328;0,285;0;20:00;07.12.2019
329;0,279;0;20:30;07.12.2019
330;0,271;0;21:00;07.12.2019
331;0,27;0;21:30;07.12.2019
332;0,27;0;22:00;07.12.2019
333;0,271;0;22:30;07.12.2019
334;0,271;0;23:00;07.12.2019
335;0,271;0;23:30;07.12.2019
336;0,271;0;00:00;07.12.2019
337;0,272;0;00:30;08.12.2019
338;0,287;0,002;01:00;08.12.2019
339;0,296;0;01:30;08.12.2019
340;0,296;0,002;02:00;08.12.2019
341;0,294;0,001;02:30;08.12.2019
342;0,294;0;03:00;08.12.2019
343;0,289;0;03:30;08.12.2019
344;0,289;0;04:00;08.12.2019
345;0,289;0;04:30;08.12.2019
346;0,288;0;05:00;08.12.2019
347;0,289;0;05:30;08.12.2019
348;0,283;0;06:00;08.12.2019
349;0,269;0;06:30;08.12.2019
350;0,269;0,002;07:00;08.12.2019
351;0,269;0;07:30;08.12.2019
352;0,286;0;08:00;08.12.2019
353;0,285;0,001;08:30;08.12.2019
354;0,282;0;09:00;08.12.2019
355;0,287;0;09:30;08.12.2019
356;0,304;0;10:00;08.12.2019
357;0,308;0;10:30;08.12.2019
358;0,315;0;11:00;08.12.2019
359;0,313;0;11:30;08.12.2019
360;0,313;0;12:00;08.12.2019
361;0,317;0;12:30;08.12.2019
362;0,327;0,002;13:00;08.12.2019
363;0,318;0;13:30;08.12.2019
364;0,319;0;14:00;08.12.2019
365;0,317;0;14:30;08.12.2019
366;0,314;0;15:00;08.12.2019
367;0,313;0;15:30;08.12.2019
368;0,309;0;16:00;08.12.2019
369;0,289;0;16:30;08.12.2019
370;0,306;0;17:00;08.12.2019
371;0,307;0;17:30;08.12.2019
372;0,282;0;18:00;08.12.2019
373;0,28;0;18:30;08.12.2019
374;0,28;0;19:00;08.12.2019
375;0,279;0,001;19:30;08.12.2019
376;0,265;0;20:00;08.12.2019
377;0,263;0;20:30;08.12.2019
378;0,263;0;21:00;08.12.2019
379;0,262;0;21:30;08.12.2019
380;0,262;0;22:00;08.12.2019
381;0,263;0;22:30;08.12.2019
382;0,264;0;23:00;08.12.2019
383;0,268;0;23:30;08.12.2019
384;0,268;0;00:00;08.12.2019
385;0,267;0;00:30;09.12.2019
386;0,27;0;01:00;09.12.2019
387;0,268;0;01:30;09.12.2019
388;0,27;0;02:00;09.12.2019
389;0,269;0;02:30;09.12.2019
390;0,27;0;03:00;09.12.2019
391;0,271;0;03:30;09.12.2019
392;0,269;0;04:00;09.12.2019
393;0,271;0;04:30;09.12.2019
394;0,27;0;05:00;09.12.2019
395;0,27;0;05:30;09.12.2019
396;0,269;0;06:00;09.12.2019
397;0,267;0;06:30;09.12.2019
398;0,276;0;07:00;09.12.2019
399;0,287;0;07:30;09.12.2019
400;0,301;0,008;08:00;09.12.2019
401;0,318;0,018;08:30;09.12.2019
402;0,32;0,024;09:00;09.12.2019
403;0,318;0,024;09:30;09.12.2019
404;0,325;0;10:00;09.12.2019
405;0,322;0;10:30;09.12.2019
406;0,325;0,002;11:00;09.12.2019
407;0,351;0,023;11:30;09.12.2019
408;0,349;0,015;12:00;09.12.2019
409;0,354;0,026;12:30;09.12.2019
410;0,359;0,062;13:00;09.12.2019
411;0,344;0,024;13:30;09.12.2019
412;0,325;0,004;14:00;09.12.2019
413;0,324;0,004;14:30;09.12.2019
414;0,336;0,021;15:00;09.12.2019
415;0,337;0,014;15:30;09.12.2019
416;0,314;0,005;16:00;09.12.2019
417;0,299;0,002;16:30;09.12.2019
418;0,299;0,001;17:00;09.12.2019
419;0,296;0;17:30;09.12.2019
420;0,305;0,007;18:00;09.12.2019
421;0,312;0,021;18:30;09.12.2019
422;0,319;0,014;19:00;09.12.2019
423;0,311;0,011;19:30;09.12.2019
424;0,305;0,004;20:00;09.12.2019
425;0,298;0,001;20:30;09.12.2019
426;0,294;0,002;21:00;09.12.2019
427;0,295;0;21:30;09.12.2019
428;0,293;0;22:00;09.12.2019
429;0,29;0;22:30;09.12.2019
430;0,288;0;23:00;09.12.2019
431;0,289;0;23:30;09.12.2019
432;0,29;0;00:00;09.12.2019
433;0,292;0,002;00:30;10.12.2019
434;0,296;0,024;01:00;10.12.2019
435;0,295;0,023;01:30;10.12.2019
436;0,297;0,024;02:00;10.12.2019
437;0,292;0,014;02:30;10.12.2019
438;0,289;0,001;03:00;10.12.2019
439;0,29;0,004;03:30;10.12.2019
440;0,288;0;04:00;10.12.2019
441;0,291;0,003;04:30;10.12.2019
442;0,29;0,001;05:00;10.12.2019
443;0,292;0,001;05:30;10.12.2019
444;0,291;0,004;06:00;10.12.2019
445;0,289;0,001;06:30;10.12.2019
446;0,293;0,004;07:00;10.12.2019
447;0,3;0,001;07:30;10.12.2019
448;0,324;0,001;08:00;10.12.2019
449;0,336;0;08:30;10.12.2019
450;0,331;0;09:00;10.12.2019
451;0,331;0;09:30;10.12.2019
452;0,322;0;10:00;10.12.2019
453;0,323;0;10:30;10.12.2019
454;0,326;0,005;11:00;10.12.2019
455;0,335;0,005;11:30;10.12.2019
456;0,348;0,008;12:00;10.12.2019
457;0,35;0,02;12:30;10.12.2019
458;0,354;0,03;13:00;10.12.2019
459;0,348;0,031;13:30;10.12.2019
460;0,316;0,015;14:00;10.12.2019
461;0,296;0,004;14:30;10.12.2019
462;0,275;0;15:00;10.12.2019
463;0,277;0;15:30;10.12.2019
464;0,283;0;16:00;10.12.2019
465;0,282;0;16:30;10.12.2019
466;0,295;0,003;17:00;10.12.2019
467;0,319;0,001;17:30;10.12.2019
468;0,317;0,002;18:00;10.12.2019
469;0,296;0;18:30;10.12.2019
470;0,291;0;19:00;10.12.2019
471;0,29;0;19:30;10.12.2019
472;0,299;0;20:00;10.12.2019
473;0,294;0,021;20:30;10.12.2019
474;0,295;0,028;21:00;10.12.2019
475;0,296;0,026;21:30;10.12.2019
476;0,273;0;22:00;10.12.2019
477;0,283;0;22:30;10.12.2019
478;0,283;0,008;23:00;10.12.2019
479;0,305;0,032;23:30;10.12.2019
480;0,305;0,033;00:00;10.12.2019
481;0,296;0,021;00:30;11.12.2019
482;0,286;0,001;01:00;11.12.2019
483;0,286;0;01:30;11.12.2019
484;0,286;0;02:00;11.12.2019
485;0,281;0;02:30;11.12.2019
486;0,281;0;03:00;11.12.2019
487;0,28;0;03:30;11.12.2019
488;0,281;0;04:00;11.12.2019
489;0,28;0;04:30;11.12.2019
490;0,282;0;05:00;11.12.2019
491;0,282;0;05:30;11.12.2019
492;0,281;0;06:00;11.12.2019
493;0,281;0;06:30;11.12.2019
494;0,287;0;07:00;11.12.2019
495;0,292;0;07:30;11.12.2019
496;0,305;0,003;08:00;11.12.2019
497;0,338;0,001;08:30;11.12.2019
498;0,342;0,001;09:00;11.12.2019
499;0,34;0,001;09:30;11.12.2019
500;0,329;0,001;10:00;11.12.2019
501;0,314;0;10:30;11.12.2019
502;0,311;0;11:00;11.12.2019
503;0,322;0,003;11:30;11.12.2019
504;0,326;0,006;12:00;11.12.2019
505;0,314;0,01;12:30;11.12.2019
506;0,316;0,011;13:00;11.12.2019
507;0,31;0,015;13:30;11.12.2019
508;0,32;0,017;14:00;11.12.2019
509;0,329;0,01;14:30;11.12.2019
510;0,323;0,006;15:00;11.12.2019
511;0,322;0,003;15:30;11.12.2019
512;0,309;0,001;16:00;11.12.2019
513;0,291;0;16:30;11.12.2019
514;0,287;0,006;17:00;11.12.2019
515;0,288;0,007;17:30;11.12.2019
516;0,295;0,006;18:00;11.12.2019
517;0,292;0,001;18:30;11.12.2019
518;0,307;0,001;19:00;11.12.2019
519;0,299;0,002;19:30;11.12.2019
520;0,275;0;20:00;11.12.2019
521;0,264;0,001;20:30;11.12.2019
522;0,259;0;21:00;11.12.2019
523;0,259;0;21:30;11.12.2019
524;0,259;0;22:00;11.12.2019
525;0,256;0;22:30;11.12.2019
526;0,258;0;23:00;11.12.2019
527;0,279;0;23:30;11.12.2019
528;0,278;0;00:00;11.12.2019
529;0,282;0;00:30;12.12.2019
530;0,287;0;01:00;12.12.2019
531;0,287;0;01:30;12.12.2019
532;0,288;0;02:00;12.12.2019
533;0,286;0;02:30;12.12.2019
534;0,286;0;03:00;12.12.2019
535;0,281;0;03:30;12.12.2019
536;0,281;0;04:00;12.12.2019
537;0,281;0;04:30;12.12.2019
538;0,281;0;05:00;12.12.2019
539;0,281;0;05:30;12.12.2019
540;0,273;0;06:00;12.12.2019
541;0,262;0;06:30;12.12.2019
542;0,264;0;07:00;12.12.2019
543;0,275;0;07:30;12.12.2019
544;0,302;0,001;08:00;12.12.2019
545;0,308;0,001;08:30;12.12.2019
546;0,311;0;09:00;12.12.2019
547;0,308;0,002;09:30;12.12.2019
548;0,312;0,001;10:00;12.12.2019
549;0,307;0,001;10:30;12.12.2019
550;0,311;0;11:00;12.12.2019
551;0,307;0,001;11:30;12.12.2019
552;0,287;0,001;12:00;12.12.2019
553;0,276;0,027;12:30;12.12.2019
554;0,299;0,03;13:00;12.12.2019
555;0,284;0,028;13:30;12.12.2019
556;0,281;0,029;14:00;12.12.2019
557;0,279;0,029;14:30;12.12.2019
558;0,289;0,03;15:00;12.12.2019
559;0,283;0,014;15:30;12.12.2019
560;0,279;0;16:00;12.12.2019
561;0,281;0;16:30;12.12.2019
562;0,285;0;17:00;12.12.2019
563;0,268;0;17:30;12.12.2019
564;0,266;0;18:00;12.12.2019
565;0,269;0;18:30;12.12.2019
566;0,283;0,022;19:00;12.12.2019
567;0,285;0,033;19:30;12.12.2019
568;0,282;0,032;20:00;12.12.2019
569;0,28;0,032;20:30;12.12.2019
570;0,266;0,025;21:00;12.12.2019
571;0,26;0,015;21:30;12.12.2019
572;0,259;0,015;22:00;12.12.2019
573;0,255;0,011;22:30;12.12.2019
574;0,252;0,007;23:00;12.12.2019
575;0,254;0,011;23:30;12.12.2019
576;0,256;0,006;00:00;12.12.2019
577;0,256;0,005;00:30;13.12.2019
578;0,278;0,007;01:00;13.12.2019
579;0,279;0,007;01:30;13.12.2019
580;0,278;0,003;02:00;13.12.2019
581;0,277;0,008;02:30;13.12.2019
582;0,282;0,006;03:00;13.12.2019
583;0,281;0,005;03:30;13.12.2019
584;0,281;0,003;04:00;13.12.2019
585;0,281;0,004;04:30;13.12.2019
586;0,278;0,003;05:00;13.12.2019
587;0,277;0,003;05:30;13.12.2019
588;0,266;0,005;06:00;13.12.2019
589;0,257;0,007;06:30;13.12.2019
590;0,257;0,009;07:00;13.12.2019
591;0,263;0,008;07:30;13.12.2019
592;0,298;0,026;08:00;13.12.2019
593;0,305;0,031;08:30;13.12.2019
594;0,298;0,031;09:00;13.12.2019
595;0,307;0,031;09:30;13.12.2019
596;0,304;0,031;10:00;13.12.2019
597;0,319;0,032;10:30;13.12.2019
598;0,319;0,032;11:00;13.12.2019
599;0,296;0,032;11:30;13.12.2019
600;0,3;0,03;12:00;13.12.2019
601;0,284;0;12:30;13.12.2019
602;0,286;0,01;13:00;13.12.2019
603;0,273;0,001;13:30;13.12.2019
604;0,274;0;14:00;13.12.2019
605;0,278;0;14:30;13.12.2019
606;0,275;0;15:00;13.12.2019
607;0,286;0;15:30;13.12.2019
608;0,284;0;16:00;13.12.2019
609;0,281;0;16:30;13.12.2019
610;0,273;0;17:00;13.12.2019
611;0,266;0;17:30;13.12.2019
612;0,281;0,01;18:00;13.12.2019
613;0,297;0,031;18:30;13.12.2019
614;0,296;0,031;19:00;13.12.2019
615;0,291;0,031;19:30;13.12.2019
616;0,288;0,031;20:00;13.12.2019
617;0,287;0,031;20:30;13.12.2019
618;0,285;0,031;21:00;13.12.2019
619;0,271;0,013;21:30;13.12.2019
620;0,266;0;22:00;13.12.2019
621;0,265;0;22:30;13.12.2019
622;0,265;0;23:00;13.12.2019
623;0,263;0;23:30;13.12.2019
624;0,265;0;00:00;13.12.2019
625;0,262;0;00:30;14.12.2019
626;0,266;0;01:00;14.12.2019
627;0,272;0;01:30;14.12.2019
628;0,272;0;02:00;14.12.2019
629;0,27;0;02:30;14.12.2019
630;0,265;0;03:00;14.12.2019
631;0,266;0;03:30;14.12.2019
632;0,267;0;04:00;14.12.2019
633;0,266;0;04:30;14.12.2019
634;0,268;0;05:00;14.12.2019
635;0,267;0;05:30;14.12.2019
636;0,266;0;06:00;14.12.2019
637;0,265;0;06:30;14.12.2019
638;0,269;0;07:00;14.12.2019
639;0,278;0;07:30;14.12.2019
640;0,293;0,012;08:00;14.12.2019
641;0,298;0,014;08:30;14.12.2019
642;0,308;0,017;09:00;14.12.2019
643;0,308;0,025;09:30;14.12.2019
644;0,303;0,024;10:00;14.12.2019
645;0,283;0,014;10:30;14.12.2019
646;0,285;0,014;11:00;14.12.2019
647;0,289;0,01;11:30;14.12.2019
648;0,288;0,008;12:00;14.12.2019
649;0,263;0,009;12:30;14.12.2019
650;0,259;0,013;13:00;14.12.2019
651;0,27;0,023;13:30;14.12.2019
652;0,281;0,028;14:00;14.12.2019
653;0,283;0,029;14:30;14.12.2019
654;0,283;0,028;15:00;14.12.2019
655;0,279;0,029;15:30;14.12.2019
656;0,273;0,026;16:00;14.12.2019
657;0,267;0,027;16:30;14.12.2019
658;0,269;0,029;17:00;14.12.2019
659;0,248;0,008;17:30;14.12.2019
660;0,278;0,006;18:00;14.12.2019
661;0,268;0,005;18:30;14.12.2019
662;0,275;0,002;19:00;14.12.2019
663;0,282;0,012;19:30;14.12.2019
664;0,272;0,011;20:00;14.12.2019
665;0,267;0,01;20:30;14.12.2019
666;0,267;0,003;21:00;14.12.2019
667;0,264;0,002;21:30;14.12.2019
668;0,268;0;22:00;14.12.2019
669;0,268;0;22:30;14.12.2019
670;0,271;0;23:00;14.12.2019
671;0,269;0;23:30;14.12.2019
672;0,268;0;00:00;14.12.2019
673;0,268;0;00:30;15.12.2019
674;0,273;0,003;01:00;15.12.2019
675;0,275;0,003;01:30;15.12.2019
676;0,276;0,001;02:00;15.12.2019
677;0,278;0;02:30;15.12.2019
678;0,277;0;03:00;15.12.2019
679;0,273;0;03:30;15.12.2019
680;0,272;0;04:00;15.12.2019
681;0,273;0;04:30;15.12.2019
682;0,273;0;05:00;15.12.2019
683;0,274;0;05:30;15.12.2019
684;0,271;0;06:00;15.12.2019
685;0,254;0;06:30;15.12.2019
686;0,254;0;07:00;15.12.2019
687;0,275;0;07:30;15.12.2019
688;0,29;0,007;08:00;15.12.2019
