n;P+;R+;Time;Date
99;0,0506;0,0001;01:00;03.12.2019
100;0,0503;0,0001;01:30;03.12.2019
101;0,0535;0,0002;02:00;03.12.2019
102;0,0533;0,0004;02:30;03.12.2019
103;0,0523;0,0003;03:00;03.12.2019
104;0,0513;0,0003;03:30;03.12.2019
105;0,0514;0,0003;04:00;03.12.2019
106;0,052;0,0002;04:30;03.12.2019
107;0,0522;0,0002;05:00;03.12.2019
108;0,0514;0,0001;05:30;03.12.2019
109;0,0493;0;06:00;03.12.2019
110;0,0816;0,0007;06:30;03.12.2019
111;0,1087;0,0023;07:00;03.12.2019
112;0,1143;0,0012;07:30;03.12.2019
113;0,1292;0,0013;08:00;03.12.2019
114;0,1428;0,0038;08:30;03.12.2019
115;0,1402;0,0028;09:00;03.12.2019
116;0,1468;0,0022;09:30;03.12.2019
117;0,156;0,0024;10:00;03.12.2019
118;0,1553;0,0027;10:30;03.12.2019
119;0,1493;0,0025;11:00;03.12.2019
120;0,154;0,0027;11:30;03.12.2019
121;0,1573;0,0028;12:00;03.12.2019
122;0,1643;0,0039;12:30;03.12.2019
123;0,1544;0,0038;13:00;03.12.2019
124;0,1459;0,0024;13:30;03.12.2019
125;0,1336;0,0022;14:00;03.12.2019
126;0,1397;0,0022;14:30;03.12.2019
127;0,1453;0,0024;15:00;03.12.2019
128;0,1298;0,0009;15:30;03.12.2019
129;0,1253;0,0003;16:00;03.12.2019
130;0,1203;0,0004;16:30;03.12.2019
131;0,1177;0,0002;17:00;03.12.2019
132;0,1133;0,0001;17:30;03.12.2019
133;0,1084;0;18:00;03.12.2019
134;0,1002;0;18:30;03.12.2019
135;0,0912;0;19:00;03.12.2019
136;0,0872;0,0001;19:30;03.12.2019
137;0,0702;0,0001;20:00;03.12.2019
138;0,0573;0,0002;20:30;03.12.2019
139;0,0534;0,0003;21:00;03.12.2019
140;0,0538;0,0003;21:30;03.12.2019
141;0,0512;0,0002;22:00;03.12.2019
142;0,0527;0,0002;22:30;03.12.2019
143;0,0484;0,0003;23:00;03.12.2019
144;0,0476;0,0001;23:30;03.12.2019
145;0,0484;0,0002;00:00;03.12.2019
146;0,0511;0,0006;00:30;04.12.2019
147;0,0491;0,0006;01:00;04.12.2019
148;0,0486;0,0003;01:30;04.12.2019
149;0,0486;0,0003;02:00;04.12.2019
150;0,0486;0,0005;02:30;04.12.2019
151;0,0477;0,0003;03:00;04.12.2019
152;0,0496;0,0003;03:30;04.12.2019
153;0,0487;0,0005;04:00;04.12.2019
154;0,0473;0,0002;04:30;04.12.2019
155;0,0448;0,0003;05:00;04.12.2019
156;0,0447;0;05:30;04.12.2019
157;0,0448;0,0001;06:00;04.12.2019
158;0,0616;0,0009;06:30;04.12.2019
159;0,0997;0,0015;07:00;04.12.2019
160;0,1301;0,0019;07:30;04.12.2019
161;0,135;0,0026;08:00;04.12.2019
162;0,1383;0,0034;08:30;04.12.2019
163;0,1435;0,0037;09:00;04.12.2019
164;0,1523;0,0032;09:30;04.12.2019
165;0,1541;0,0027;10:00;04.12.2019
166;0,1507;0,0023;10:30;04.12.2019
167;0,1589;0,0018;11:00;04.12.2019
168;0,1527;0,0019;11:30;04.12.2019
169;0,151;0,0016;12:00;04.12.2019
170;0,1521;0,0029;12:30;04.12.2019
171;0,1555;0,0032;13:00;04.12.2019
172;0,1529;0,003;13:30;04.12.2019
173;0,1412;0,0012;14:00;04.12.2019
174;0,1426;0,0024;14:30;04.12.2019
175;0,1398;0,0023;15:00;04.12.2019
176;0,1289;0,0013;15:30;04.12.2019
177;0,1264;0,0009;16:00;04.12.2019
178;0,1228;0,0004;16:30;04.12.2019
179;0,1169;0;17:00;04.12.2019
180;0,113;0;17:30;04.12.2019
181;0,1093;0,0001;18:00;04.12.2019
182;0,098;0;18:30;04.12.2019
183;0,0943;0,0002;19:00;04.12.2019
184;0,0872;0,0001;19:30;04.12.2019
185;0,0835;0,0001;20:00;04.12.2019
186;0,0834;0;20:30;04.12.2019
187;0,0789;0,0001;21:00;04.12.2019
188;0,0624;0,0001;21:30;04.12.2019
189;0,0568;0,0002;22:00;04.12.2019
190;0,0565;0,0002;22:30;04.12.2019
191;0,0554;0,0002;23:00;04.12.2019
192;0,0511;0,0002;23:30;04.12.2019
193;0,0512;0,0002;00:00;04.12.2019
194;0,052;0,0001;00:30;05.12.2019
195;0,0516;0,0003;01:00;05.12.2019
196;0,0548;0,0004;01:30;05.12.2019
197;0,0535;0,0004;02:00;05.12.2019
198;0,0531;0,0003;02:30;05.12.2019
199;0,0528;0,0004;03:00;05.12.2019
200;0,0524;0,0003;03:30;05.12.2019
201;0,0531;0,0003;04:00;05.12.2019
202;0,053;0,0003;04:30;05.12.2019
203;0,0515;0,0004;05:00;05.12.2019
204;0,0511;0,0002;05:30;05.12.2019
205;0,0507;0,0002;06:00;05.12.2019
206;0,0664;0,0008;06:30;05.12.2019
207;0,1011;0,0018;07:00;05.12.2019
208;0,1279;0,0017;07:30;05.12.2019
209;0,1356;0,0023;08:00;05.12.2019
210;0,1488;0,0037;08:30;05.12.2019
211;0,1434;0,003;09:00;05.12.2019
212;0,1538;0,0036;09:30;05.12.2019
213;0,1533;0,0031;10:00;05.12.2019
214;0,1581;0,0034;10:30;05.12.2019
215;0,1546;0,0025;11:00;05.12.2019
216;0,1546;0,0026;11:30;05.12.2019
217;0,1511;0,0019;12:00;05.12.2019
218;0,1541;0,0021;12:30;05.12.2019
219;0,1578;0,003;13:00;05.12.2019
220;0,1518;0,0022;13:30;05.12.2019
221;0,147;0,0022;14:00;05.12.2019
222;0,1441;0,0016;14:30;05.12.2019
223;0,1385;0,0017;15:00;05.12.2019
224;0,1278;0,0006;15:30;05.12.2019
225;0,1211;0,0003;16:00;05.12.2019
226;0,1213;0,0002;16:30;05.12.2019
227;0,1193;0,0001;17:00;05.12.2019
228;0,1146;0,0001;17:30;05.12.2019
229;0,1106;0,0001;18:00;05.12.2019
230;0,0986;0,0001;18:30;05.12.2019
231;0,0882;0;19:00;05.12.2019
232;0,0842;0;19:30;05.12.2019
233;0,083;0,0001;20:00;05.12.2019
234;0,078;0,0001;20:30;05.12.2019
235;0,0787;0,0001;21:00;05.12.2019
236;0,0592;0,0002;21:30;05.12.2019
237;0,0502;0,0002;22:00;05.12.2019
238;0,0529;0,0002;22:30;05.12.2019
239;0,0504;0,0001;23:00;05.12.2019
240;0,0475;0,0001;23:30;05.12.2019
241;0,0493;0,0002;00:00;05.12.2019
242;0,0498;0;00:30;06.12.2019
243;0,0505;0;01:00;06.12.2019
244;0,0503;0;01:30;06.12.2019
245;0,049;0;02:00;06.12.2019
246;0,0484;0;02:30;06.12.2019
247;0,0495;0;03:00;06.12.2019
248;0,0499;0;03:30;06.12.2019
249;0,0492;0;04:00;06.12.2019
250;0,0461;0;04:30;06.12.2019
251;0,0448;0;05:00;06.12.2019
252;0,0453;0;05:30;06.12.2019
253;0,047;0;06:00;06.12.2019
254;0,0684;0;06:30;06.12.2019
255;0,0931;0;07:00;06.12.2019
256;0,1164;0;07:30;06.12.2019
257;0,1412;0;08:00;06.12.2019
258;0,1319;0;08:30;06.12.2019
259;0,1424;0;09:00;06.12.2019
260;0,1491;0;09:30;06.12.2019
261;0,1527;0;10:00;06.12.2019
262;0,1545;0;10:30;06.12.2019
263;0,1493;0;11:00;06.12.2019
264;0,1461;0;11:30;06.12.2019
265;0,1481;0;12:00;06.12.2019
266;0,1481;0;12:30;06.12.2019
267;0,1459;0;13:00;06.12.2019
268;0,1437;0;13:30;06.12.2019
269;0,1301;0;14:00;06.12.2019
270;0,1271;0;14:30;06.12.2019
271;0,1259;0;15:00;06.12.2019
272;0,1172;0;15:30;06.12.2019
273;0,1154;0;16:00;06.12.2019
274;0,1111;0;16:30;06.12.2019
275;0,111;0;17:00;06.12.2019
276;0,0982;0;17:30;06.12.2019
277;0,0898;0;18:00;06.12.2019
278;0,0846;0;18:30;06.12.2019
279;0,0788;0;19:00;06.12.2019
280;0,073;0;19:30;06.12.2019
281;0,0504;0;20:00;06.12.2019
282;0,0481;0;20:30;06.12.2019
283;0,0454;0;21:00;06.12.2019
284;0,0443;0;21:30;06.12.2019
285;0,0429;0;22:00;06.12.2019
286;0,0419;0;22:30;06.12.2019
287;0,0408;0;23:00;06.12.2019
288;0,0418;0;23:30;06.12.2019
289;0,0404;0;00:00;06.12.2019
290;0,0407;0;00:30;07.12.2019
291;0,0429;0;01:00;07.12.2019
292;0,0411;0;01:30;07.12.2019
293;0,0405;0;02:00;07.12.2019
294;0,0424;0;02:30;07.12.2019
295;0,0412;0;03:00;07.12.2019
296;0,0418;0;03:30;07.12.2019
297;0,0419;0;04:00;07.12.2019
298;0,0398;0;04:30;07.12.2019
299;0,0402;0;05:00;07.12.2019
300;0,0416;0;05:30;07.12.2019
301;0,0421;0;06:00;07.12.2019
302;0,0441;0;06:30;07.12.2019
303;0,0444;0;07:00;07.12.2019
304;0,0459;0;07:30;07.12.2019
305;0,0477;0;08:00;07.12.2019
306;0,0455;0;08:30;07.12.2019
307;0,0449;0;09:00;07.12.2019
308;0,0461;0;09:30;07.12.2019
309;0,0461;0;10:00;07.12.2019
310;0,0479;0;10:30;07.12.2019
311;0,0475;0;11:00;07.12.2019
312;0,0491;0;11:30;07.12.2019
313;0,0497;0;12:00;07.12.2019
314;0,0489;0;12:30;07.12.2019
315;0,0496;0;13:00;07.12.2019
316;0,0488;0;13:30;07.12.2019
317;0,0485;0;14:00;07.12.2019
318;0,0494;0;14:30;07.12.2019
319;0,0478;0;15:00;07.12.2019
320;0,0486;0;15:30;07.12.2019
321;0,0487;0;16:00;07.12.2019
322;0,0483;0;16:30;07.12.2019
323;0,0519;0;17:00;07.12.2019
324;0,0515;0;17:30;07.12.2019
325;0,0519;0;18:00;07.12.2019
326;0,0524;0;18:30;07.12.2019
327;0,0512;0;19:00;07.12.2019
328;0,0509;0;19:30;07.12.2019
329;0,0444;0;20:00;07.12.2019
330;0,043;0;20:30;07.12.2019
331;0,0429;0;21:00;07.12.2019
332;0,043;0;21:30;07.12.2019
333;0,0426;0;22:00;07.12.2019
334;0,0425;0;22:30;07.12.2019
335;0,0421;0;23:00;07.12.2019
336;0,0404;0;23:30;07.12.2019
337;0,0404;0;00:00;07.12.2019
338;0,0404;0;00:30;08.12.2019
339;0,041;0;01:00;08.12.2019
340;0,0403;0;01:30;08.12.2019
341;0,0409;0;02:00;08.12.2019
342;0,0416;0;02:30;08.12.2019
343;0,0408;0;03:00;08.12.2019
344;0,0413;0;03:30;08.12.2019
345;0,0416;0;04:00;08.12.2019
346;0,0408;0;04:30;08.12.2019
347;0,041;0;05:00;08.12.2019
348;0,0414;0;05:30;08.12.2019
349;0,0416;0;06:00;08.12.2019
350;0,0415;0;06:30;08.12.2019
351;0,043;0;07:00;08.12.2019
352;0,0446;0;07:30;08.12.2019
353;0,0437;0;08:00;08.12.2019
354;0,045;0;08:30;08.12.2019
355;0,0443;0;09:00;08.12.2019
356;0,0435;0;09:30;08.12.2019
357;0,0436;0;10:00;08.12.2019
358;0,0453;0;10:30;08.12.2019
359;0,0444;0;11:00;08.12.2019
360;0,045;0;11:30;08.12.2019
361;0,0452;0;12:00;08.12.2019
362;0,0454;0;12:30;08.12.2019
363;0,045;0;13:00;08.12.2019
364;0,0451;0;13:30;08.12.2019
365;0,0469;0;14:00;08.12.2019
366;0,0476;0;14:30;08.12.2019
367;0,0471;0;15:00;08.12.2019
368;0,0477;0;15:30;08.12.2019
369;0,0472;0;16:00;08.12.2019
370;0,0482;0;16:30;08.12.2019
371;0,0501;0;17:00;08.12.2019
372;0,0484;0;17:30;08.12.2019
373;0,0478;0;18:00;08.12.2019
374;0,0495;0;18:30;08.12.2019
375;0,0485;0;19:00;08.12.2019
376;0,047;0;19:30;08.12.2019
377;0,0519;0;20:00;08.12.2019
378;0,0499;0;20:30;08.12.2019
379;0,0496;0;21:00;08.12.2019
380;0,0474;0;21:30;08.12.2019
381;0,0474;0;22:00;08.12.2019
382;0,0498;0;22:30;08.12.2019
383;0,0474;0;23:00;08.12.2019
384;0,0473;0;23:30;08.12.2019
385;0,0466;0;00:00;08.12.2019
386;0,0474;0;00:30;09.12.2019
387;0,0477;0;01:00;09.12.2019
388;0,049;0;01:30;09.12.2019
389;0,0483;0;02:00;09.12.2019
390;0,0488;0;02:30;09.12.2019
391;0,048;0;03:00;09.12.2019
392;0,0466;0;03:30;09.12.2019
393;0,0486;0;04:00;09.12.2019
394;0,0485;0;04:30;09.12.2019
395;0,0467;0;05:00;09.12.2019
396;0,0448;0;05:30;09.12.2019
397;0,0488;0;06:00;09.12.2019
398;0,0776;0;06:30;09.12.2019
399;0,0957;0;07:00;09.12.2019
400;0,1242;0;07:30;09.12.2019
401;0,1314;0;08:00;09.12.2019
402;0,129;0;08:30;09.12.2019
403;0,1406;0;09:00;09.12.2019
404;0,151;0;09:30;09.12.2019
405;0,1476;0;10:00;09.12.2019
406;0,1516;0;10:30;09.12.2019
407;0,1505;0;11:00;09.12.2019
408;0,1439;0;11:30;09.12.2019
409;0,1486;0;12:00;09.12.2019
410;0,1506;0;12:30;09.12.2019
411;0,1471;0;13:00;09.12.2019
412;0,1439;0;13:30;09.12.2019
413;0,1403;0;14:00;09.12.2019
414;0,1377;0;14:30;09.12.2019
415;0,1282;0;15:00;09.12.2019
416;0,1272;0;15:30;09.12.2019
417;0,1203;0;16:00;09.12.2019
418;0,1175;0;16:30;09.12.2019
419;0,1156;0;17:00;09.12.2019
420;0,112;0;17:30;09.12.2019
421;0,1105;0;18:00;09.12.2019
422;0,0981;0;18:30;09.12.2019
423;0,0867;0;19:00;09.12.2019
424;0,0855;0;19:30;09.12.2019
425;0,0812;0;20:00;09.12.2019
426;0,078;0;20:30;09.12.2019
427;0,0758;0;21:00;09.12.2019
428;0,059;0;21:30;09.12.2019
429;0,0538;0;22:00;09.12.2019
430;0,0491;0;22:30;09.12.2019
431;0,0474;0;23:00;09.12.2019
432;0,0465;0;23:30;09.12.2019
433;0,0461;0;00:00;09.12.2019
434;0,0468;0;00:30;10.12.2019
435;0,0477;0;01:00;10.12.2019
436;0,0493;0;01:30;10.12.2019
437;0,0482;0;02:00;10.12.2019
438;0,0483;0;02:30;10.12.2019
439;0,0472;0;03:00;10.12.2019
440;0,0474;0;03:30;10.12.2019
441;0,0478;0;04:00;10.12.2019
442;0,047;0;04:30;10.12.2019
443;0,0446;0;05:00;10.12.2019
444;0,0445;0;05:30;10.12.2019
445;0,0457;0;06:00;10.12.2019
446;0,0589;0;06:30;10.12.2019
447;0,082;0;07:00;10.12.2019
448;0,1151;0;07:30;10.12.2019
449;0,124;0;08:00;10.12.2019
450;0,1466;0;08:30;10.12.2019
451;0,1513;0;09:00;10.12.2019
452;0,1546;0;09:30;10.12.2019
453;0,1548;0;10:00;10.12.2019
454;0,1545;0;10:30;10.12.2019
455;0,1483;0;11:00;10.12.2019
456;0,1425;0;11:30;10.12.2019
457;0,1485;0;12:00;10.12.2019
458;0,1421;0;12:30;10.12.2019
459;0,1432;0;13:00;10.12.2019
460;0,1455;0;13:30;10.12.2019
461;0,1374;0;14:00;10.12.2019
462;0,1347;0;14:30;10.12.2019
463;0,1321;0;15:00;10.12.2019
464;0,1231;0;15:30;10.12.2019
465;0,1217;0;16:00;10.12.2019
466;0,1175;0;16:30;10.12.2019
467;0,1159;0;17:00;10.12.2019
468;0,1102;0;17:30;10.12.2019
469;0,1085;0;18:00;10.12.2019
470;0,0967;0;18:30;10.12.2019
471;0,086;0;19:00;10.12.2019
472;0,0736;0;19:30;10.12.2019
473;0,0608;0;20:00;10.12.2019
474;0,0584;0;20:30;10.12.2019
475;0,0569;0;21:00;10.12.2019
476;0,0539;0;21:30;10.12.2019
477;0,0548;0;22:00;10.12.2019
478;0,0521;0;22:30;10.12.2019
479;0,0515;0;23:00;10.12.2019
480;0,0537;0;23:30;10.12.2019
481;0,0506;0;00:00;10.12.2019
482;0,0482;0;00:30;11.12.2019
483;0,049;0;01:00;11.12.2019
484;0,0484;0;01:30;11.12.2019
485;0,0514;0;02:00;11.12.2019
486;0,0507;0;02:30;11.12.2019
487;0,0502;0;03:00;11.12.2019
488;0,0501;0;03:30;11.12.2019
489;0,0502;0;04:00;11.12.2019
490;0,0497;0;04:30;11.12.2019
491;0,0489;0;05:00;11.12.2019
492;0,0476;0;05:30;11.12.2019
493;0,0505;0;06:00;11.12.2019
494;0,0864;0;06:30;11.12.2019
495;0,1078;0;07:00;11.12.2019
496;0,1161;0;07:30;11.12.2019
497;0,1296;0;08:00;11.12.2019
498;0,1339;0;08:30;11.12.2019
499;0,143;0;09:00;11.12.2019
500;0,149;0;09:30;11.12.2019
501;0,1596;0;10:00;11.12.2019
502;0,1569;0;10:30;11.12.2019
503;0,1497;0;11:00;11.12.2019
504;0,147;0;11:30;11.12.2019
505;0,1499;0;12:00;11.12.2019
506;0,1471;0;12:30;11.12.2019
507;0,145;0;13:00;11.12.2019
508;0,1456;0;13:30;11.12.2019
509;0,1364;0;14:00;11.12.2019
510;0,134;0;14:30;11.12.2019
511;0,1291;0;15:00;11.12.2019
512;0,1275;0;15:30;11.12.2019
513;0,1209;0;16:00;11.12.2019
514;0,1179;0;16:30;11.12.2019
515;0,117;0;17:00;11.12.2019
516;0,1122;0;17:30;11.12.2019
517;0,1082;0;18:00;11.12.2019
518;0,0949;0;18:30;11.12.2019
519;0,0859;0;19:00;11.12.2019
520;0,0805;0;19:30;11.12.2019
521;0,0795;0;20:00;11.12.2019
522;0,0763;0;20:30;11.12.2019
523;0,0575;0;21:00;11.12.2019
524;0,0512;0;21:30;11.12.2019
525;0,0508;0;22:00;11.12.2019
526;0,0508;0;22:30;11.12.2019
527;0,0494;0;23:00;11.12.2019
528;0,0479;0;23:30;11.12.2019
529;0,0476;0;00:00;11.12.2019
530;0,0473;0;00:30;12.12.2019
531;0,0463;0;01:00;12.12.2019
532;0,048;0;01:30;12.12.2019
533;0,0493;0;02:00;12.12.2019
534;0,0486;0;02:30;12.12.2019
535;0,0479;0;03:00;12.12.2019
536;0,0471;0;03:30;12.12.2019
537;0,0479;0;04:00;12.12.2019
538;0,0467;0;04:30;12.12.2019
539;0,0469;0;05:00;12.12.2019
540;0,0459;0;05:30;12.12.2019
541;0,0456;0;06:00;12.12.2019
542;0,0784;0;06:30;12.12.2019
543;0,1048;0;07:00;12.12.2019
544;0,1229;0;07:30;12.12.2019
545;0,1344;0;08:00;12.12.2019
546;0,1357;0;08:30;12.12.2019
547;0,1449;0;09:00;12.12.2019
548;0,1454;0;09:30;12.12.2019
549;0,1479;0;10:00;12.12.2019
550;0,1534;0;10:30;12.12.2019
551;0,1538;0;11:00;12.12.2019
552;0,1487;0;11:30;12.12.2019
553;0,147;0;12:00;12.12.2019
554;0,149;0;12:30;12.12.2019
555;0,1491;0;13:00;12.12.2019
556;0,148;0;13:30;12.12.2019
557;0,1374;0;14:00;12.12.2019
558;0,1365;0;14:30;12.12.2019
559;0,1283;0;15:00;12.12.2019
560;0,1196;0;15:30;12.12.2019
561;0,1185;0;16:00;12.12.2019
562;0,1192;0;16:30;12.12.2019
563;0,1171;0;17:00;12.12.2019
564;0,1122;0;17:30;12.12.2019
565;0,1095;0;18:00;12.12.2019
566;0,0954;0;18:30;12.12.2019
567;0,0878;0;19:00;12.12.2019
568;0,0832;0;19:30;12.12.2019
569;0,081;0;20:00;12.12.2019
570;0,0725;0;20:30;12.12.2019
571;0,0593;0;21:00;12.12.2019
572;0,0556;0;21:30;12.12.2019
573;0,0529;0;22:00;12.12.2019
574;0,0524;0;22:30;12.12.2019
575;0,0512;0;23:00;12.12.2019
576;0,0525;0;23:30;12.12.2019
577;0,0555;0;00:00;12.12.2019
578;0,0528;0;00:30;13.12.2019
579;0,0515;0;01:00;13.12.2019
580;0,0502;0;01:30;13.12.2019
581;0,0501;0;02:00;13.12.2019
582;0,0505;0;02:30;13.12.2019
583;0,0524;0;03:00;13.12.2019
584;0,0535;0;03:30;13.12.2019
585;0,0505;0;04:00;13.12.2019
586;0,0512;0;04:30;13.12.2019
587;0,0516;0;05:00;13.12.2019
588;0,0497;0;05:30;13.12.2019
589;0,0673;0;06:00;13.12.2019
590;0,072;0;06:30;13.12.2019
591;0,0834;0;07:00;13.12.2019
592;0,1161;0;07:30;13.12.2019
593;0,1266;0;08:00;13.12.2019
594;0,1408;0;08:30;13.12.2019
595;0,1544;0;09:00;13.12.2019
596;0,1551;0;09:30;13.12.2019
597;0,1616;0;10:00;13.12.2019
598;0,1571;0;10:30;13.12.2019
599;0,1484;0;11:00;13.12.2019
600;0,1471;0;11:30;13.12.2019
601;0,1497;0;12:00;13.12.2019
602;0,1519;0;12:30;13.12.2019
603;0,1512;0;13:00;13.12.2019
604;0,1475;0;13:30;13.12.2019
605;0,146;0;14:00;13.12.2019
606;0,1361;0;14:30;13.12.2019
607;0,1349;0;15:00;13.12.2019
608;0,1209;0;15:30;13.12.2019
609;0,1166;0;16:00;13.12.2019
610;0,1128;0;16:30;13.12.2019
611;0,1087;0;17:00;13.12.2019
612;0,0967;0;17:30;13.12.2019
613;0,0882;0;18:00;13.12.2019
614;0,0818;0;18:30;13.12.2019
615;0,0772;0;19:00;13.12.2019
616;0,0746;0;19:30;13.12.2019
617;0,0724;0;20:00;13.12.2019
618;0,0691;0;20:30;13.12.2019
619;0,0681;0;21:00;13.12.2019
620;0,0529;0;21:30;13.12.2019
621;0,0429;0;22:00;13.12.2019
622;0,0427;0;22:30;13.12.2019
623;0,0416;0;23:00;13.12.2019
624;0,0427;0;23:30;13.12.2019
625;0,0424;0;00:00;13.12.2019
626;0,0409;0;00:30;14.12.2019
627;0,0419;0;01:00;14.12.2019
628;0,0408;0;01:30;14.12.2019
629;0,0407;0;02:00;14.12.2019
630;0,0417;0;02:30;14.12.2019
631;0,0408;0;03:00;14.12.2019
632;0,0413;0;03:30;14.12.2019
633;0,0417;0;04:00;14.12.2019
634;0,0403;0;04:30;14.12.2019
635;0,0411;0;05:00;14.12.2019
636;0,0415;0;05:30;14.12.2019
637;0,0417;0;06:00;14.12.2019
638;0,043;0;06:30;14.12.2019
639;0,0443;0;07:00;14.12.2019
640;0,0458;0;07:30;14.12.2019
641;0,0555;0;08:00;14.12.2019
642;0,0556;0;08:30;14.12.2019
643;0,0541;0;09:00;14.12.2019
644;0,0538;0;09:30;14.12.2019
645;0,0542;0;10:00;14.12.2019
646;0,0552;0;10:30;14.12.2019
647;0,0548;0;11:00;14.12.2019
648;0,0561;0;11:30;14.12.2019
649;0,0558;0;12:00;14.12.2019
650;0,0562;0;12:30;14.12.2019
651;0,0579;0;13:00;14.12.2019
652;0,0582;0;13:30;14.12.2019
653;0,0575;0;14:00;14.12.2019
654;0,0575;0;14:30;14.12.2019
655;0,0574;0;15:00;14.12.2019
656;0,0571;0;15:30;14.12.2019
657;0,0585;0;16:00;14.12.2019
658;0,0573;0;16:30;14.12.2019
659;0,0593;0;17:00;14.12.2019
660;0,0581;0;17:30;14.12.2019
661;0,0576;0;18:00;14.12.2019
662;0,0577;0;18:30;14.12.2019
663;0,057;0;19:00;14.12.2019
664;0,0575;0;19:30;14.12.2019
665;0,0563;0;20:00;14.12.2019
666;0,0552;0;20:30;14.12.2019
667;0,045;0;21:00;14.12.2019
668;0,0417;0;21:30;14.12.2019
669;0,0417;0;22:00;14.12.2019
670;0,0412;0;22:30;14.12.2019
671;0,0415;0;23:00;14.12.2019
672;0,0406;0;23:30;14.12.2019
673;0,0405;0;00:00;14.12.2019
674;0,0395;0,0001;00:30;15.12.2019
