n;P+;R+;Time;Date
121;0,622;0,13;12:30;18.09.2019
122;0,628;0,135;13:00;18.09.2019
123;0,612;0,131;13:30;18.09.2019
124;0,628;0,129;14:00;18.09.2019
125;0,579;0,124;14:30;18.09.2019
126;0,569;0,131;15:00;18.09.2019
127;0,534;0,129;15:30;18.09.2019
128;0,526;0,127;16:00;18.09.2019
129;0,507;0,126;16:30;18.09.2019
130;0,495;0,126;17:00;18.09.2019
131;0,455;0,125;17:30;18.09.2019
132;0,454;0,126;18:00;18.09.2019
133;0,421;0,125;18:30;18.09.2019
134;0,425;0,127;19:00;18.09.2019
135;0,414;0,132;19:30;18.09.2019
136;0,417;0,132;20:00;18.09.2019
137;0,396;0,129;20:30;18.09.2019
138;0,405;0,128;21:00;18.09.2019
139;0,406;0,126;21:30;18.09.2019
140;0,415;0,125;22:00;18.09.2019
141;0,404;0,123;22:30;18.09.2019
142;0,41;0,125;23:00;18.09.2019
143;0,396;0,131;23:30;18.09.2019
144;0,405;0,13;00:00;18.09.2019
145;0,396;0,129;00:30;19.09.2019
146;0,404;0,126;01:00;19.09.2019
147;0,414;0,125;01:30;19.09.2019
148;0,45;0,123;02:00;19.09.2019
149;0,451;0,121;02:30;19.09.2019
150;0,533;0,123;03:00;19.09.2019
151;0,605;0,13;03:30;19.09.2019
152;0,603;0,133;04:00;19.09.2019
153;0,6;0,128;04:30;19.09.2019
154;0,667;0,137;05:00;19.09.2019
155;0,696;0,142;05:30;19.09.2019
156;0,683;0,132;06:00;19.09.2019
157;0,692;0,13;06:30;19.09.2019
158;0,68;0,136;07:00;19.09.2019
159;0,658;0,143;07:30;19.09.2019
160;0,655;0,136;08:00;19.09.2019
161;0,697;0,143;08:30;19.09.2019
162;0,691;0,145;09:00;19.09.2019
163;0,692;0,148;09:30;19.09.2019
164;0,662;0,142;10:00;19.09.2019
165;0,685;0,145;10:30;19.09.2019
166;0,666;0,147;11:00;19.09.2019
167;0,661;0,149;11:30;19.09.2019
168;0,641;0,145;12:00;19.09.2019
169;0,648;0,144;12:30;19.09.2019
170;0,638;0,144;13:00;19.09.2019
171;0,637;0,146;13:30;19.09.2019
172;0,626;0,146;14:00;19.09.2019
173;0,582;0,144;14:30;19.09.2019
174;0,557;0,145;15:00;19.09.2019
175;0,543;0,143;15:30;19.09.2019
176;0,547;0,143;16:00;19.09.2019
177;0,516;0,139;16:30;19.09.2019
178;0,492;0,137;17:00;19.09.2019
179;0,476;0,138;17:30;19.09.2019
180;0,47;0,143;18:00;19.09.2019
181;0,451;0,141;18:30;19.09.2019
182;0,438;0,145;19:00;19.09.2019
183;0,436;0,144;19:30;19.09.2019
184;0,428;0,143;20:00;19.09.2019
185;0,426;0,136;20:30;19.09.2019
186;0,414;0,138;21:00;19.09.2019
187;0,426;0,138;21:30;19.09.2019
188;0,421;0,138;22:00;19.09.2019
189;0,413;0,135;22:30;19.09.2019
190;0,408;0,14;23:00;19.09.2019
191;0,407;0,135;23:30;19.09.2019
192;0,416;0,138;00:00;19.09.2019
193;0,41;0,137;00:30;20.09.2019
194;0,404;0,129;01:00;20.09.2019
195;0,413;0,128;01:30;20.09.2019
196;0,465;0,129;02:00;20.09.2019
197;0,474;0,135;02:30;20.09.2019
198;0,537;0,138;03:00;20.09.2019
199;0,613;0,138;03:30;20.09.2019
200;0,623;0,135;04:00;20.09.2019
201;0,603;0,135;04:30;20.09.2019
202;0,646;0,136;05:00;20.09.2019
203;0,686;0,141;05:30;20.09.2019
204;0,687;0,139;06:00;20.09.2019
205;0,699;0,146;06:30;20.09.2019
206;0,678;0,15;07:00;20.09.2019
207;0,68;0,155;07:30;20.09.2019
208;0,701;0,151;08:00;20.09.2019
209;0,736;0,165;08:30;20.09.2019
210;0,711;0,157;09:00;20.09.2019
211;0,695;0,165;09:30;20.09.2019
212;0,73;0,163;10:00;20.09.2019
213;0,717;0,168;10:30;20.09.2019
214;0,744;0,181;11:00;20.09.2019
215;0,725;0,186;11:30;20.09.2019
216;0,723;0,183;12:00;20.09.2019
217;0,698;0,181;12:30;20.09.2019
218;0,689;0,182;13:00;20.09.2019
219;0,651;0,178;13:30;20.09.2019
220;0,625;0,174;14:00;20.09.2019
221;0,606;0,175;14:30;20.09.2019
222;0,584;0,171;15:00;20.09.2019
223;0,569;0,17;15:30;20.09.2019
224;0,545;0,169;16:00;20.09.2019
225;0,512;0,162;16:30;20.09.2019
226;0,5;0,173;17:00;20.09.2019
227;0,458;0,167;17:30;20.09.2019
228;0,458;0,16;18:00;20.09.2019
229;0,438;0,161;18:30;20.09.2019
230;0,437;0,154;19:00;20.09.2019
231;0,445;0,172;19:30;20.09.2019
232;0,434;0,157;20:00;20.09.2019
233;0,434;0,159;20:30;20.09.2019
234;0,441;0,166;21:00;20.09.2019
235;0,429;0,153;21:30;20.09.2019
236;0,434;0,161;22:00;20.09.2019
237;0,426;0,151;22:30;20.09.2019
238;0,43;0,163;23:00;20.09.2019
239;0,423;0,15;23:30;20.09.2019
240;0,424;0,16;00:00;20.09.2019
241;0,417;0,14;00:30;21.09.2019
242;0,41;0,144;01:00;21.09.2019
243;0,433;0,151;01:30;21.09.2019
244;0,425;0,134;02:00;21.09.2019
245;0,455;0,153;02:30;21.09.2019
246;0,444;0,149;03:00;21.09.2019
247;0,44;0,141;03:30;21.09.2019
248;0,438;0,156;04:00;21.09.2019
249;0,42;0,137;04:30;21.09.2019
250;0,428;0,144;05:00;21.09.2019
251;0,459;0,151;05:30;21.09.2019
252;0,449;0,145;06:00;21.09.2019
253;0,453;0,145;06:30;21.09.2019
254;0,451;0,152;07:00;21.09.2019
255;0,433;0,135;07:30;21.09.2019
256;0,448;0,153;08:00;21.09.2019
257;0,438;0,139;08:30;21.09.2019
258;0,439;0,138;09:00;21.09.2019
259;0,458;0,152;09:30;21.09.2019
260;0,444;0,145;10:00;21.09.2019
261;0,43;0,128;10:30;21.09.2019
262;0,459;0,148;11:00;21.09.2019
263;0,458;0,146;11:30;21.09.2019
264;0,443;0,132;12:00;21.09.2019
265;0,465;0,151;12:30;21.09.2019
266;0,44;0,13;13:00;21.09.2019
267;0,426;0,137;13:30;21.09.2019
268;0,43;0,134;14:00;21.09.2019
269;0,417;0,137;14:30;21.09.2019
270;0,423;0,136;15:00;21.09.2019
271;0,411;0,138;15:30;21.09.2019
272;0,418;0,137;16:00;21.09.2019
273;0,414;0,137;16:30;21.09.2019
274;0,419;0,136;17:00;21.09.2019
275;0,404;0,131;17:30;21.09.2019
276;0,407;0,132;18:00;21.09.2019
277;0,392;0,128;18:30;21.09.2019
278;0,407;0,136;19:00;21.09.2019
279;0,399;0,134;19:30;21.09.2019
280;0,397;0,13;20:00;21.09.2019
281;0,39;0,129;20:30;21.09.2019
282;0,393;0,129;21:00;21.09.2019
283;0,388;0,12;21:30;21.09.2019
284;0,39;0,129;22:00;21.09.2019
285;0,388;0,12;22:30;21.09.2019
286;0,389;0,13;23:00;21.09.2019
287;0,397;0,134;23:30;21.09.2019
288;0,392;0,129;00:00;21.09.2019
289;0,387;0,132;00:30;22.09.2019
290;0,397;0,133;01:00;22.09.2019
291;0,397;0,131;01:30;22.09.2019
292;0,409;0,124;02:00;22.09.2019
293;0,424;0,131;02:30;22.09.2019
294;0,412;0,121;03:00;22.09.2019
295;0,423;0,135;03:30;22.09.2019
296;0,412;0,124;04:00;22.09.2019
297;0,408;0,133;04:30;22.09.2019
298;0,408;0,138;05:00;22.09.2019
299;0,41;0,133;05:30;22.09.2019
300;0,404;0,131;06:00;22.09.2019
301;0,405;0,129;06:30;22.09.2019
302;0,407;0,128;07:00;22.09.2019
303;0,407;0,13;07:30;22.09.2019
304;0,417;0,128;08:00;22.09.2019
305;0,421;0,138;08:30;22.09.2019
306;0,427;0,137;09:00;22.09.2019
307;0,421;0,137;09:30;22.09.2019
308;0,43;0,138;10:00;22.09.2019
309;0,417;0,135;10:30;22.09.2019
310;0,426;0,132;11:00;22.09.2019
311;0,416;0,133;11:30;22.09.2019
312;0,415;0,127;12:00;22.09.2019
313;0,413;0,133;12:30;22.09.2019
314;0,415;0,135;13:00;22.09.2019
315;0,408;0,132;13:30;22.09.2019
316;0,417;0,135;14:00;22.09.2019
317;0,417;0,136;14:30;22.09.2019
318;0,412;0,128;15:00;22.09.2019
319;0,402;0,129;15:30;22.09.2019
320;0,401;0,127;16:00;22.09.2019
321;0,405;0,127;16:30;22.09.2019
322;0,407;0,131;17:00;22.09.2019
323;0,403;0,133;17:30;22.09.2019
324;0,399;0,127;18:00;22.09.2019
325;0,392;0,13;18:30;22.09.2019
326;0,391;0,128;19:00;22.09.2019
327;0,377;0,119;19:30;22.09.2019
328;0,395;0,132;20:00;22.09.2019
329;0,384;0,127;20:30;22.09.2019
330;0,392;0,128;21:00;22.09.2019
331;0,387;0,128;21:30;22.09.2019
332;0,392;0,127;22:00;22.09.2019
333;0,387;0,125;22:30;22.09.2019
334;0,387;0,128;23:00;22.09.2019
335;0,394;0,126;23:30;22.09.2019
336;0,391;0,125;00:00;22.09.2019
337;0,392;0,125;00:30;23.09.2019
338;0,393;0,126;01:00;23.09.2019
339;0,402;0,13;01:30;23.09.2019
340;0,435;0,117;02:00;23.09.2019
341;0,456;0,123;02:30;23.09.2019
342;0,531;0,125;03:00;23.09.2019
343;0,621;0,129;03:30;23.09.2019
344;0,609;0,121;04:00;23.09.2019
345;0,609;0,131;04:30;23.09.2019
346;0,654;0,123;05:00;23.09.2019
347;0,697;0,133;05:30;23.09.2019
348;0,691;0,136;06:00;23.09.2019
349;0,697;0,138;06:30;23.09.2019
350;0,714;0,146;07:00;23.09.2019
351;0,691;0,14;07:30;23.09.2019
352;0,719;0,137;08:00;23.09.2019
353;0,763;0,168;08:30;23.09.2019
354;0,782;0,167;09:00;23.09.2019
355;0,746;0,17;09:30;23.09.2019
356;0,742;0,175;10:00;23.09.2019
357;0,741;0,177;10:30;23.09.2019
358;0,745;0,182;11:00;23.09.2019
359;0,737;0,177;11:30;23.09.2019
360;0,747;0,185;12:00;23.09.2019
361;0,734;0,182;12:30;23.09.2019
362;0,728;0,18;13:00;23.09.2019
363;0,716;0,172;13:30;23.09.2019
364;0,688;0,174;14:00;23.09.2019
365;0,634;0,167;14:30;23.09.2019
366;0,617;0,163;15:00;23.09.2019
367;0,6;0,158;15:30;23.09.2019
368;0,594;0,165;16:00;23.09.2019
369;0,569;0,153;16:30;23.09.2019
370;0,527;0,137;17:00;23.09.2019
371;0,51;0,152;17:30;23.09.2019
372;0,451;0,131;18:00;23.09.2019
373;0,46;0,156;18:30;23.09.2019
374;0,436;0,148;19:00;23.09.2019
375;0,427;0,129;19:30;23.09.2019
376;0,44;0,155;20:00;23.09.2019
377;0,434;0,14;20:30;23.09.2019
378;0,427;0,137;21:00;23.09.2019
379;0,442;0,151;21:30;23.09.2019
380;0,411;0,13;22:00;23.09.2019
381;0,431;0,146;22:30;23.09.2019
382;0,42;0,137;23:00;23.09.2019
383;0,424;0,136;23:30;23.09.2019
384;0,426;0,146;00:00;23.09.2019
385;0,418;0,129;00:30;24.09.2019
386;0,419;0,14;01:00;24.09.2019
387;0,435;0,13;01:30;24.09.2019
388;0,476;0,138;02:00;24.09.2019
389;0,489;0,129;02:30;24.09.2019
390;0,545;0,133;03:00;24.09.2019
391;0,645;0,131;03:30;24.09.2019
392;0,643;0,143;04:00;24.09.2019
393;0,605;0,132;04:30;24.09.2019
394;0,695;0,147;05:00;24.09.2019
395;0,727;0,133;05:30;24.09.2019
396;0,725;0,154;06:00;24.09.2019
397;0,735;0,151;06:30;24.09.2019
398;0,684;0,129;07:00;24.09.2019
399;0,705;0,146;07:30;24.09.2019
400;0,72;0,148;08:00;24.09.2019
401;0,717;0,148;08:30;24.09.2019
402;0,708;0,147;09:00;24.09.2019
403;0,686;0,144;09:30;24.09.2019
404;0,688;0,145;10:00;24.09.2019
405;0,691;0,142;10:30;24.09.2019
406;0,653;0,135;11:00;24.09.2019
407;0,682;0,143;11:30;24.09.2019
408;0,641;0,137;12:00;24.09.2019
409;0,646;0,141;12:30;24.09.2019
410;0,629;0,141;13:00;24.09.2019
411;0,633;0,138;13:30;24.09.2019
412;0,628;0,138;14:00;24.09.2019
413;0,596;0,134;14:30;24.09.2019
414;0,563;0,137;15:00;24.09.2019
415;0,561;0,134;15:30;24.09.2019
416;0,547;0,141;16:00;24.09.2019
417;0,539;0,136;16:30;24.09.2019
418;0,502;0,134;17:00;24.09.2019
419;0,495;0,134;17:30;24.09.2019
420;0,481;0,129;18:00;24.09.2019
421;0,474;0,129;18:30;24.09.2019
422;0,444;0,128;19:00;24.09.2019
423;0,443;0,128;19:30;24.09.2019
424;0,44;0,134;20:00;24.09.2019
425;0,43;0,133;20:30;24.09.2019
426;0,424;0,132;21:00;24.09.2019
427;0,417;0,127;21:30;24.09.2019
428;0,415;0,123;22:00;24.09.2019
429;0,413;0,132;22:30;24.09.2019
430;0,42;0,132;23:00;24.09.2019
431;0,411;0,127;23:30;24.09.2019
432;0,421;0,137;00:00;24.09.2019
433;0,412;0,124;00:30;25.09.2019
434;0,417;0,132;01:00;25.09.2019
435;0,437;0,134;01:30;25.09.2019
436;0,461;0,129;02:00;25.09.2019
437;0,483;0,13;02:30;25.09.2019
438;0,533;0,127;03:00;25.09.2019
439;0,623;0,131;03:30;25.09.2019
440;0,602;0,129;04:00;25.09.2019
441;0,628;0,132;04:30;25.09.2019
442;0,661;0,136;05:00;25.09.2019
443;0,706;0,137;05:30;25.09.2019
444;0,706;0,134;06:00;25.09.2019
445;0,716;0,148;06:30;25.09.2019
446;0,699;0,128;07:00;25.09.2019
447;0,716;0,143;07:30;25.09.2019
448;0,68;0,127;08:00;25.09.2019
449;0,716;0,147;08:30;25.09.2019
450;0,695;0,125;09:00;25.09.2019
451;0,689;0,14;09:30;25.09.2019
452;0,683;0,141;10:00;25.09.2019
453;0,687;0,139;10:30;25.09.2019
454;0,669;0,141;11:00;25.09.2019
455;0,663;0,143;11:30;25.09.2019
456;0,636;0,131;12:00;25.09.2019
457;0,639;0,139;12:30;25.09.2019
458;0,651;0,146;13:00;25.09.2019
459;0,62;0,124;13:30;25.09.2019
460;0,628;0,143;14:00;25.09.2019
461;0,591;0,125;14:30;25.09.2019
462;0,587;0,14;15:00;25.09.2019
463;0,557;0,124;15:30;25.09.2019
464;0,556;0,134;16:00;25.09.2019
465;0,544;0,135;16:30;25.09.2019
466;0,518;0,136;17:00;25.09.2019
467;0,481;0,128;17:30;25.09.2019
468;0,462;0,127;18:00;25.09.2019
469;0,427;0,13;18:30;25.09.2019
470;0,426;0,129;19:00;25.09.2019
471;0,421;0,132;19:30;25.09.2019
472;0,423;0,132;20:00;25.09.2019
473;0,43;0,133;20:30;25.09.2019
474;0,431;0,136;21:00;25.09.2019
475;0,422;0,132;21:30;25.09.2019
476;0,422;0,127;22:00;25.09.2019
477;0,415;0,127;22:30;25.09.2019
478;0,419;0,128;23:00;25.09.2019
479;0,42;0,133;23:30;25.09.2019
480;0,416;0,126;00:00;25.09.2019
481;0,412;0,127;00:30;26.09.2019
482;0,418;0,129;01:00;26.09.2019
483;0,428;0,129;01:30;26.09.2019
484;0,458;0,129;02:00;26.09.2019
485;0,457;0,116;02:30;26.09.2019
486;0,523;0,126;03:00;26.09.2019
487;0,623;0,12;03:30;26.09.2019
488;0,619;0,123;04:00;26.09.2019
489;0,635;0,13;04:30;26.09.2019
490;0,674;0,124;05:00;26.09.2019
491;0,711;0,13;05:30;26.09.2019
492;0,73;0,133;06:00;26.09.2019
493;0,745;0,131;06:30;26.09.2019
494;0,708;0,128;07:00;26.09.2019
495;0,701;0,131;07:30;26.09.2019
496;0,724;0,134;08:00;26.09.2019
497;0,746;0,138;08:30;26.09.2019
498;0,728;0,141;09:00;26.09.2019
499;0,719;0,142;09:30;26.09.2019
500;0,712;0,144;10:00;26.09.2019
501;0,713;0,145;10:30;26.09.2019
502;0,685;0,132;11:00;26.09.2019
503;0,678;0,138;11:30;26.09.2019
504;0,671;0,142;12:00;26.09.2019
505;0,658;0,134;12:30;26.09.2019
506;0,669;0,147;13:00;26.09.2019
507;0,642;0,13;13:30;26.09.2019
508;0,649;0,139;14:00;26.09.2019
509;0,623;0,138;14:30;26.09.2019
510;0,59;0,138;15:00;26.09.2019
511;0,567;0,125;15:30;26.09.2019
512;0,555;0,131;16:00;26.09.2019
513;0,53;0,129;16:30;26.09.2019
514;0,5;0,131;17:00;26.09.2019
515;0,472;0,124;17:30;26.09.2019
516;0,446;0,124;18:00;26.09.2019
517;0,43;0,124;18:30;26.09.2019
518;0,411;0,127;19:00;26.09.2019
519;0,424;0,13;19:30;26.09.2019
520;0,416;0,125;20:00;26.09.2019
521;0,421;0,127;20:30;26.09.2019
522;0,413;0,125;21:00;26.09.2019
523;0,414;0,126;21:30;26.09.2019
524;0,421;0,127;22:00;26.09.2019
525;0,41;0,117;22:30;26.09.2019
526;0,416;0,128;23:00;26.09.2019
527;0,415;0,122;23:30;26.09.2019
528;0,412;0,12;00:00;26.09.2019
529;0,403;0,125;00:30;27.09.2019
530;0,397;0,118;01:00;27.09.2019
531;0,422;0,119;01:30;27.09.2019
532;0,479;0,12;02:00;27.09.2019
533;0,473;0,113;02:30;27.09.2019
534;0,54;0,121;03:00;27.09.2019
535;0,619;0,121;03:30;27.09.2019
536;0,598;0,122;04:00;27.09.2019
537;0,596;0,115;04:30;27.09.2019
538;0,652;0,118;05:00;27.09.2019
539;0,666;0,113;05:30;27.09.2019
540;0,659;0,117;06:00;27.09.2019
541;0,665;0,117;06:30;27.09.2019
542;0,66;0,114;07:00;27.09.2019
543;0,631;0,127;07:30;27.09.2019
544;0,643;0,133;08:00;27.09.2019
545;0,643;0,12;08:30;27.09.2019
546;0,645;0,132;09:00;27.09.2019
547;0,66;0,135;09:30;27.09.2019
548;0,631;0,126;10:00;27.09.2019
549;0,652;0,131;10:30;27.09.2019
550;0,644;0,13;11:00;27.09.2019
551;0,628;0,122;11:30;27.09.2019
552;0,616;0,122;12:00;27.09.2019
553;0,619;0,127;12:30;27.09.2019
554;0,617;0,128;13:00;27.09.2019
555;0,573;0,131;13:30;27.09.2019
556;0,551;0,128;14:00;27.09.2019
557;0,535;0,121;14:30;27.09.2019
558;0,531;0,126;15:00;27.09.2019
559;0,508;0,112;15:30;27.09.2019
560;0,489;0,119;16:00;27.09.2019
561;0,474;0,111;16:30;27.09.2019
562;0,45;0,122;17:00;27.09.2019
563;0,414;0,113;17:30;27.09.2019
564;0,404;0,115;18:00;27.09.2019
565;0,391;0,115;18:30;27.09.2019
566;0,38;0,118;19:00;27.09.2019
567;0,381;0,112;19:30;27.09.2019
568;0,371;0,113;20:00;27.09.2019
569;0,383;0,117;20:30;27.09.2019
570;0,37;0,111;21:00;27.09.2019
571;0,386;0,122;21:30;27.09.2019
572;0,373;0,114;22:00;27.09.2019
573;0,373;0,112;22:30;27.09.2019
574;0,372;0,113;23:00;27.09.2019
575;0,37;0,107;23:30;27.09.2019
576;0,375;0,117;00:00;27.09.2019
577;0,368;0,107;00:30;28.09.2019
578;0,374;0,113;01:00;28.09.2019
579;0,379;0,111;01:30;28.09.2019
580;0,414;0,118;02:00;28.09.2019
581;0,403;0,106;02:30;28.09.2019
582;0,411;0,11;03:00;28.09.2019
583;0,411;0,116;03:30;28.09.2019
584;0,407;0,11;04:00;28.09.2019
585;0,392;0,112;04:30;28.09.2019
586;0,41;0,11;05:00;28.09.2019
587;0,412;0,11;05:30;28.09.2019
588;0,422;0,112;06:00;28.09.2019
589;0,402;0,108;06:30;28.09.2019
590;0,406;0,107;07:00;28.09.2019
591;0,412;0,114;07:30;28.09.2019
592;0,414;0,106;08:00;28.09.2019
593;0,431;0,112;08:30;28.09.2019
594;0,431;0,106;09:00;28.09.2019
595;0,442;0,115;09:30;28.09.2019
596;0,429;0,106;10:00;28.09.2019
597;0,439;0,11;10:30;28.09.2019
598;0,43;0,115;11:00;28.09.2019
599;0,428;0,114;11:30;28.09.2019
600;0,409;0,112;12:00;28.09.2019
601;0,411;0,112;12:30;28.09.2019
602;0,396;0,105;13:00;28.09.2019
603;0,4;0,118;13:30;28.09.2019
604;0,391;0,112;14:00;28.09.2019
605;0,4;0,121;14:30;28.09.2019
606;0,39;0,11;15:00;28.09.2019
607;0,394;0,113;15:30;28.09.2019
608;0,396;0,114;16:00;28.09.2019
609;0,396;0,107;16:30;28.09.2019
610;0,39;0,105;17:00;28.09.2019
611;0,392;0,115;17:30;28.09.2019
612;0,373;0,106;18:00;28.09.2019
613;0,381;0,116;18:30;28.09.2019
614;0,368;0,108;19:00;28.09.2019
615;0,374;0,114;19:30;28.09.2019
616;0,376;0,115;20:00;28.09.2019
617;0,367;0,109;20:30;28.09.2019
618;0,373;0,114;21:00;28.09.2019
619;0,363;0,106;21:30;28.09.2019
620;0,376;0,114;22:00;28.09.2019
621;0,379;0,109;22:30;28.09.2019
622;0,397;0,117;23:00;28.09.2019
623;0,393;0,114;23:30;28.09.2019
624;0,403;0,119;00:00;28.09.2019
625;0,387;0,111;00:30;29.09.2019
626;0,384;0,116;01:00;29.09.2019
627;0,376;0,106;01:30;29.09.2019
628;0,403;0,109;02:00;29.09.2019
629;0,398;0,109;02:30;29.09.2019
630;0,415;0,12;03:00;29.09.2019
631;0,4;0,117;03:30;29.09.2019
632;0,405;0,121;04:00;29.09.2019
633;0,378;0,113;04:30;29.09.2019
634;0,388;0,111;05:00;29.09.2019
635;0,378;0,111;05:30;29.09.2019
636;0,393;0,117;06:00;29.09.2019
637;0,391;0,107;06:30;29.09.2019
638;0,41;0,117;07:00;29.09.2019
639;0,402;0,115;07:30;29.09.2019
640;0,413;0,117;08:00;29.09.2019
641;0,405;0,118;08:30;29.09.2019
642;0,397;0,111;09:00;29.09.2019
643;0,386;0,11;09:30;29.09.2019
644;0,397;0,115;10:00;29.09.2019
645;0,386;0,107;10:30;29.09.2019
646;0,397;0,116;11:00;29.09.2019
647;0,393;0,115;11:30;29.09.2019
648;0,411;0,113;12:00;29.09.2019
649;0,418;0,122;12:30;29.09.2019
650;0,415;0,114;13:00;29.09.2019
651;0,414;0,115;13:30;29.09.2019
652;0,403;0,115;14:00;29.09.2019
653;0,397;0,11;14:30;29.09.2019
654;0,403;0,117;15:00;29.09.2019
655;0,389;0,106;15:30;29.09.2019
656;0,397;0,116;16:00;29.09.2019
657;0,384;0,108;16:30;29.09.2019
658;0,39;0,114;17:00;29.09.2019
659;0,383;0,111;17:30;29.09.2019
660;0,38;0,112;18:00;29.09.2019
661;0,377;0,108;18:30;29.09.2019
662;0,37;0,107;19:00;29.09.2019
663;0,383;0,115;19:30;29.09.2019
664;0,37;0,11;20:00;29.09.2019
665;0,383;0,114;20:30;29.09.2019
