n;P+;R+;Time;Date
;0,361;0,000;00:30;17.02.2020
;0,361;0,000;01:00;17.02.2020
;0,361;0,000;01:30;17.02.2020
;0,359;0,000;02:00;17.02.2020
;0,349;0,000;02:30;17.02.2020
;0,344;0,000;03:00;17.02.2020
;0,348;0,000;03:30;17.02.2020
;0,354;0,000;04:00;17.02.2020
;0,350;0,000;04:30;17.02.2020
;0,350;0,000;05:00;17.02.2020
;0,351;0,000;05:30;17.02.2020
;0,358;0,000;06:00;17.02.2020
;0,380;0,000;06:30;17.02.2020
;0,385;0,000;07:00;17.02.2020
;0,398;0,000;07:30;17.02.2020
;0,421;0,000;08:00;17.02.2020
;0,435;0,000;08:30;17.02.2020
;0,451;0,000;09:00;17.02.2020
;0,458;0,000;09:30;17.02.2020
;0,456;0,000;10:00;17.02.2020
;0,465;0,001;10:30;17.02.2020
;0,453;0,000;11:00;17.02.2020
;0,462;0,000;11:30;17.02.2020
;0,460;0,000;12:00;17.02.2020
;0,462;0,001;12:30;17.02.2020
;0,461;0,000;13:00;17.02.2020
;0,465;0,001;13:30;17.02.2020
;0,452;0,000;14:00;17.02.2020
;0,461;0,000;14:30;17.02.2020
;0,447;0,000;15:00;17.02.2020
;0,449;0,000;15:30;17.02.2020
;0,450;0,000;16:00;17.02.2020
;0,446;0,000;16:30;17.02.2020
;0,448;0,000;17:00;17.02.2020
;0,463;0,001;17:30;17.02.2020
;0,446;0,000;18:00;17.02.2020
;0,415;0,000;18:30;17.02.2020
;0,400;0,000;19:00;17.02.2020
;0,389;0,000;19:30;17.02.2020
;0,373;0,000;20:00;17.02.2020
;0,373;0,000;20:30;17.02.2020
;0,379;0,000;21:00;17.02.2020
;0,368;0,000;21:30;17.02.2020
;0,361;0,000;22:00;17.02.2020
;0,360;0,000;22:30;17.02.2020
;0,342;0,000;23:00;17.02.2020
;0,346;0,000;23:30;17.02.2020
;0,354;0,000;00:00;17.02.2020
;0,356;0,000;00:30;18.02.2020
;0,354;0,000;01:00;18.02.2020
;0,354;0,000;01:30;18.02.2020
;0,342;0,000;02:00;18.02.2020
;0,344;0,000;02:30;18.02.2020
;0,356;0,000;03:00;18.02.2020
;0,353;0,000;03:30;18.02.2020
;0,359;0,000;04:00;18.02.2020
;0,357;0,000;04:30;18.02.2020
;0,350;0,000;05:00;18.02.2020
;0,368;0,000;05:30;18.02.2020
;0,378;0,000;06:00;18.02.2020
;0,389;0,000;06:30;18.02.2020
;0,396;0,000;07:00;18.02.2020
;0,395;0,000;07:30;18.02.2020
;0,400;0,000;08:00;18.02.2020
;0,417;0,000;08:30;18.02.2020
;0,445;0,000;09:00;18.02.2020
;0,444;0,000;09:30;18.02.2020
;0,449;0,000;10:00;18.02.2020
;0,448;0,000;10:30;18.02.2020
;0,441;0,000;11:00;18.02.2020
;0,448;0,000;11:30;18.02.2020
;0,444;0,001;12:00;18.02.2020
;0,441;0,001;12:30;18.02.2020
;0,437;0,000;13:00;18.02.2020
;0,445;0,000;13:30;18.02.2020
;0,444;0,000;14:00;18.02.2020
;0,444;0,000;14:30;18.02.2020
;0,444;0,001;15:00;18.02.2020
;0,436;0,000;15:30;18.02.2020
;0,439;0,000;16:00;18.02.2020
;0,430;0,000;16:30;18.02.2020
;0,433;0,000;17:00;18.02.2020
;0,445;0,001;17:30;18.02.2020
;0,432;0,000;18:00;18.02.2020
;0,408;0,000;18:30;18.02.2020
;0,400;0,000;19:00;18.02.2020
;0,394;0,000;19:30;18.02.2020
;0,378;0,000;20:00;18.02.2020
;0,387;0,000;20:30;18.02.2020
;0,388;0,000;21:00;18.02.2020
;0,378;0,000;21:30;18.02.2020
;0,381;0,000;22:00;18.02.2020
;0,383;0,000;22:30;18.02.2020
;0,379;0,000;23:00;18.02.2020
;0,376;0,000;23:30;18.02.2020
;0,375;0,000;00:00;18.02.2020
;0,366;0,000;00:30;19.02.2020
;0,361;0,000;01:00;19.02.2020
;0,372;0,000;01:30;19.02.2020
;0,377;0,000;02:00;19.02.2020
;0,377;0,000;02:30;19.02.2020
;0,375;0,000;03:00;19.02.2020
;0,367;0,000;03:30;19.02.2020
;0,359;0,000;04:00;19.02.2020
;0,375;0,000;04:30;19.02.2020
;0,378;0,000;05:00;19.02.2020
;0,383;0,000;05:30;19.02.2020
;0,389;0,000;06:00;19.02.2020
;0,397;0,000;06:30;19.02.2020
;0,398;0,000;07:00;19.02.2020
;0,428;0,000;07:30;19.02.2020
;0,442;0,000;08:00;19.02.2020
;0,448;0,000;08:30;19.02.2020
;0,462;0,000;09:00;19.02.2020
;0,458;0,000;09:30;19.02.2020
;0,462;0,000;10:00;19.02.2020
;0,460;0,000;10:30;19.02.2020
;0,461;0,000;11:00;19.02.2020
;0,463;0,000;11:30;19.02.2020
;0,457;0,000;12:00;19.02.2020
;0,447;0,000;12:30;19.02.2020
;0,448;0,000;13:00;19.02.2020
;0,455;0,001;13:30;19.02.2020
;0,454;0,000;14:00;19.02.2020
;0,452;0,000;14:30;19.02.2020
;0,448;0,000;15:00;19.02.2020
;0,451;0,000;15:30;19.02.2020
;0,448;0,000;16:00;19.02.2020
;0,444;0,000;16:30;19.02.2020
;0,451;0,000;17:00;19.02.2020
;0,456;0,001;17:30;19.02.2020
;0,445;0,000;18:00;19.02.2020
;0,415;0,000;18:30;19.02.2020
;0,406;0,000;19:00;19.02.2020
;0,398;0,000;19:30;19.02.2020
;0,390;0,000;20:00;19.02.2020
;0,380;0,000;20:30;19.02.2020
;0,378;0,000;21:00;19.02.2020
;0,377;0,000;21:30;19.02.2020
;0,370;0,000;22:00;19.02.2020
;0,352;0,000;22:30;19.02.2020
;0,358;0,000;23:00;19.02.2020
;0,358;0,000;23:30;19.02.2020
;0,359;0,000;00:00;19.02.2020
