№;P+, кВт;Время;Дата
777;0.7800;04:30;17.03.2019
778;0.7800;05:00;17.03.2019
779;0.7800;05:30;17.03.2019
780;0.7810;06:00;17.03.2019
781;0.7760;06:30;17.03.2019
782;0.7840;07:00;17.03.2019
783;0.7840;07:30;17.03.2019
784;0.7810;08:00;17.03.2019
785;0.7850;08:30;17.03.2019
786;0.5260;09:00;17.03.2019
787;0.6020;09:30;17.03.2019
788;0.9750;10:00;17.03.2019
789;0.9300;10:30;17.03.2019
790;0.8720;11:00;17.03.2019
791;0.8320;11:30;17.03.2019
792;0.8240;12:00;17.03.2019
793;0.8140;12:30;17.03.2019
794;0.8010;13:00;17.03.2019
795;0.8090;13:30;17.03.2019
796;0.8140;14:00;17.03.2019
797;0.8110;14:30;17.03.2019
798;0.8120;15:00;17.03.2019
799;0.8130;15:30;17.03.2019
800;0.8090;16:00;17.03.2019
801;0.8070;16:30;17.03.2019
802;0.8060;17:00;17.03.2019
803;0.8040;17:30;17.03.2019
804;0.7990;18:00;17.03.2019
805;0.8050;18:30;17.03.2019
806;0.8070;19:00;17.03.2019
807;0.8080;19:30;17.03.2019
808;0.8060;20:00;17.03.2019
809;0.7980;20:30;17.03.2019
810;0.8020;21:00;17.03.2019
811;0.7990;21:30;17.03.2019
812;0.8000;22:00;17.03.2019
813;0.8060;22:30;17.03.2019
814;0.8010;23:00;17.03.2019
815;0.8040;23:30;17.03.2019
816;0.7940;00:00;18.03.2019
817;0.7870;00:30;18.03.2019
818;0.8020;01:00;18.03.2019
819;0.8010;01:30;18.03.2019
820;0.7980;02:00;18.03.2019
821;0.7910;02:30;18.03.2019
822;0.7810;03:00;18.03.2019
823;0.7850;03:30;18.03.2019
824;0.7830;04:00;18.03.2019
825;0.7840;04:30;18.03.2019
826;0.7820;05:00;18.03.2019
827;0.7800;05:30;18.03.2019
828;0.7770;06:00;18.03.2019
829;0.7810;06:30;18.03.2019
830;0.7880;07:00;18.03.2019
831;0.7900;07:30;18.03.2019
832;0.8060;08:00;18.03.2019
833;0.8350;08:30;18.03.2019
834;0.8470;09:00;18.03.2019
835;0.9970;09:30;18.03.2019
836;1.1260;10:00;18.03.2019
837;1.1070;10:30;18.03.2019
838;0.6140;11:00;18.03.2019
839;0.5460;11:30;18.03.2019
840;0.5420;12:00;18.03.2019
841;0.5400;12:30;18.03.2019
842;0.5440;13:00;18.03.2019
843;0.4040;13:30;18.03.2019
844;0.6310;14:00;18.03.2019
845;0.5390;14:30;18.03.2019
846;0.5800;15:00;18.03.2019
847;0.5960;15:30;18.03.2019
848;0.5890;16:00;18.03.2019
849;0.5610;16:30;18.03.2019
850;0.5760;17:00;18.03.2019
851;0.5580;17:30;18.03.2019
852;0.5520;18:00;18.03.2019
853;0.5200;18:30;18.03.2019
854;0.4920;19:00;18.03.2019
855;0.4080;19:30;18.03.2019
856;0.3810;20:00;18.03.2019
857;0.3640;20:30;18.03.2019
858;0.3710;21:00;18.03.2019
859;0.3680;21:30;18.03.2019
860;0.3390;22:00;18.03.2019
861;0.3070;22:30;18.03.2019
862;0.3070;23:00;18.03.2019
863;0.5710;23:30;18.03.2019
864;0.6130;00:00;19.03.2019
865;0.3240;00:30;19.03.2019
866;0.3060;01:00;19.03.2019
867;0.3070;01:30;19.03.2019
868;0.4920;02:00;19.03.2019
869;0.6690;02:30;19.03.2019
870;0.3310;03:00;19.03.2019
871;0.3060;03:30;19.03.2019
872;0.3060;04:00;19.03.2019
873;0.4320;04:30;19.03.2019
874;0.7170;05:00;19.03.2019
875;0.3370;05:30;19.03.2019
876;0.3060;06:00;19.03.2019
877;0.3070;06:30;19.03.2019
878;0.4190;07:00;19.03.2019
879;0.7330;07:30;19.03.2019
880;0.3480;08:00;19.03.2019
881;0.3090;08:30;19.03.2019
882;0.3070;09:00;19.03.2019
883;0.4460;09:30;19.03.2019
884;0.7780;10:00;19.03.2019
885;0.4250;10:30;19.03.2019
886;0.3660;11:00;19.03.2019
887;0.3730;11:30;19.03.2019
888;0.3130;12:00;19.03.2019
889;0.3070;12:30;19.03.2019
890;0.3570;13:00;19.03.2019
891;0.7770;13:30;19.03.2019
892;0.4850;14:00;19.03.2019
893;0.3680;14:30;19.03.2019
894;0.3820;15:00;19.03.2019
895;0.3810;15:30;19.03.2019
896;0.3810;16:00;19.03.2019
897;0.3780;16:30;19.03.2019
898;0.3790;17:00;19.03.2019
899;0.4590;17:30;19.03.2019
900;0.4410;18:00;19.03.2019
901;0.4210;18:30;19.03.2019
902;0.3950;19:00;19.03.2019
903;0.3840;19:30;19.03.2019
904;0.3760;20:00;19.03.2019
905;0.3660;20:30;19.03.2019
906;0.3050;21:00;19.03.2019
907;0.3020;21:30;19.03.2019
908;0.3430;22:00;19.03.2019
909;0.7710;22:30;19.03.2019
910;0.3900;23:00;19.03.2019
911;0.3020;23:30;19.03.2019
912;0.3020;00:00;20.03.2019
913;0.3500;00:30;20.03.2019
914;0.7360;01:00;20.03.2019
915;0.3300;01:30;20.03.2019
916;0.3020;02:00;20.03.2019
917;0.3020;02:30;20.03.2019
918;0.3700;03:00;20.03.2019
919;0.7220;03:30;20.03.2019
920;0.3140;04:00;20.03.2019
921;0.3020;04:30;20.03.2019
922;0.3020;05:00;20.03.2019
923;0.4220;05:30;20.03.2019
924;0.6580;06:00;20.03.2019
925;0.3010;06:30;20.03.2019
926;0.3020;07:00;20.03.2019
927;0.3020;07:30;20.03.2019
928;0.5550;08:00;20.03.2019
929;0.5390;08:30;20.03.2019
930;0.3050;09:00;20.03.2019
931;0.3010;09:30;20.03.2019
932;0.3360;10:00;20.03.2019
933;0.7710;10:30;20.03.2019
934;0.4640;11:00;20.03.2019
935;0.3660;11:30;20.03.2019
936;0.4230;12:00;20.03.2019
937;0.3820;12:30;20.03.2019
938;0.4070;13:00;20.03.2019
939;0.4210;13:30;20.03.2019
940;0.4320;14:00;20.03.2019
941;0.4210;14:30;20.03.2019
942;0.4510;15:00;20.03.2019
943;0.4440;15:30;20.03.2019
944;0.4480;16:00;20.03.2019
945;0.3860;16:30;20.03.2019
946;0.3820;17:00;20.03.2019
947;0.3820;17:30;20.03.2019
948;0.3790;18:00;20.03.2019
949;0.3770;18:30;20.03.2019
950;0.3740;19:00;20.03.2019
951;0.3710;19:30;20.03.2019
952;0.3690;20:00;20.03.2019
953;0.3660;20:30;20.03.2019
954;0.3640;21:00;20.03.2019
955;0.3630;21:30;20.03.2019
956;0.3210;22:00;20.03.2019
957;0.3020;22:30;20.03.2019
958;0.3030;23:00;20.03.2019
959;0.6030;23:30;20.03.2019
960;0.4120;00:00;21.03.2019
961;0.3030;00:30;21.03.2019
962;0.3020;01:00;21.03.2019
963;0.3030;01:30;21.03.2019
964;0.5460;02:00;21.03.2019
965;0.3910;02:30;21.03.2019
966;0.3020;03:00;21.03.2019
967;0.3020;03:30;21.03.2019
968;0.3030;04:00;21.03.2019
969;0.5140;04:30;21.03.2019
970;0.3810;05:00;21.03.2019
971;0.3020;05:30;21.03.2019
972;0.3020;06:00;21.03.2019
973;0.3040;06:30;21.03.2019
974;0.5660;07:00;21.03.2019
975;0.3430;07:30;21.03.2019
976;0.3020;08:00;21.03.2019
977;0.3020;08:30;21.03.2019
978;0.3590;09:00;21.03.2019
979;0.6370;09:30;21.03.2019
980;0.3510;10:00;21.03.2019
981;0.3670;10:30;21.03.2019
982;0.3630;11:00;21.03.2019
983;0.3660;11:30;21.03.2019
984;0.3610;12:00;21.03.2019
985;0.3590;12:30;21.03.2019
986;0.3600;13:00;21.03.2019
987;0.3590;13:30;21.03.2019
988;0.3600;14:00;21.03.2019
989;0.3630;14:30;21.03.2019
990;0.3640;15:00;21.03.2019
991;0.3650;15:30;21.03.2019
992;0.3690;16:00;21.03.2019
993;0.3670;16:30;21.03.2019
994;0.3670;17:00;21.03.2019
995;0.3680;17:30;21.03.2019
996;0.3650;18:00;21.03.2019
997;0.3660;18:30;21.03.2019
998;0.3640;19:00;21.03.2019
999;0.3630;19:30;21.03.2019
1000;0.3610;20:00;21.03.2019
1001;0.3450;20:30;21.03.2019
1002;0.3020;21:00;21.03.2019
1003;0.3030;21:30;21.03.2019
1004;0.4620;22:00;21.03.2019
1005;0.6880;22:30;21.03.2019
1006;0.3290;23:00;21.03.2019
1007;0.3010;23:30;21.03.2019
1008;0.3030;00:00;22.03.2019
1009;0.3920;00:30;22.03.2019
1010;0.7120;01:00;22.03.2019
1011;0.3270;01:30;22.03.2019
1012;0.3020;02:00;22.03.2019
1013;0.3020;02:30;22.03.2019
1014;0.3950;03:00;22.03.2019
1015;0.6960;03:30;22.03.2019
1016;0.3230;04:00;22.03.2019
1017;0.3020;04:30;22.03.2019
1018;0.3030;05:00;22.03.2019
1019;0.3840;05:30;22.03.2019
1020;0.7140;06:00;22.03.2019
1021;0.3190;06:30;22.03.2019
1022;0.3010;07:00;22.03.2019
1023;0.3660;07:30;22.03.2019
1024;1.0530;08:00;22.03.2019
1025;0.6160;08:30;22.03.2019
1026;0.5090;09:00;22.03.2019
1027;0.3450;09:30;22.03.2019
1028;0.3600;10:00;22.03.2019
1029;0.3530;10:30;22.03.2019
1030;0.3560;11:00;22.03.2019
1031;0.3450;11:30;22.03.2019
1032;0.5420;12:00;22.03.2019
1033;0.9550;12:30;22.03.2019
1034;0.4150;13:00;22.03.2019
1035;0.3670;13:30;22.03.2019
1036;0.3590;14:00;22.03.2019
1037;0.3640;14:30;22.03.2019
1038;0.3570;15:00;22.03.2019
1039;0.3580;15:30;22.03.2019
1040;0.3560;16:00;22.03.2019
1041;0.3640;16:30;22.03.2019
1042;0.3620;17:00;22.03.2019
1043;0.3650;17:30;22.03.2019
1044;0.3660;18:00;22.03.2019
1045;0.3630;18:30;22.03.2019
1046;0.3580;19:00;22.03.2019
1047;0.3390;19:30;22.03.2019
1048;0.3030;20:00;22.03.2019
1049;0.3020;20:30;22.03.2019
1050;0.4460;21:00;22.03.2019
1051;0.4730;21:30;22.03.2019
1052;0.3400;22:00;22.03.2019
1053;0.3020;22:30;22.03.2019
1054;0.3010;23:00;22.03.2019
1055;0.3200;23:30;22.03.2019
1056;0.5610;00:00;23.03.2019
1057;0.3250;00:30;23.03.2019
1058;0.3010;01:00;23.03.2019
1059;0.3010;01:30;23.03.2019
1060;0.3190;02:00;23.03.2019
1061;0.5840;02:30;23.03.2019
1062;0.3190;03:00;23.03.2019
1063;0.3010;03:30;23.03.2019
1064;0.3020;04:00;23.03.2019
1065;0.6220;04:30;23.03.2019
1066;0.9550;05:00;23.03.2019
1067;0.5170;05:30;23.03.2019
1068;0.3360;06:00;23.03.2019
1069;0.3010;06:30;23.03.2019
1070;0.3020;07:00;23.03.2019
1071;0.3370;07:30;23.03.2019
1072;0.6150;08:00;23.03.2019
1073;0.3140;08:30;23.03.2019
1074;0.3010;09:00;23.03.2019
1075;0.3020;09:30;23.03.2019
1076;0.4250;10:00;23.03.2019
1077;0.5920;10:30;23.03.2019
1078;0.3250;11:00;23.03.2019
1079;0.3010;11:30;23.03.2019
1080;0.3020;12:00;23.03.2019
1081;0.4970;12:30;23.03.2019
1082;0.6220;13:00;23.03.2019
1083;0.3420;13:30;23.03.2019
1084;0.3050;14:00;23.03.2019
1085;0.3020;14:30;23.03.2019
1086;0.3660;15:00;23.03.2019
1087;0.7680;15:30;23.03.2019
1088;0.3500;16:00;23.03.2019
1089;0.3220;16:30;23.03.2019
1090;0.3010;17:00;23.03.2019
1091;0.3020;17:30;23.03.2019
1092;0.6810;18:00;23.03.2019
1093;0.4300;18:30;23.03.2019
1094;0.3010;19:00;23.03.2019
1095;0.3010;19:30;23.03.2019
1096;0.3070;20:00;23.03.2019
1097;0.7300;20:30;23.03.2019
1098;0.3630;21:00;23.03.2019
1099;0.3010;21:30;23.03.2019
1100;0.3010;22:00;23.03.2019
1101;0.3070;22:30;23.03.2019
1102;0.6600;23:00;23.03.2019
1103;0.3330;23:30;23.03.2019
1104;0.3010;00:00;24.03.2019
1105;0.3020;00:30;24.03.2019
1106;0.3040;01:00;24.03.2019
1107;0.6180;01:30;24.03.2019
1108;0.3360;02:00;24.03.2019
1109;0.3010;02:30;24.03.2019
1110;0.3020;03:00;24.03.2019
1111;0.3030;03:30;24.03.2019
1112;0.5890;04:00;24.03.2019
1113;0.3360;04:30;24.03.2019
1114;0.3010;05:00;24.03.2019
1115;0.3020;05:30;24.03.2019
1116;0.4090;06:00;24.03.2019
1117;1.0990;06:30;24.03.2019
1118;0.5330;07:00;24.03.2019
1119;0.3590;07:30;24.03.2019
1120;0.3010;08:00;24.03.2019
1121;0.3020;08:30;24.03.2019
1122;0.3020;09:00;24.03.2019
1123;0.5340;09:30;24.03.2019
1124;0.3550;10:00;24.03.2019
1125;0.3010;10:30;24.03.2019
1126;0.3010;11:00;24.03.2019
1127;0.5250;11:30;24.03.2019
1128;0.9970;12:00;24.03.2019
1129;0.4600;12:30;24.03.2019
1130;0.3270;13:00;24.03.2019
1131;0.3010;13:30;24.03.2019
1132;0.3010;14:00;24.03.2019
1133;0.5200;14:30;24.03.2019
1134;1.0200;15:00;24.03.2019
1135;0.4610;15:30;24.03.2019
1136;0.3320;16:00;24.03.2019
1137;0.3010;16:30;24.03.2019
1138;0.3010;17:00;24.03.2019
1139;0.3040;17:30;24.03.2019
1140;0.6200;18:00;24.03.2019
1141;0.3380;18:30;24.03.2019
1142;0.3010;19:00;24.03.2019
1143;0.4630;19:30;24.03.2019
1144;1.0130;20:00;24.03.2019
1145;0.3930;20:30;24.03.2019
1146;0.3170;21:00;24.03.2019
1147;0.3010;21:30;24.03.2019
1148;0.3010;22:00;24.03.2019
1149;0.4530;22:30;24.03.2019
1150;1.0790;23:00;24.03.2019
1151;0.4160;23:30;24.03.2019
1152;0.3340;00:00;25.03.2019
1153;0.3010;00:30;25.03.2019
1154;0.3010;01:00;25.03.2019
1155;0.4200;01:30;25.03.2019
1156;1.0840;02:00;25.03.2019
1157;0.4280;02:30;25.03.2019
1158;0.3390;03:00;25.03.2019
1159;0.3010;03:30;25.03.2019
1160;0.3050;04:00;25.03.2019
1161;0.5830;04:30;25.03.2019
1162;0.4880;05:00;25.03.2019
1163;0.3270;05:30;25.03.2019
1164;0.3030;06:00;25.03.2019
1165;0.3020;06:30;25.03.2019
1166;0.3220;07:00;25.03.2019
1167;0.5460;07:30;25.03.2019
1168;0.3380;08:00;25.03.2019
1169;0.3160;08:30;25.03.2019
1170;0.3020;09:00;25.03.2019
1171;0.3200;09:30;25.03.2019
1172;0.6780;10:00;25.03.2019
1173;0.3730;10:30;25.03.2019
1174;0.3800;11:00;25.03.2019
1175;0.3780;11:30;25.03.2019
1176;0.3800;12:00;25.03.2019
1177;0.3890;12:30;25.03.2019
1178;0.3940;13:00;25.03.2019
1179;0.3970;13:30;25.03.2019
1180;0.4610;14:00;25.03.2019
1181;0.4700;14:30;25.03.2019
1182;0.4800;15:00;25.03.2019
1183;0.4960;15:30;25.03.2019
1184;0.5430;16:00;25.03.2019
1185;0.5370;16:30;25.03.2019
1186;0.5210;17:00;25.03.2019
1187;0.5360;17:30;25.03.2019
1188;0.4960;18:00;25.03.2019
1189;0.4090;18:30;25.03.2019
1190;0.4060;19:00;25.03.2019
1191;0.3940;19:30;25.03.2019
1192;0.3860;20:00;25.03.2019
1193;0.3850;20:30;25.03.2019
1194;0.3890;21:00;25.03.2019
1195;0.3850;21:30;25.03.2019
1196;0.3810;22:00;25.03.2019
1197;0.3810;22:30;25.03.2019
1198;0.3800;23:00;25.03.2019
1199;0.3760;23:30;25.03.2019
1200;0.3700;00:00;26.03.2019
1201;0.3750;00:30;26.03.2019
1202;0.3730;01:00;26.03.2019
1203;0.3300;01:30;26.03.2019
1204;0.3030;02:00;26.03.2019
1205;0.3040;02:30;26.03.2019
1206;0.7000;03:00;26.03.2019
1207;0.4600;03:30;26.03.2019
1208;0.3670;04:00;26.03.2019
1209;0.3630;04:30;26.03.2019
1210;0.3640;05:00;26.03.2019
1211;0.3060;05:30;26.03.2019
1212;0.3030;06:00;26.03.2019
1213;0.3220;06:30;26.03.2019
1214;0.7280;07:00;26.03.2019
1215;0.3610;07:30;26.03.2019
1216;0.3700;08:00;26.03.2019
1217;0.3650;08:30;26.03.2019
1218;0.3670;09:00;26.03.2019
1219;0.3750;09:30;26.03.2019
1220;0.3750;10:00;26.03.2019
1221;0.3880;10:30;26.03.2019
1222;0.3870;11:00;26.03.2019
1223;0.3910;11:30;26.03.2019
1224;0.3930;12:00;26.03.2019
1225;0.3990;12:30;26.03.2019
1226;0.4400;13:00;26.03.2019
1227;0.4460;13:30;26.03.2019
1228;0.4500;14:00;26.03.2019
1229;0.4590;14:30;26.03.2019
1230;0.4640;15:00;26.03.2019
1231;0.4590;15:30;26.03.2019
1232;0.5320;16:00;26.03.2019
1233;0.5360;16:30;26.03.2019
1234;0.5530;17:00;26.03.2019
1235;0.5310;17:30;26.03.2019
1236;0.5350;18:00;26.03.2019
1237;0.5270;18:30;26.03.2019
1238;0.4390;19:00;26.03.2019
1239;0.3810;19:30;26.03.2019
1240;0.3810;20:00;26.03.2019
1241;0.3760;20:30;26.03.2019
1242;0.3620;21:00;26.03.2019
1243;0.3700;21:30;26.03.2019
1244;0.3670;22:00;26.03.2019
1245;0.3590;22:30;26.03.2019
1246;0.3590;23:00;26.03.2019
1247;0.3520;23:30;26.03.2019
1248;0.3510;00:00;27.03.2019
1249;0.3510;00:30;27.03.2019
1250;0.3490;01:00;27.03.2019
1251;0.3420;01:30;27.03.2019
1252;0.3030;02:00;27.03.2019
1253;0.3030;02:30;27.03.2019
1254;0.3600;03:00;27.03.2019
1255;0.6100;03:30;27.03.2019
1256;0.3360;04:00;27.03.2019
1257;0.3240;04:30;27.03.2019
1258;0.3030;05:00;27.03.2019
1259;0.3030;05:30;27.03.2019
1260;0.5930;06:00;27.03.2019
1261;0.4060;06:30;27.03.2019
1262;0.3460;07:00;27.03.2019
1263;0.3440;07:30;27.03.2019
1264;0.3470;08:00;27.03.2019
1265;0.3470;08:30;27.03.2019
1266;0.3500;09:00;27.03.2019
1267;0.3570;09:30;27.03.2019
1268;0.3610;10:00;27.03.2019
1269;0.3620;10:30;27.03.2019
1270;0.3630;11:00;27.03.2019
1271;0.3670;11:30;27.03.2019
1272;0.3680;12:00;27.03.2019
1273;0.3700;12:30;27.03.2019
1274;0.3750;13:00;27.03.2019
1275;0.3750;13:30;27.03.2019
1276;0.3790;14:00;27.03.2019
1277;0.3810;14:30;27.03.2019
1278;0.3820;15:00;27.03.2019
1279;0.3800;15:30;27.03.2019
1280;0.3780;16:00;27.03.2019
1281;0.3760;16:30;27.03.2019
1282;0.3760;17:00;27.03.2019
1283;0.3770;17:30;27.03.2019
1284;0.3710;18:00;27.03.2019
1285;0.3710;18:30;27.03.2019
1286;0.3640;19:00;27.03.2019
1287;0.3630;19:30;27.03.2019
1288;0.3610;20:00;27.03.2019
1289;0.3560;20:30;27.03.2019
1290;0.3560;21:00;27.03.2019
1291;0.3500;21:30;27.03.2019
1292;0.3520;22:00;27.03.2019
1293;0.3510;22:30;27.03.2019
1294;0.3330;23:00;27.03.2019
1295;0.3020;23:30;27.03.2019
1296;0.3030;00:00;28.03.2019
1297;0.4560;00:30;28.03.2019
1298;0.4260;01:00;28.03.2019
1299;0.3550;01:30;28.03.2019
1300;0.3030;02:00;28.03.2019
1301;0.3030;02:30;28.03.2019
1302;0.3110;03:00;28.03.2019
1303;0.5210;03:30;28.03.2019
1304;0.3450;04:00;28.03.2019
1305;0.3160;04:30;28.03.2019
1306;0.3030;05:00;28.03.2019
1307;0.3040;05:30;28.03.2019
1308;0.4630;06:00;28.03.2019
1309;0.3540;06:30;28.03.2019
1310;0.3300;07:00;28.03.2019
1311;0.3040;07:30;28.03.2019
1312;0.3030;08:00;28.03.2019
1313;0.4870;08:30;28.03.2019
1314;0.4440;09:00;28.03.2019
1315;0.3500;09:30;28.03.2019
1316;0.3530;10:00;28.03.2019
1317;0.3520;10:30;28.03.2019
1318;0.3580;11:00;28.03.2019
1319;0.3580;11:30;28.03.2019
1320;0.3590;12:00;28.03.2019
1321;0.3600;12:30;28.03.2019
1322;0.3600;13:00;28.03.2019
1323;0.3650;13:30;28.03.2019
1324;0.3730;14:00;28.03.2019
1325;0.3700;14:30;28.03.2019
1326;0.3780;15:00;28.03.2019
1327;0.3840;15:30;28.03.2019
1328;0.3850;16:00;28.03.2019
1329;0.3860;16:30;28.03.2019
1330;0.3860;17:00;28.03.2019
1331;0.3850;17:30;28.03.2019
1332;0.3910;18:00;28.03.2019
1333;0.3880;18:30;28.03.2019
1334;0.3840;19:00;28.03.2019
1335;0.3800;19:30;28.03.2019
1336;0.3710;20:00;28.03.2019
1337;0.3710;20:30;28.03.2019
1338;0.3720;21:00;28.03.2019
1339;0.3680;21:30;28.03.2019
1340;0.3660;22:00;28.03.2019
1341;0.3600;22:30;28.03.2019
1342;0.3300;23:00;28.03.2019
1343;0.3030;23:30;28.03.2019
1344;0.3040;00:00;29.03.2019
1345;0.5040;00:30;29.03.2019
1346;0.3840;01:00;29.03.2019
1347;0.3600;01:30;29.03.2019
1348;0.3030;02:00;29.03.2019
1349;0.3040;02:30;29.03.2019
1350;0.3120;03:00;29.03.2019
1351;0.5270;03:30;29.03.2019
1352;0.3520;04:00;29.03.2019
1353;0.3230;04:30;29.03.2019
1354;0.3030;05:00;29.03.2019
1355;0.3030;05:30;29.03.2019
1356;0.4660;06:00;29.03.2019
1357;0.3770;06:30;29.03.2019
1358;0.3400;07:00;29.03.2019
1359;0.3030;07:30;29.03.2019
1360;0.3030;08:00;29.03.2019
1361;0.4030;08:30;29.03.2019
1362;0.4710;09:00;29.03.2019
1363;0.3650;09:30;29.03.2019
1364;0.3600;10:00;29.03.2019
1365;0.3590;10:30;29.03.2019
1366;0.3530;11:00;29.03.2019
1367;0.3540;11:30;29.03.2019
1368;0.3560;12:00;29.03.2019
1369;0.3570;12:30;29.03.2019
1370;0.3610;13:00;29.03.2019
1371;0.3670;13:30;29.03.2019
1372;0.3700;14:00;29.03.2019
1373;0.3700;14:30;29.03.2019
1374;0.3730;15:00;29.03.2019
1375;0.3760;15:30;29.03.2019
1376;0.3730;16:00;29.03.2019
1377;0.3780;16:30;29.03.2019
1378;0.3780;17:00;29.03.2019
1379;0.3770;17:30;29.03.2019
1380;0.3750;18:00;29.03.2019
1381;0.3720;18:30;29.03.2019
1382;0.3710;19:00;29.03.2019
1383;0.3710;19:30;29.03.2019
1384;0.3710;20:00;29.03.2019
1385;0.3680;20:30;29.03.2019
1386;0.3700;21:00;29.03.2019
1387;0.3680;21:30;29.03.2019
1388;0.3670;22:00;29.03.2019
1389;0.3670;22:30;29.03.2019
1390;0.3060;23:00;29.03.2019
1391;0.3030;23:30;29.03.2019
1392;0.3430;00:00;30.03.2019
1393;0.6940;00:30;30.03.2019
1394;0.3570;01:00;30.03.2019
1395;0.3560;01:30;30.03.2019
1396;0.3030;02:00;30.03.2019
1397;0.3030;02:30;30.03.2019
1398;0.4040;03:00;30.03.2019
1399;0.6010;03:30;30.03.2019
1400;0.3570;04:00;30.03.2019
1401;0.3200;04:30;30.03.2019
1402;0.3030;05:00;30.03.2019
1403;0.3030;05:30;30.03.2019
1404;0.6450;06:00;30.03.2019
1405;0.4150;06:30;30.03.2019
1406;0.3400;07:00;30.03.2019
1407;0.3030;07:30;30.03.2019
1408;0.3030;08:00;30.03.2019
1409;0.4980;08:30;30.03.2019
1410;0.5660;09:00;30.03.2019
1411;0.3580;09:30;30.03.2019
1412;0.3040;10:00;30.03.2019
1413;0.3030;10:30;30.03.2019
1414;0.3670;11:00;30.03.2019
1415;0.8420;11:30;30.03.2019
1416;0.3770;12:00;30.03.2019
1417;0.3830;12:30;30.03.2019
1418;0.3760;13:00;30.03.2019
1419;0.3790;13:30;30.03.2019
1420;0.3760;14:00;30.03.2019
1421;0.3790;14:30;30.03.2019
1422;0.3440;15:00;30.03.2019
1423;0.3030;15:30;30.03.2019
1424;0.3030;16:00;30.03.2019
1425;0.5840;16:30;30.03.2019
1426;0.7130;17:00;30.03.2019
1427;0.3680;17:30;30.03.2019
1428;0.3310;18:00;30.03.2019
1429;0.3030;18:30;30.03.2019
1430;0.3050;19:00;30.03.2019
1431;0.7920;19:30;30.03.2019
1432;0.5520;20:00;30.03.2019
1433;0.3310;20:30;30.03.2019
1434;0.3020;21:00;30.03.2019
1435;0.3030;21:30;30.03.2019
1436;0.5720;22:00;30.03.2019
1437;0.6920;22:30;30.03.2019
1438;0.3350;23:00;30.03.2019
1439;0.3030;23:30;30.03.2019
1440;0.3030;00:00;31.03.2019
1441;0.5070;00:30;31.03.2019
1442;0.7980;01:00;31.03.2019
1443;0.3440;01:30;31.03.2019
1444;0.3030;02:00;31.03.2019
1445;0.3020;02:30;31.03.2019
1446;0.4370;03:00;31.03.2019
1447;0.8220;03:30;31.03.2019
1448;0.3470;04:00;31.03.2019
1449;0.3020;04:30;31.03.2019
1450;0.3030;05:00;31.03.2019
1451;0.3530;05:30;31.03.2019
1452;0.8240;06:00;31.03.2019
1453;0.3480;06:30;31.03.2019
1454;0.3030;07:00;31.03.2019
1455;0.3030;07:30;31.03.2019
1456;0.4300;08:00;31.03.2019
1457;0.8360;08:30;31.03.2019
1458;0.3890;09:00;31.03.2019
1459;0.3870;09:30;31.03.2019
1460;0.3050;10:00;31.03.2019
1461;0.3030;10:30;31.03.2019
1462;0.3870;11:00;31.03.2019
1463;0.8690;11:30;31.03.2019
1464;0.8500;12:00;31.03.2019
1465;0.5450;12:30;31.03.2019
1466;0.5440;13:00;31.03.2019
1467;0.7090;13:30;31.03.2019
1468;0.6820;14:00;31.03.2019
1469;0.7180;14:30;31.03.2019
1470;0.6960;15:00;31.03.2019
1471;0.6830;15:30;31.03.2019
1472;0.6950;16:00;31.03.2019
1473;0.4050;16:30;31.03.2019
1474;0.2990;17:00;31.03.2019
1475;0.3050;17:30;31.03.2019
1476;0.7720;18:00;31.03.2019
1477;0.8520;18:30;31.03.2019
1478;0.7470;19:00;31.03.2019
1479;0.3000;19:30;31.03.2019
1480;0.2990;20:00;31.03.2019
1481;0.4020;20:30;31.03.2019
1482;0.8560;21:00;31.03.2019
1483;0.7110;21:30;31.03.2019
1484;0.3040;22:00;31.03.2019
1485;0.3020;22:30;31.03.2019
1486;0.3180;23:00;31.03.2019
1487;0.8430;23:30;31.03.2019
1488;0.6240;00:00;01.04.2019
