n;P+;R+;Time;Date
;0,263;0,009;09:00;18.02.2020
;0,266;0,013;09:30;18.02.2020
;0,264;0,007;10:00;18.02.2020
;0,275;0,008;10:30;18.02.2020
;0,274;0,011;11:00;18.02.2020
;0,260;0,011;11:30;18.02.2020
;0,260;0,018;12:00;18.02.2020
;0,269;0,020;12:30;18.02.2020
;0,253;0,018;13:00;18.02.2020
;0,253;0,019;13:30;18.02.2020
;0,234;0,019;14:00;18.02.2020
;0,228;0,020;14:30;18.02.2020
;0,219;0,006;15:00;18.02.2020
;0,220;0,004;15:30;18.02.2020
;0,216;0,003;16:00;18.02.2020
;0,219;0,015;16:30;18.02.2020
;0,215;0,007;17:00;18.02.2020
;0,212;0,004;17:30;18.02.2020
;0,202;0,002;18:00;18.02.2020
;0,198;0,002;18:30;18.02.2020
;0,190;0,001;19:00;18.02.2020
;0,184;0,000;19:30;18.02.2020
;0,179;0,000;20:00;18.02.2020
;0,169;0,000;20:30;18.02.2020
;0,164;0,000;21:00;18.02.2020
;0,149;0,000;21:30;18.02.2020
;0,130;0,000;22:00;18.02.2020
;0,109;0,000;22:30;18.02.2020
;0,103;0,001;23:00;18.02.2020
;0,100;0,000;23:30;18.02.2020
;0,092;0,000;00:00;18.02.2020
;0,090;0,001;00:30;19.02.2020
;0,086;0,000;01:00;19.02.2020
;0,089;0,002;01:30;19.02.2020
;0,089;0,000;02:00;19.02.2020
;0,089;0,001;02:30;19.02.2020
;0,088;0,000;03:00;19.02.2020
;0,088;0,000;03:30;19.02.2020
;0,096;0,000;04:00;19.02.2020
;0,102;0,001;04:30;19.02.2020
;0,115;0,001;05:00;19.02.2020
;0,128;0,000;05:30;19.02.2020
;0,198;0,001;06:00;19.02.2020
;0,209;0,003;06:30;19.02.2020
;0,210;0,002;07:00;19.02.2020
;0,222;0,001;07:30;19.02.2020
;0,247;0,001;08:00;19.02.2020
;0,267;0,007;08:30;19.02.2020
;0,270;0,019;09:00;19.02.2020
;0,268;0,017;09:30;19.02.2020
;0,272;0,030;10:00;19.02.2020
;0,267;0,015;10:30;19.02.2020
;0,265;0,016;11:00;19.02.2020
;0,267;0,016;11:30;19.02.2020
;0,263;0,012;12:00;19.02.2020
;0,263;0,019;12:30;19.02.2020
;0,256;0,029;13:00;19.02.2020
;0,255;0,018;13:30;19.02.2020
;0,242;0,025;14:00;19.02.2020
;0,234;0,024;14:30;19.02.2020
;0,225;0,017;15:00;19.02.2020
;0,221;0,006;15:30;19.02.2020
;0,213;0,003;16:00;19.02.2020
;0,213;0,011;16:30;19.02.2020
;0,214;0,010;17:00;19.02.2020
;0,205;0,005;17:30;19.02.2020
;0,205;0,003;18:00;19.02.2020
;0,195;0,001;18:30;19.02.2020
;0,194;0,000;19:00;19.02.2020
;0,189;0,000;19:30;19.02.2020
;0,186;0,001;20:00;19.02.2020
;0,184;0,000;20:30;19.02.2020
;0,170;0,000;21:00;19.02.2020
;0,155;0,000;21:30;19.02.2020
;0,134;0,000;22:00;19.02.2020
;0,115;0,001;22:30;19.02.2020
;0,103;0,000;23:00;19.02.2020
;0,100;0,000;23:30;19.02.2020
;0,090;0,001;00:00;19.02.2020
