n;P+;R+;Time;Date
;1,3536;0,0010;00:30;20.02.2020
;1,3246;0,0000;01:00;20.02.2020
;1,2636;0,0000;01:30;20.02.2020
;1,2486;0,0000;02:00;20.02.2020
;1,2316;0,0000;02:30;20.02.2020
;1,2256;0,0000;03:00;20.02.2020
;1,2096;0,0000;03:30;20.02.2020
;1,1996;0,0000;04:00;20.02.2020
;1,1986;0,0000;04:30;20.02.2020
;1,2076;0,0010;05:00;20.02.2020
;1,1916;0,0000;05:30;20.02.2020
;1,2376;0,0000;06:00;20.02.2020
;1,2266;0,0000;06:30;20.02.2020
;1,2546;0,0000;07:00;20.02.2020
;1,3646;0,0000;07:30;20.02.2020
;1,4586;0,0000;08:00;20.02.2020
;1,4976;0,0000;08:30;20.02.2020
;1,5346;0,0000;09:00;20.02.2020
;1,5486;0,0010;09:30;20.02.2020
;1,5586;0,0000;10:00;20.02.2020
;1,5296;0,0000;10:30;20.02.2020
;1,5656;0,0000;11:00;20.02.2020
;1,5536;0,0000;11:30;20.02.2020
;1,5826;0,0000;12:00;20.02.2020
;1,5966;0,0000;12:30;20.02.2020
;1,5986;0,0000;13:00;20.02.2020
;1,6106;0,0000;13:30;20.02.2020
;1,6236;0,0010;14:00;20.02.2020
;1,5926;0,0000;14:30;20.02.2020
;1,5916;0,0000;15:00;20.02.2020
;1,6036;0,0000;15:30;20.02.2020
;1,5946;0,0000;16:00;20.02.2020
;1,6056;0,0000;16:30;20.02.2020
;1,5806;0,0000;17:00;20.02.2020
;1,5826;0,0000;17:30;20.02.2020
;1,5886;0,0010;18:00;20.02.2020
;1,5156;0,0000;18:30;20.02.2020
;1,4826;0,0000;19:00;20.02.2020
;1,4686;0,0000;19:30;20.02.2020
;1,4946;0,0000;20:00;20.02.2020
;1,4816;0,0000;20:30;20.02.2020
;1,5106;0,0000;21:00;20.02.2020
;1,4726;0,0000;21:30;20.02.2020
;1,4766;0,0000;22:00;20.02.2020
;1,4476;0,0010;22:30;20.02.2020
;1,4046;0,0000;23:00;20.02.2020
;1,4146;0,0000;23:30;20.02.2020
;1,3906;0,0000;00:00;20.02.2020
;1,3366;0,0000;00:30;21.02.2020
;1,3036;0,0000;01:00;21.02.2020
;1,2736;0,0000;01:30;21.02.2020
;1,2656;0,0000;02:00;21.02.2020
;1,2406;0,0000;02:30;21.02.2020
;1,2016;0,0010;03:00;21.02.2020
;1,2176;0,0000;03:30;21.02.2020
;1,2466;0,0000;04:00;21.02.2020
;1,2236;0,0000;04:30;21.02.2020
;1,2116;0,0000;05:00;21.02.2020
;1,2276;0,0000;05:30;21.02.2020
;1,2376;0,0000;06:00;21.02.2020
;1,2266;0,0000;06:30;21.02.2020
;1,2836;0,0000;07:00;21.02.2020
;1,3596;0,0010;07:30;21.02.2020
;1,4386;0,0000;08:00;21.02.2020
;1,5046;0,0000;08:30;21.02.2020
;1,5516;0,0000;09:00;21.02.2020
;1,5496;0,0000;09:30;21.02.2020
;1,5376;0,0000;10:00;21.02.2020
;1,5876;0,0000;10:30;21.02.2020
;1,5916;0,0000;11:00;21.02.2020
;1,5816;0,0010;11:30;21.02.2020
;1,6046;0,0000;12:00;21.02.2020
;1,6346;0,0000;12:30;21.02.2020
;1,6126;0,0000;13:00;21.02.2020
;1,6346;0,0000;13:30;21.02.2020
;1,6396;0,0000;14:00;21.02.2020
;1,6116;0,0000;14:30;21.02.2020
;1,6246;0,0000;15:00;21.02.2020
;1,6426;0,0010;15:30;21.02.2020
;1,6036;0,0000;16:00;21.02.2020
;1,5636;0,0000;16:30;21.02.2020
;1,5936;0,0000;17:00;21.02.2020
;1,5286;0,0000;17:30;21.02.2020
;1,4926;0,0000;18:00;21.02.2020
;1,4766;0,0000;18:30;21.02.2020
;1,4516;0,0000;19:00;21.02.2020
;1,4716;0,0010;19:30;21.02.2020
;1,4936;0,0000;20:00;21.02.2020
;1,4926;0,0000;20:30;21.02.2020
;1,4606;0,0000;21:00;21.02.2020
;1,4836;0,0000;21:30;21.02.2020
;1,4216;0,0000;22:00;21.02.2020
;1,4246;0,0000;22:30;21.02.2020
;1,4096;0,0000;23:00;21.02.2020
;1,3946;0,0000;23:30;21.02.2020
;1,3776;0,0010;00:00;21.02.2020
;1,3566;0,0000;00:30;22.02.2020
;1,3446;0,0000;01:00;22.02.2020
;1,3306;0,0000;01:30;22.02.2020
;1,2986;0,0000;02:00;22.02.2020
;1,2606;0,0000;02:30;22.02.2020
;1,2596;0,0000;03:00;22.02.2020
;1,2576;0,0000;03:30;22.02.2020
;1,2486;0,0010;04:00;22.02.2020
;1,2226;0,0000;04:30;22.02.2020
;1,2256;0,0000;05:00;22.02.2020
;1,2176;0,0000;05:30;22.02.2020
;1,2046;0,0000;06:00;22.02.2020
;1,2516;0,0000;06:30;22.02.2020
;1,2256;0,0000;07:00;22.02.2020
;1,2876;0,0000;07:30;22.02.2020
;1,2836;0,0000;08:00;22.02.2020
;1,3436;0,0000;08:30;22.02.2020
;1,3446;0,0010;09:00;22.02.2020
;1,4076;0,0000;09:30;22.02.2020
;1,4676;0,0000;10:00;22.02.2020
;1,4296;0,0000;10:30;22.02.2020
;1,4546;0,0000;11:00;22.02.2020
;1,4386;0,0000;11:30;22.02.2020
;1,4366;0,0000;12:00;22.02.2020
;1,4386;0,0000;12:30;22.02.2020
;1,4656;0,0010;13:00;22.02.2020
;1,4696;0,0000;13:30;22.02.2020
;1,4546;0,0000;14:00;22.02.2020
;1,4986;0,0000;14:30;22.02.2020
;1,5146;0,0000;15:00;22.02.2020
;1,4966;0,0000;15:30;22.02.2020
;1,5046;0,0000;16:00;22.02.2020
;1,4476;0,0000;16:30;22.02.2020
;1,4846;0,0010;17:00;22.02.2020
;1,4906;0,0000;17:30;22.02.2020
;1,5076;0,0000;18:00;22.02.2020
;1,4906;0,0000;18:30;22.02.2020
;1,4436;0,0000;19:00;22.02.2020
;1,4686;0,0000;19:30;22.02.2020
;1,4496;0,0000;20:00;22.02.2020
;1,4386;0,0000;20:30;22.02.2020
;1,4666;0,0000;21:00;22.02.2020
;1,4516;0,0010;21:30;22.02.2020
;1,4276;0,0000;22:00;22.02.2020
;1,3976;0,0000;22:30;22.02.2020
;1,4246;0,0000;23:00;22.02.2020
;1,4036;0,0000;23:30;22.02.2020
;1,3986;0,0000;00:00;22.02.2020
;1,3716;0,0000;00:30;23.02.2020
;1,2746;0,0000;01:00;23.02.2020
;1,2926;0,0000;01:30;23.02.2020
;1,2796;0,0010;02:00;23.02.2020
;1,2956;0,0000;02:30;23.02.2020
;1,2486;0,0000;03:00;23.02.2020
;1,2336;0,0000;03:30;23.02.2020
