n;P+;R+;Time;Date
;1,6000;0,0000;00:30;25.02.2020
;1,5970;0,0000;01:00;25.02.2020
;1,5450;0,0000;01:30;25.02.2020
;1,4850;0,0000;02:00;25.02.2020
;1,4890;0,0000;02:30;25.02.2020
;1,4660;0,0000;03:00;25.02.2020
;1,4550;0,0000;03:30;25.02.2020
;1,4780;0,0000;04:00;25.02.2020
;1,4480;0,0010;04:30;25.02.2020
;1,4440;0,0000;05:00;25.02.2020
;1,4540;0,0000;05:30;25.02.2020
;1,4500;0,0000;06:00;25.02.2020
;1,4480;0,0000;06:30;25.02.2020
;1,5030;0,0000;07:00;25.02.2020
;1,6020;0,0000;07:30;25.02.2020
;1,6880;0,0000;08:00;25.02.2020
;1,7270;0,0000;08:30;25.02.2020
;1,7910;0,0010;09:00;25.02.2020
;1,7660;0,0000;09:30;25.02.2020
;1,8090;0,0000;10:00;25.02.2020
;1,8240;0,0000;10:30;25.02.2020
;1,8060;0,0000;11:00;25.02.2020
;1,8090;0,0000;11:30;25.02.2020
;1,8100;0,0000;12:00;25.02.2020
;1,8290;0,0000;12:30;25.02.2020
;1,8680;0,0010;13:00;25.02.2020
;1,8470;0,0000;13:30;25.02.2020
;1,8590;0,0000;14:00;25.02.2020
;1,8410;0,0000;14:30;25.02.2020
;1,8530;0,0000;15:00;25.02.2020
;1,8310;0,0000;15:30;25.02.2020
;1,8540;0,0000;16:00;25.02.2020
;1,8450;0,0000;16:30;25.02.2020
;1,8240;0,0010;17:00;25.02.2020
;1,8140;0,0000;17:30;25.02.2020
;1,8110;0,0000;18:00;25.02.2020
;1,7670;0,0000;18:30;25.02.2020
;1,7780;0,0000;19:00;25.02.2020
;1,7610;0,0000;19:30;25.02.2020
;1,7370;0,0000;20:00;25.02.2020
;1,7120;0,0000;20:30;25.02.2020
;1,7080;0,0000;21:00;25.02.2020
;1,7230;0,0010;21:30;25.02.2020
;1,7050;0,0000;22:00;25.02.2020
;1,7160;0,0000;22:30;25.02.2020
;1,7070;0,0000;23:00;25.02.2020
;1,6620;0,0000;23:30;25.02.2020
;1,6570;0,0000;00:00;25.02.2020
;1,5920;0,0000;00:30;26.02.2020
;1,6020;0,0000;01:00;26.02.2020
;1,5370;0,0000;01:30;26.02.2020
;1,5040;0,0010;02:00;26.02.2020
;1,4930;0,0000;02:30;26.02.2020
;1,4990;0,0000;03:00;26.02.2020
;1,4560;0,0000;03:30;26.02.2020
;1,4660;0,0000;04:00;26.02.2020
;1,4740;0,0000;04:30;26.02.2020
;1,4680;0,0000;05:00;26.02.2020
;1,4930;0,0000;05:30;26.02.2020
;1,5030;0,0000;06:00;26.02.2020
;1,4960;0,0010;06:30;26.02.2020
;1,5300;0,0000;07:00;26.02.2020
;1,5740;0,0000;07:30;26.02.2020
;1,7160;0,0000;08:00;26.02.2020
;1,7610;0,0000;08:30;26.02.2020
;1,7820;0,0000;09:00;26.02.2020
;1,8040;0,0000;09:30;26.02.2020
;1,8090;0,0000;10:00;26.02.2020
;1,8080;0,0000;10:30;26.02.2020
;1,8050;0,0010;11:00;26.02.2020
;1,7990;0,0000;11:30;26.02.2020
;1,8250;0,0000;12:00;26.02.2020
;1,8140;0,0000;12:30;26.02.2020
;1,8360;0,0000;13:00;26.02.2020
;1,8190;0,0000;13:30;26.02.2020
;1,8300;0,0000;14:00;26.02.2020
;1,8940;0,0000;14:30;26.02.2020
;1,8320;0,0010;15:00;26.02.2020
;1,8350;0,0000;15:30;26.02.2020
;1,8580;0,0000;16:00;26.02.2020
;1,8500;0,0000;16:30;26.02.2020
;1,8330;0,0000;17:00;26.02.2020
;1,8420;0,0000;17:30;26.02.2020
;1,8260;0,0000;18:00;26.02.2020
;1,7980;0,0000;18:30;26.02.2020
;1,7410;0,0000;19:00;26.02.2020
;1,7420;0,0010;19:30;26.02.2020
;1,7570;0,0000;20:00;26.02.2020
;1,7420;0,0000;20:30;26.02.2020
;1,7270;0,0000;21:00;26.02.2020
;1,7320;0,0000;21:30;26.02.2020
;1,7430;0,0000;22:00;26.02.2020
;1,7300;0,0000;22:30;26.02.2020
;1,6810;0,0000;23:00;26.02.2020
;1,6580;0,0000;23:30;26.02.2020
;1,6140;0,0010;00:00;26.02.2020
;1,5890;0,0000;00:30;27.02.2020
;1,5980;0,0000;01:00;27.02.2020
;1,5250;0,0000;01:30;27.02.2020
;1,4960;0,0000;02:00;27.02.2020
;1,4710;0,0000;02:30;27.02.2020
;1,4660;0,0000;03:00;27.02.2020
;1,4510;0,0000;03:30;27.02.2020
;1,4590;0,0000;04:00;27.02.2020
;1,4380;0,0010;04:30;27.02.2020
;1,4300;0,0000;05:00;27.02.2020
;1,4320;0,0000;05:30;27.02.2020
;1,4600;0,0000;06:00;27.02.2020
;1,4740;0,0000;06:30;27.02.2020
;1,5150;0,0000;07:00;27.02.2020
;1,5970;0,0000;07:30;27.02.2020
;1,6740;0,0000;08:00;27.02.2020
;1,7180;0,0000;08:30;27.02.2020
;1,7740;0,0010;09:00;27.02.2020
;1,7880;0,0000;09:30;27.02.2020
;1,8260;0,0000;10:00;27.02.2020
;1,8210;0,0000;10:30;27.02.2020
;1,8380;0,0000;11:00;27.02.2020
;1,8590;0,0000;11:30;27.02.2020
;1,8650;0,0000;12:00;27.02.2020
;1,8420;0,0000;12:30;27.02.2020
;1,8600;0,0010;13:00;27.02.2020
;1,8470;0,0000;13:30;27.02.2020
;1,8330;0,0000;14:00;27.02.2020
;1,8710;0,0000;14:30;27.02.2020
;1,8950;0,0000;15:00;27.02.2020
;1,8770;0,0000;15:30;27.02.2020
;1,8610;0,0000;16:00;27.02.2020
;1,8740;0,0000;16:30;27.02.2020
;1,8380;0,0000;17:00;27.02.2020
;1,8390;0,0010;17:30;27.02.2020
;1,8220;0,0000;18:00;27.02.2020
;1,7960;0,0000;18:30;27.02.2020
;1,7550;0,0000;19:00;27.02.2020
;1,7210;0,0000;19:30;27.02.2020
;1,7250;0,0000;20:00;27.02.2020
;1,7170;0,0000;20:30;27.02.2020
;1,6950;0,0000;21:00;27.02.2020
;1,7330;0,0010;21:30;27.02.2020
