n;P+;R+;Time;Date
;2,0091;0,0000;21:00;21.02.2020
;2,0291;0,0000;21:30;21.02.2020
;2,0461;0,0000;22:00;21.02.2020
;2,0761;0,0000;22:30;21.02.2020
;1,9891;0,0010;23:00;21.02.2020
;1,9261;0,0000;23:30;21.02.2020
;1,8681;0,0000;00:00;21.02.2020
;1,8321;0,0000;00:30;22.02.2020
;1,7941;0,0000;01:00;22.02.2020
;1,7771;0,0010;01:30;22.02.2020
;1,7821;0,0000;02:00;22.02.2020
;1,8151;0,0000;02:30;22.02.2020
;1,8281;0,0000;03:00;22.02.2020
;1,8171;0,0000;03:30;22.02.2020
;1,8361;0,0000;04:00;22.02.2020
;1,8401;0,0000;04:30;22.02.2020
;1,8421;0,0010;05:00;22.02.2020
;1,8291;0,0000;05:30;22.02.2020
;1,8491;0,0000;06:00;22.02.2020
;1,8481;0,0000;06:30;22.02.2020
;1,8561;0,0000;07:00;22.02.2020
;1,8771;0,0000;07:30;22.02.2020
;1,8721;0,0000;08:00;22.02.2020
;1,8861;0,0010;08:30;22.02.2020
;1,8731;0,0000;09:00;22.02.2020
;1,8751;0,0000;09:30;22.02.2020
;1,8551;0,0000;10:00;22.02.2020
;1,8261;0,0000;10:30;22.02.2020
;1,8141;0,0000;11:00;22.02.2020
;1,7991;0,0000;11:30;22.02.2020
;1,7991;0,0000;12:00;22.02.2020
;1,8381;0,0000;12:30;22.02.2020
;1,8561;0,0000;13:00;22.02.2020
;1,9091;0,0010;13:30;22.02.2020
;1,9251;0,0000;14:00;22.02.2020
;1,9861;0,0000;14:30;22.02.2020
;1,9831;0,0000;15:00;22.02.2020
;1,9701;0,0010;15:30;22.02.2020
;1,9911;0,0000;16:00;22.02.2020
;1,9811;0,0000;16:30;22.02.2020
;1,9971;0,0000;17:00;22.02.2020
;2,0331;0,0010;17:30;22.02.2020
;2,0091;0,0000;18:00;22.02.2020
;1,9471;0,0000;18:30;22.02.2020
;1,9561;0,0000;19:00;22.02.2020
;1,9011;0,0010;19:30;22.02.2020
;1,9241;0,0000;20:00;22.02.2020
;1,9041;0,0000;20:30;22.02.2020
;1,9051;0,0010;21:00;22.02.2020
;1,9001;0,0000;21:30;22.02.2020
;1,8901;0,0010;22:00;22.02.2020
;1,8861;0,0000;22:30;22.02.2020
;1,8731;0,0000;23:00;22.02.2020
;1,9231;0,0010;23:30;22.02.2020
;1,8721;0,0000;00:00;22.02.2020
;1,8201;0,0010;00:30;23.02.2020
;1,7991;0,0000;01:00;23.02.2020
;1,7851;0,0000;01:30;23.02.2020
;1,7781;0,0000;02:00;23.02.2020
;1,8151;0,0000;02:30;23.02.2020
;1,8181;0,0000;03:00;23.02.2020
;1,8311;0,0010;03:30;23.02.2020
;1,8221;0,0000;04:00;23.02.2020
;1,8311;0,0000;04:30;23.02.2020
;1,8231;0,0000;05:00;23.02.2020
;1,8281;0,0000;05:30;23.02.2020
;1,8431;0,0000;06:00;23.02.2020
;1,8461;0,0010;06:30;23.02.2020
;1,8441;0,0000;07:00;23.02.2020
;1,8421;0,0000;07:30;23.02.2020
;1,8521;0,0000;08:00;23.02.2020
;1,8841;0,0000;08:30;23.02.2020
;1,8881;0,0010;09:00;23.02.2020
;1,8911;0,0000;09:30;23.02.2020
;1,8931;0,0000;10:00;23.02.2020
;1,8831;0,0000;10:30;23.02.2020
;1,8531;0,0000;11:00;23.02.2020
;1,8311;0,0000;11:30;23.02.2020
;1,8161;0,0010;12:00;23.02.2020
;1,7931;0,0000;12:30;23.02.2020
;1,7961;0,0000;13:00;23.02.2020
;1,7751;0,0010;13:30;23.02.2020
;1,7781;0,0000;14:00;23.02.2020
;1,7621;0,0000;14:30;23.02.2020
;1,7711;0,0000;15:00;23.02.2020
;1,7841;0,0010;15:30;23.02.2020
;1,8001;0,0000;16:00;23.02.2020
;1,8281;0,0010;16:30;23.02.2020
;1,8611;0,0000;17:00;23.02.2020
;1,8831;0,0010;17:30;23.02.2020
;1,8711;0,0000;18:00;23.02.2020
;1,8411;0,0010;18:30;23.02.2020
;1,8481;0,0000;19:00;23.02.2020
;1,8711;0,0010;19:30;23.02.2020
;1,8831;0,0000;20:00;23.02.2020
;1,9191;0,0010;20:30;23.02.2020
;1,9121;0,0010;21:00;23.02.2020
;1,8881;0,0000;21:30;23.02.2020
;1,8821;0,0000;22:00;23.02.2020
;1,9001;0,0000;22:30;23.02.2020
;1,8621;0,0010;23:00;23.02.2020
;1,8611;0,0000;23:30;23.02.2020
;1,8351;0,0000;00:00;23.02.2020
;1,7881;0,0000;00:30;24.02.2020
;1,7801;0,0000;01:00;24.02.2020
;1,8001;0,0000;01:30;24.02.2020
;1,8441;0,0000;02:00;24.02.2020
;1,8441;0,0010;02:30;24.02.2020
;1,8521;0,0000;03:00;24.02.2020
;1,8551;0,0000;03:30;24.02.2020
;1,8581;0,0000;04:00;24.02.2020
;1,8751;0,0000;04:30;24.02.2020
;1,8621;0,0000;05:00;24.02.2020
;1,8601;0,0000;05:30;24.02.2020
;1,8621;0,0000;06:00;24.02.2020
;1,8671;0,0010;06:30;24.02.2020
;1,8821;0,0000;07:00;24.02.2020
;1,9001;0,0000;07:30;24.02.2020
;1,8991;0,0000;08:00;24.02.2020
;1,9121;0,0000;08:30;24.02.2020
;1,9171;0,0000;09:00;24.02.2020
;1,9291;0,0000;09:30;24.02.2020
;1,9251;0,0000;10:00;24.02.2020
;1,9421;0,0010;10:30;24.02.2020
;1,9191;0,0000;11:00;24.02.2020
;1,9141;0,0000;11:30;24.02.2020
;1,8451;0,0000;12:00;24.02.2020
;1,8401;0,0000;12:30;24.02.2020
;1,8331;0,0000;13:00;24.02.2020
;1,8171;0,0000;13:30;24.02.2020
;1,8091;0,0000;14:00;24.02.2020
;1,8051;0,0000;14:30;24.02.2020
;1,8071;0,0010;15:00;24.02.2020
;1,7981;0,0000;15:30;24.02.2020
;1,7981;0,0000;16:00;24.02.2020
;1,8041;0,0000;16:30;24.02.2020
;1,8431;0,0000;17:00;24.02.2020
;1,8991;0,0000;17:30;24.02.2020
;1,9311;0,0000;18:00;24.02.2020
;1,9221;0,0000;18:30;24.02.2020
;1,9291;0,0010;19:00;24.02.2020
;1,9521;0,0000;19:30;24.02.2020
;1,9411;0,0000;20:00;24.02.2020
;1,9571;0,0000;20:30;24.02.2020
;1,9401;0,0010;21:00;24.02.2020
;1,9311;0,0000;21:30;24.02.2020
;1,9101;0,0000;22:00;24.02.2020
;1,9251;0,0000;22:30;24.02.2020
;1,8561;0,0010;23:00;24.02.2020
;1,8731;0,0000;23:30;24.02.2020
;1,8521;0,0000;00:00;24.02.2020
